Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	-0.123	-0.155346658691472	0.135	-0.08	102	0.826103060492598	0.999369585455968	loss	886.735	959.393	875.284	970.89	-0.394	0.075	2
2	0	-	chr1	2408027	2408151	0.116	-0.69164404352703	0.113	0.137	124	0.817081320445016	0.999369585455968	loss	334.824	304.914	330.194	308.223	-0.156	0.3	1
3	0	-	chr1	2409914	2410061	-0.185	-1.1448995475895	0.092	-0.188	147	0.742323882504109	0.999369585455968	loss	243.909	275.626	240.401	278.568	-0.383	0.003	1
4	0	-	chr1	2411172	2411416	-0.486	-2.33345115506594	0.233	-0.42	244	0.713294490269856	0.999369585455968	loss	66.11	88.314	64.799	88.912	-1.025	-0.155	1
5	0	-	chr1	2411621	2411751	-0.245	-1.10319829004003	0.145	-0.282	130	0.726473941108063	0.999369585455968	loss	276.791	320.231	272.877	323.731	-0.514	-0.024	1
6	0	-	chr1	2415886	2416057	-0.238	-0.981081778458209	0.067	-0.246	171	0.724309288572352	0.999369585455968	loss	319.867	378.896	315.421	383.129	-0.375	-0.087	1
7	0	-	chr1	2418345	2418439	-0.3	-1.1505226826975	0.15	-0.263	94	0.713083089251288	0.999369585455968	loss	272.456	330.863	268.596	334.496	-0.717	-0.12	1
8	0	-	chr1	2418611	2418815	-0.535	-1.81154301294595	0.171	-0.482	204	0.687636971650311	0.999369585455968	loss	138.43	198.576	136.225	200.554	-0.958	-0.254	1
9	0	-	chr1	2419036	2419157	-0.29	-0.930392956757304	0.124	-0.248	121	0.704097569096599	0.999369585455968	loss	364	440.066	359.008	445.065	-0.501	-0.074	1
10	0	-	chr1	2420645	2420817	-0.12	-0.769717795732705	0.168	-0.042	172	0.756266176270862	0.999369585455968	loss	384.871	409.011	379.622	413.622	-0.437	0.13	1
11	0	-	chr1	2421198	2421306	-0.274	-0.934385965794619	0.048	-0.261	108	0.710173357373369	0.999369585455968	loss	354.082	428.307	349.213	433.159	-0.386	-0.189	1
12	0	-	chr1	2422630	2422774	0.095	-0.428878722884841	0.155	0.155	144	0.836111209407452	0.999369585455968	loss	489.149	453.741	482.611	458.911	-0.202	0.316	1
13	0	-	chr1	2426294	2426387	-0.23	-1.13987497014777	0.071	-0.241	93	0.73139447657002	0.999369585455968	loss	255.729	300.575	252.075	303.829	-0.34	-0.081	1
14	0	-	chr1	2426926	2427009	-0.154	-1.2658351062231	0.064	-0.164	83	0.750041740893861	0.999369585455968	loss	199.611	222.491	196.651	224.768	-0.267	0.081	1
