Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	0.037	-0.0792677705032151	0.238	0.084	102	0.863677997832407	0.968690273612058	loss	1429.294	1375.982	2024.206	970.89	-0.52	0.39	2
2	0	-	chr1	2408027	2408151	-0.717	-1.55223329302947	0.253	-0.609	124	0.635163456949297	0.950844499270104	loss	268.628	437.166	379.863	308.223	-1.565	-0.404	1
3	0	-	chr1	2409914	2410061	-0.215	-1.02835540215168	0.073	-0.225	147	0.743281589221555	0.950844499270104	loss	340.909	395.153	482.265	278.568	-0.373	-0.075	1
4	0	-	chr1	2411172	2411416	-0.853	-2.31282136201158	0.643	-0.672	244	0.742092377531334	0.950844499270104	loss	86.374	126.464	121.66	88.912	-1.949	-0.062	1
5	0	-	chr1	2411621	2411751	-0.62	-1.40881962640242	0.282	-0.686	130	0.637777757461479	0.950844499270104	loss	312.417	459.137	441.9	323.731	-1.022	-0.159	1
6	0	-	chr1	2415886	2416057	-0.41	-1.07789070300783	0.24	-0.347	171	0.634155807635677	0.950844499270104	loss	429.833	543.289	608.246	383.129	-0.925	-0.043	1
7	0	-	chr1	2418345	2418439	-0.483	-1.23531900527791	0.312	-0.351	94	0.655950265766781	0.950844499270104	loss	353.157	474.388	499.617	334.496	-1.19	-0.203	1
8	0	-	chr1	2418611	2418815	-0.932	-2.01485140151489	0.236	-0.897	204	0.672136216968719	0.950844499270104	loss	154.179	284.629	217.721	200.554	-1.607	-0.57	1
9	0	-	chr1	2419036	2419157	-0.283	-0.849847318904132	0.364	-0.11	121	0.608097557978912	0.950844499270104	loss	550.354	631.034	778.992	445.065	-1.267	0.059	1
10	0	-	chr1	2420645	2420817	-0.748	-1.41497756711827	0.478	-0.77	172	0.531166043486742	0.950844499270104	loss	388.342	586.487	549.465	413.622	-1.554	-0.105	1
11	0	-	chr1	2421198	2421306	0.435	-0.0246009925847162	0.17	0.466	108	0.980611044538647	0.995711461763191	loss	837.238	614.166	1185.426	433.159	-0.004	0.664	1
12	0	-	chr1	2422630	2422774	-0.179	-0.722763857086887	0.206	-0.122	144	0.63408589222155	0.950844499270104	loss	584.256	650.65	827.021	458.911	-0.671	0.148	1
13	0	-	chr1	2426294	2426387	-0.449	-1.24819114809689	0.247	-0.546	93	0.682825668115194	0.950844499270104	loss	325.405	430.942	460.301	303.829	-1.064	-0.047	1
14	0	-	chr1	2426926	2427009	-0.194	-1.10213187235562	0.375	-0.003	83	0.766409154365924	0.951339089234809	loss	294.705	318.934	416.807	224.768	-1.277	0.095	1
