Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	-0.255	-0.169975584128989	0.06	-0.244	102	0.383556846632085	0.854864132300907	loss	894.067	1066.953	981.52	970.89	-0.361	-0.147	2
2	0	-	chr1	2408027	2408151	0.279	-0.847523502410985	0.055	0.271	124	0.735134937039549	0.858683590378431	loss	409.266	339.06	449	308.223	0.181	0.424	1
3	0	-	chr1	2409914	2410061	0.156	-1.15444166059562	0.063	0.144	147	0.692321024403914	0.854864132300907	loss	340.027	306.486	372.946	278.568	0.032	0.328	1
4	0	-	chr1	2411172	2411416	0.417	-2.19433717952564	0.078	0.427	244	0.706770486920741	0.854864132300907	loss	131.626	98.164	144.033	88.912	0.224	0.566	1
5	0	-	chr1	2411621	2411751	0.263	-0.813393532668233	0.123	0.286	130	0.73391398526695	0.858310976205593	loss	422.663	356.095	463.715	323.731	0.014	0.455	1
6	0	-	chr1	2415886	2416057	0.295	-0.548031831152469	0.118	0.277	171	0.769456362778549	0.871080155224657	loss	516.202	421.34	566.462	383.129	0.032	0.55	1
7	0	-	chr1	2418345	2418439	0.17	-0.903744693685017	0.081	0.142	94	0.704968947128339	0.854864132300907	loss	412.481	367.919	452.532	334.496	0.073	0.379	1
8	0	-	chr1	2418611	2418815	0.214	-1.484916497654	0.147	0.255	204	0.695058318915301	0.854864132300907	loss	253.91	220.794	278.353	200.554	-0.035	0.531	1
9	0	-	chr1	2419036	2419157	-0.056	-0.87287125905895	0.079	-0.082	121	0.629862637421957	0.854864132300907	loss	467.877	489.372	513.38	445.065	-0.161	0.137	1
10	0	-	chr1	2420645	2420817	-0.001	-0.878672178866927	0.114	-0.01	172	0.651860410637771	0.854864132300907	loss	457.236	454.834	501.692	413.622	-0.211	0.234	1
11	0	-	chr1	2421198	2421306	0.194	-0.541220741350404	0.074	0.218	108	0.73959059438661	0.858875427484498	loss	545.167	476.294	598.278	433.159	0.019	0.314	1
12	0	-	chr1	2422630	2422774	0.35	-0.239436206502226	0.054	0.342	144	0.854039036569086	0.917775393004967	loss	642.427	504.581	705.111	458.911	0.244	0.461	1
13	0	-	chr1	2426294	2426387	0.106	-1.11491877728295	0.045	0.117	93	0.681525124836232	0.854864132300907	loss	359.978	334.235	394.86	303.829	-0.001	0.197	1
14	0	-	chr1	2426926	2427009	0.038	-1.59266923522452	0.068	0.03	83	0.661287454227043	0.854864132300907	loss	253.786	247.391	278.217	224.768	-0.072	0.221	1
15	0	-	chr1	2428045	2428143	0.09	-1.22330631561522	0.085	0.095	98	0.675661127866408	0.854864132300907	loss	331.743	313.299	363.847	284.77	-0.039	0.267	1
16	0	-	chr1	2428266	2428449	0.273	-0.866758331521568	0.071	0.265	183	0.732401800242115	0.8579973788375	loss	405.475	335.017	444.836	304.542	0.116	0.459	1
17	0	-	chr1	2428940	2429048	0.189	-1.68243477734057	0.055	0.195	108	0.686942625918695	0.854864132300907	loss	220.334	193.519	241.472	175.723	0.078	0.361	1
18	0	-	chr1	2429961	2430086	-0.045	-2.45850255355531	0.165	-0.099	125	0.648275172492391	0.854864132300907	loss	129.411	139.526	141.6	126.568	-0.272	0.335	1
19	0	-	chr1	2430182	2430267	-0.016	-1.75909917637359	0.113	-0.053	85	0.650872163180817	0.854864132300907	loss	228.034	230.282	249.929	209.192	-0.163	0.243	1
20	0	-	chr1	2430522	2430669	0.545	-0.762406916769028	0.058	0.533	147	0.793367397802866	0.882015138625485	loss	383.589	264.486	420.796	240.331	0.466	0.75	1
21	0	-	chr1	2431079	2431159	0.251	-0.99958771365036	0.051	0.241	80	0.719489297667871	0.855215639724768	loss	368.059	309.968	403.738	281.737	0.124	0.367	1
22	0	-	chr1	2433550	2433848	0.404	-2.57399897043639	0.399	0.482	298	0.698908661344947	0.854864132300907	loss	100.649	71.027	110.007	64.208	-0.479	0.999	1
23	0	-	chr1	2435360	2436652	0.363	-2.70351532376092	0.272	0.355	1286	0.693214663662932	0.854864132300907	loss	90.277	69.731	98.614	63.028	-0.419	0.945	1
24	0	-	chr1	3003428	3003530	0.149	0.100800339934612	0.104	0.122	102	0.605336258265706	0.854864132300907	gain	927.761	836.143	1018.529	760.763	0.007	0.361	2
25	0	-	chr1	4510054	4510156	0.001	-0.388493778499599	0.034	0	102	0.648946606786665	0.854864132300907	loss	672.316	672.348	737.941	611.645	-0.055	0.122	2
26	0	NPHP4	chr1	6011300	6011402	-0.158	-0.709740772548545	0.075	-0.123	102	0.559776637310352	0.854864132300907	loss	560.105	621.804	614.686	565.63	-0.316	-0.068	1
27	0	-	chr1	7503222	7503323	0.123	-0.110677836046871	0.036	0.126	101	0.826250627618885	0.900824476676916	loss	793.623	728.405	871.188	662.678	0.037	0.209	2
28	0	-	chr1	9032969	9033070	-0.037	-0.0227790998785418	0.024	-0.031	101	0.907038682256624	0.949404655539441	loss	915.092	938.572	1004.614	854.013	-0.115	0.01	2
29	0	-	chr1	10517883	10517985	-0.103	-0.334149527333891	0.072	-0.107	102	0.50268703633097	0.854864132300907	loss	735.115	789.976	806.922	718.733	-0.293	0.065	2
30	0	MTOR	chr1	11167541	11167557	0.09	0.225964264999179	0.016	0.096	16	0.246708458264132	0.854864132300907	gain	1052.856	989.227	1155.938	900.129	0.059	0.109	2
31	0	MTOR	chr1	11168237	11168343	-0.136	-0.275751835185601	0.106	-0.176	106	0.34777618463205	0.854864132300907	loss	782.612	857.444	859.094	780.155	-0.296	0.066	2
32	0	MTOR	chr1	11169346	11169427	0.059	0.0897699470986016	0.062	0.057	81	0.645375608430563	0.854864132300907	gain	958.333	919.885	1052.111	837.001	-0.036	0.158	2
33	0	MTOR	chr1	11169705	11169786	-0.062	-0.187238281176832	0.093	-0.073	81	0.473415495773391	0.854864132300907	loss	813.176	845.917	892.667	769.661	-0.185	0.081	2
34	0	MTOR	chr1	11172908	11172974	-0.189	-0.170020716432953	0.101	-0.171	66	0.383430570280167	0.854864132300907	loss	871.593	989.098	956.833	900.012	-0.373	-0.026	2
35	0	MTOR	chr1	11174374	11174510	-0.06	-0.707422146498277	0.074	-0.049	136	0.621170282537408	0.854864132300907	loss	537.424	557.898	589.772	507.451	-0.317	0.055	1
36	0	MTOR	chr1	11174869	11174944	-0.095	0.00988742860564137	0.039	-0.104	75	0.959575070146136	0.978322629347178	gain	963.148	1029.091	1057.4	936.421	-0.155	0.009	2
37	0	MTOR	chr1	11175452	11175525	-0.229	-0.314582953330499	0.06	-0.24	73	0.106815042286779	0.783835334313934	loss	788.787	923.455	865.877	840.251	-0.323	-0.11	2
38	0	MTOR	chr1	11177060	11177143	-0.125	-0.0746028875031985	0.044	-0.131	83	0.702132341111448	0.854864132300907	loss	912.888	994.873	1002.193	905.269	-0.197	-0.019	2
39	0	MTOR	chr1	11181302	11181425	0.015	-0.50738548931301	0.074	-0.004	123	0.659409357426566	0.854864132300907	loss	608.997	600.825	668.39	546.531	-0.113	0.19	1
40	0	MTOR	chr1	11182035	11182183	0.033	-0.386505898189215	0.139	-0.028	148	0.674625002850467	0.854864132300907	loss	662.859	650.095	727.554	591.386	-0.128	0.35	1
41	0	MTOR	chr1	11184554	11184690	-0.113	-0.336862196735983	0.075	-0.098	136	0.484804786080836	0.854864132300907	loss	738.754	795.2	810.919	723.488	-0.311	0	2
42	0	MTOR	chr1	11186678	11186853	0.189	0.127693596572174	0.039	0.192	175	0.512720566660116	0.854864132300907	gain	930.494	815.122	1021.531	741.625	0.112	0.285	2
43	0	MTOR	chr1	11187066	11187201	-0.11	-0.330041803955512	0.108	-0.134	135	0.485912677988906	0.854864132300907	loss	740.123	798.498	812.422	726.491	-0.259	0.109	2
44	0	MTOR	chr1	11187680	11187863	-0.113	-0.453757698039328	0.117	-0.138	183	0.542034113084444	0.854864132300907	loss	675.603	722.194	741.552	657.024	-0.341	0.058	2
45	0	MTOR	chr1	11188060	11188183	-0.027	-0.439502553393912	0.076	-0.065	123	0.627214262544981	0.854864132300907	loss	651.904	668.382	715.52	608.034	-0.159	0.131	1
46	0	MTOR	chr1	11188510	11188609	0.107	-0.272189417536884	0.045	0.125	99	0.743051688722626	0.860299283908003	loss	702.89	652.837	771.525	593.882	0.005	0.189	2
47	0	MTOR	chr1	11188911	11189008	-0.137	-0.249011174589471	0.038	-0.145	97	0.282131858452509	0.854864132300907	loss	798.848	877.787	876.928	798.675	-0.232	-0.06	2
48	0	MTOR	chr1	11189794	11189895	-0.235	-0.298919244979363	0.061	-0.253	101	0.125429399809565	0.829793078050499	loss	800.906	941.087	879.188	856.303	-0.349	-0.111	2
