Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	-0.49	-0.575280432305111	0.168	-0.478	102	0.265705672069033	0.99944346117191	loss	686.963	957.867	676.902	970.89	-0.823	-0.22	2
2	0	-	chr1	2408027	2408151	-0.366	-1.4540532992299	0.104	-0.346	124	0.701718824828101	0.99944346117191	loss	238.95	304.43	235.129	308.223	-0.734	-0.188	1
3	0	-	chr1	2409914	2410061	0.167	-0.843382547331807	0.245	0.183	147	0.811819733299675	0.99944346117191	loss	316.866	275.188	311.959	278.568	-0.191	0.58	1
4	0	-	chr1	2411172	2411416	0.023	-1.97868282635312	0.629	0.079	244	0.770556956247807	0.99944346117191	loss	109.909	88.174	107.885	88.912	-1.044	0.861	1
5	0	-	chr1	2411621	2411751	-0.11	-1.07898324147093	0.114	-0.082	130	0.751477736484322	0.99944346117191	loss	300.033	319.722	295.362	323.731	-0.448	0.098	1
6	0	-	chr1	2415886	2416057	0.317	-0.370894895564088	0.11	0.3	171	0.881483356233081	0.99944346117191	loss	467.092	378.293	460.094	383.129	0.095	0.624	1
7	0	-	chr1	2418345	2418439	0.047	-0.840801700832718	0.196	0.143	94	0.788976587680169	0.99944346117191	loss	347.557	330.337	342.223	334.496	-0.353	0.366	1
8	0	-	chr1	2418611	2418815	-0.358	-1.8401355925309	0.139	-0.392	204	0.717462808734594	0.99944346117191	loss	153.354	198.261	150.725	200.554	-0.564	0.045	1
9	0	-	chr1	2419036	2419157	0.138	-0.471521151380352	0.093	0.148	121	0.832645206103799	0.99944346117191	loss	482.461	439.366	475.248	445.065	-0.072	0.294	1
10	0	-	chr1	2420645	2420817	-0.237	-1.03210138736378	0.123	-0.248	172	0.716137596488415	0.99944346117191	loss	342.62	408.361	337.355	413.622	-0.463	0.049	1
11	0	-	chr1	2421198	2421306	0.509	0.00785749998344498	0.084	0.524	108	0.996659834607919	0.999498723691569	gain	611.426	427.626	602.417	433.159	0.208	0.635	1
12	0	-	chr1	2422630	2422774	-0.125	-0.774600701648473	0.292	-0.038	144	0.743007253014268	0.99944346117191	loss	428.89	453.019	422.424	458.911	-0.927	0.266	1
13	0	-	chr1	2426294	2426387	-0.549	-1.70504811073444	0.17	-0.556	93	0.67137428037204	0.99944346117191	loss	203.968	300.098	200.634	303.829	-0.938	-0.239	1
14	0	-	chr1	2426926	2427009	-0.318	-1.64616178389577	0.5	-0.333	83	0.719380847730797	0.99944346117191	loss	194.662	222.137	191.458	224.768	-1.105	0.311	1
15	0	-	chr1	2428045	2428143	-0.039	-1.10949155456319	0.109	-0.048	98	0.766671079731871	0.99944346117191	loss	272.72	281.303	268.429	284.77	-0.272	0.234	1
16	0	-	chr1	2428266	2428449	0.179	-0.727494911683579	0.377	0.266	183	0.820305545129189	0.99944346117191	loss	363.241	300.8	357.689	304.542	-0.984	0.67	1
17	0	-	chr1	2428940	2429048	-0.117	-1.64297201321116	0.094	-0.104	108	0.753352439335496	0.99944346117191	loss	161.22	173.776	158.481	175.723	-0.444	0.086	1
18	0	-	chr1	2429961	2430086	-0.052	-1.87612622467042	0.291	0.008	125	0.762336009922109	0.99944346117191	loss	115.696	125.305	113.592	126.568	-0.711	0.464	1
19	0	-	chr1	2430182	2430267	-0.585	-2.08628531032991	0.074	-0.585	85	0.68528309740357	0.99944346117191	loss	137.478	206.778	135.071	209.192	-0.749	-0.436	1
20	0	-	chr1	2430522	2430669	-0.219	-1.49940632421365	0.275	-0.189	147	0.73475633134975	0.99944346117191	loss	201.89	237.484	198.585	240.331	-0.645	0.327	1
21	0	-	chr1	2431079	2431159	-0.001	-1.07010846604656	0.147	-0.03	80	0.774460148831492	0.99944346117191	loss	276.557	278.313	272.212	281.737	-0.213	0.27	1
22	0	-	chr1	2433550	2433848	-0.788	-3.40807417705187	0.232	-0.713	298	0.698775759431064	0.99944346117191	loss	36.236	63.813	35.238	64.208	-1.492	-0.399	1
23	0	-	chr1	2435360	2436652	-0.438	-2.9891413178699	0.601	-0.422	1282	0.727598403041429	0.99944346117191	loss	45.148	62.816	44.027	63.196	-2.634	0.793	1
24	0	-	chr1	3003428	3003530	-0.49	-0.798114199008833	0.07	-0.485	102	0.521705807807385	0.99944346117191	loss	535.302	750.667	527.353	760.763	-0.613	-0.366	1
25	0	-	chr1	4510054	4510156	0.011	-0.351213649854111	0.122	-0.015	102	0.804998523612088	0.99944346117191	loss	607.752	603.626	598.794	611.645	-0.223	0.262	1
26	0	NPHP4	chr1	6011300	6011402	-0.452	-1.01568207873519	0.133	-0.413	102	0.625580193646649	0.99944346117191	loss	411.449	558.252	405.225	565.63	-0.764	-0.283	1
27	0	-	chr1	7503222	7503323	-0.232	-0.593781015263467	0.2	-0.176	101	0.676086024572909	0.99944346117191	loss	558.008	653.949	549.743	662.678	-0.593	0.128	1
28	0	-	chr1	9032969	9033070	0.133	0.111492293579228	0.109	0.159	101	0.760884909380436	0.99944346117191	gain	922.249	842.618	908.911	854.013	-0.054	0.347	2
29	0	-	chr1	10517883	10517985	0.002	-0.218320959610205	0.091	0	102	0.819826910054492	0.99944346117191	loss	707.693	709.222	697.343	718.733	-0.328	0.211	2
30	0	MTOR	chr1	11167541	11167557	-0.866	-1.11338780054658	0.024	-0.862	16	0.287619237866247	0.99944346117191	loss	487.09	888.092	479.813	900.129	-0.911	-0.835	2
31	0	MTOR	chr1	11168237	11168343	-0.39	-0.647494584886338	0.155	-0.432	106	0.548856120968669	0.99944346117191	loss	590.127	769.789	581.415	780.155	-0.626	-0.011	2
32	0	MTOR	chr1	11169346	11169427	0.168	0.141128450592367	0.077	0.144	81	0.700081067661539	0.99944346117191	gain	928.599	825.843	915.173	837.001	0.048	0.327	2
33	0	MTOR	chr1	11169705	11169786	0.328	0.279634411305099	0.081	0.334	81	0.480251111178008	0.99944346117191	gain	953.84	759.441	940.062	769.661	0.117	0.471	2
34	0	MTOR	chr1	11172908	11172974	-0.24	-0.328101944528656	0.047	-0.242	66	0.532856751100972	0.99944346117191	loss	751.736	887.976	740.773	900.012	-0.317	-0.138	2
35	0	MTOR	chr1	11174374	11174510	-0.144	-0.719103375615124	0.132	-0.125	136	0.734320885531574	0.99944346117191	loss	456.662	500.883	449.809	507.451	-0.449	0.029	1
36	0	MTOR	chr1	11174869	11174944	0.194	0.277507748607174	0.08	0.216	75	0.448774783544949	0.99944346117191	gain	1058.043	923.879	1042.813	936.421	0.03	0.321	2
37	0	MTOR	chr1	11175452	11175525	0.11	0.0680937156761253	0.113	0.135	73	0.85591519484729	0.99944346117191	gain	896.5	829.048	883.521	840.251	-0.202	0.231	2
38	0	MTOR	chr1	11177060	11177143	0.084	0.0999234052259363	0.066	0.084	83	0.785051859777887	0.99944346117191	gain	946.202	893.16	932.53	905.269	-0.036	0.248	2
39	0	MTOR	chr1	11181302	11181425	0	-0.468595686312336	0.137	0.012	123	0.791266577638015	0.99944346117191	loss	537.665	539.419	529.683	546.531	-0.284	0.282	1
40	0	MTOR	chr1	11182035	11182183	0.235	-0.0846818960030443	0.062	0.227	148	0.947395393927075	0.99944346117191	loss	685.994	583.649	675.946	591.386	0.12	0.361	1
41	0	MTOR	chr1	11184554	11184690	-0.01	-0.228387576989382	0.166	-0.018	136	0.810444948995921	0.99944346117191	loss	706.033	713.911	695.706	723.488	-0.254	0.335	2
42	0	MTOR	chr1	11186678	11186853	-0.187	-0.414502024081558	0.405	-0.268	175	0.672955596548294	0.99944346117191	loss	673.925	731.796	664.046	741.625	-0.771	0.418	2
43	0	MTOR	chr1	11187066	11187201	-0.178	-0.43549525064098	0.228	-0.14	135	0.686803134724988	0.99944346117191	loss	643.042	716.873	633.593	726.491	-0.643	0.12	2
44	0	MTOR	chr1	11187680	11187863	0.202	-0.0307502013728075	0.096	0.201	183	0.975448513662881	0.99944346117191	loss	749.223	648.373	738.295	657.024	-0.042	0.401	2
45	0	MTOR	chr1	11188060	11188183	-0.283	-0.740693763070989	0.187	-0.251	123	0.669417789251029	0.99944346117191	loss	490.067	600.065	482.748	608.034	-0.636	-0.012	1
46	0	MTOR	chr1	11188510	11188609	-0.643	-1.21182994334783	0.24	-0.609	99	0.563588344868742	0.99944346117191	loss	378.092	586.111	372.333	593.882	-1.167	-0.306	1
47	0	MTOR	chr1	11188911	11189008	0.029	-0.0844828977738493	0.083	0.032	97	0.889687674217088	0.99944346117191	loss	806.332	788.051	794.608	798.675	-0.19	0.167	2
48	0	MTOR	chr1	11189794	11189895	0.195	0.198361351180939	0.15	0.222	101	0.588212188278445	0.99944346117191	gain	969.14	844.877	955.149	856.303	-0.224	0.419	2
49	0	MTOR	chr1	11190585	11190834	-0.074	-0.603874790745973	0.115	-0.09	249	0.759307206398788	0.99944346117191	loss	491.402	515.193	484.064	521.963	-0.395	0.195	1
50	0	MTOR	chr1	11193136	11193254	-0.144	-0.498923899994281	0.136	-0.211	118	0.721321545113094	0.99944346117191	loss	580.158	641.013	571.585	649.56	-0.335	0.119	1
51	0	MTOR	chr1	11194407	11194523	-0.365	-0.917454708149722	0.25	-0.362	116	0.653661367853734	0.99944346117191	loss	432.823	548.978	426.302	556.225	-0.816	0.049	1
52	0	MTOR	chr1	11199360	11199492	-0.108	-0.490101765462649	0.176	-0.069	132	0.741815257037372	0.99944346117191	loss	574.656	610.402	566.159	618.517	-0.495	0.145	1
53	0	MTOR	chr1	11199589	11199715	-0.224	-1.08599855411566	0.109	-0.23	126	0.72241571359914	0.99944346117191	loss	322.09	375.402	317.111	380.197	-0.464	0.035	1
54	0	MTOR	chr1	11204704	11204812	-0.126	-0.462550045077836	0.219	-0.119	108	0.729693576883592	0.99944346117191	loss	596.204	650.003	587.407	658.677	-0.579	0.302	1
55	0	MTOR	chr1	11205024	11205102	-0.096	-0.240742161443601	0.087	-0.124	78	0.735036392802802	0.99944346117191	loss	745.583	794.691	734.705	805.409	-0.27	0.081	2
56	0	MTOR	chr1	11206732	11206848	0.128	0.0352963421789062	0.086	0.137	116	0.947994968757536	0.99944346117191	gain	853.361	778.038	840.983	788.52	-0.151	0.278	2
57	0	MTOR	chr1	11210182	11210283	-0.468	-0.943326754468634	0.122	-0.429	101	0.598711400363365	0.99944346117191	loss	450.812	618.294	444.04	626.52	-0.8	-0.266	1
58	0	MTOR	chr1	11217208	11217348	0.012	-0.258337099868559	0.255	0.017	140	0.817916516503738	0.99944346117191	loss	675.016	665.746	665.121	674.642	-0.428	0.357	2
59	0	MTOR	chr1	11227498	11227574	-0.52	-0.963291537589073	0.144	-0.535	76	0.568167517640609	0.99944346117191	loss	457.603	650.009	450.737	658.683	-0.829	-0.234	1
60	0	MTOR	chr1	11259314	11259460	-0.174	-0.662455317559047	0.12	-0.19	146	0.718159835050582	0.99944346117191	loss	498.408	555.307	490.973	562.644	-0.479	0.011	1
61	0	MTOR	chr1	11259597	11259760	-0.37	-0.717029936167974	0.132	-0.355	163	0.601487743597286	0.99944346117191	loss	541.458	690.407	533.423	699.652	-0.631	-0.111	1
62	0	MTOR	chr1	11264617	11264760	-0.233	-0.891620038124873	0.216	-0.219	143	0.709333435590499	0.99944346117191	loss	404.427	468.74	398.301	474.854	-0.755	0.104	1
63	0	MTOR	chr1	11269368	11269515	-0.017	-0.140495877685192	0.093	0.001	147	0.826735595457189	0.99944346117191	loss	784.46	792.387	773.041	803.072	-0.228	0.138	2
64	0	MTOR	chr1	11270870	11270963	-0.119	-0.253521828851854	0.091	-0.087	93	0.708425012092217	0.99944346117191	loss	748.401	809.359	737.484	820.284	-0.306	0.029	2
65	0	MTOR	chr1	11272368	11272531	0.056	-0.273798484743573	0.155	0.045	163	0.835258069185717	0.99944346117191	loss	642.205	613.33	632.767	621.486	-0.201	0.435	1
66	0	MTOR	chr1	11272852	11272965	-0.241	-0.55996409872931	0.131	-0.242	113	0.662051534550053	0.99944346117191	loss	586.619	684.031	577.956	693.186	-0.581	0.009	1
67	0	MTOR	chr1	11273455	11273623	-0.282	-0.648166234656657	0.147	-0.291	168	0.651613935511257	0.99944346117191	loss	544.898	661.203	536.815	670.036	-0.545	-0.055	1
68	0	MTOR	chr1	11276204	11276291	0.045	0.00903721519749119	0.045	0.043	87	0.980320466834055	0.99944346117191	gain	882.276	854.637	869.494	866.202	-0.025	0.149	2
69	0	MTOR	chr1	11288724	11288975	0.01	-0.45994329014772	0.172	0.033	251	0.795531661458998	0.99944346117191	loss	539.283	536.199	531.279	543.265	-0.38	0.297	1
70	0	MTOR	chr1	11290981	11291111	-0.397	-0.708596720037485	0.246	-0.459	130	0.572958173747204	0.99944346117191	loss	555.741	725.291	547.508	735.028	-0.794	0.02	1
71	0	MTOR	chr1	11291356	11291491	0.054	-0.261402076630495	0.167	0.073	135	0.836860468901473	0.99944346117191	loss	648.233	627.426	638.711	635.781	-0.291	0.274	1
72	0	MTOR	chr1	11292492	11292585	-0.007	-0.0877709683876681	0.07	0.008	93	0.861236824543886	0.99944346117191	loss	825.125	827.918	813.14	839.105	-0.162	0.104	2
73	0	MTOR	chr1	11293454	11293544	-0.378	-0.405640265845645	0.124	-0.335	90	0.268208427808426	0.99944346117191	loss	764.778	988.175	753.633	1001.626	-0.609	-0.159	2
74	0	MTOR	chr1	11294199	11294322	-0.163	-0.506413088259477	0.112	-0.17	123	0.709847323357876	0.99944346117191	loss	583.976	652.82	575.35	661.534	-0.358	0.073	1
75	0	MTOR	chr1	11297899	11298105	-0.462	-1.40307441098131	0.373	-0.573	206	0.67218462836379	0.99944346117191	loss	271.355	367.802	267.083	372.49	-1.014	0.24	1
76	0	MTOR	chr1	11298458	11298674	0.149	-0.637408800528978	0.104	0.153	216	0.820547183838203	0.99944346117191	loss	399.906	358.32	393.843	362.875	-0.062	0.325	1
77	0	MTOR	chr1	11300359	11300604	-0.017	-0.456529482455318	0.189	-0.01	245	0.785252089602492	0.99944346117191	loss	554.754	557.47	546.535	564.837	-0.478	0.385	1
78	0	MTOR	chr1	11301609	11301738	-0.314	-1.35043208796214	0.255	-0.382	129	0.709698063845318	0.99944346117191	loss	257.05	318.212	252.977	322.2	-0.766	0.128	1
79	0	MTOR	chr1	11303170	11303357	-0.053	-0.417490065301319	0.081	-0.047	187	0.77032943319349	0.99944346117191	loss	593.676	614.66	584.914	622.835	-0.25	0.12	1
80	0	MTOR	chr1	11307681	11307790	-0.276	-0.616286873444926	0.073	-0.29	109	0.648237326046954	0.99944346117191	loss	562.12	678.954	553.798	688.037	-0.418	-0.12	1
81	0	MTOR	chr1	11307875	11308151	-0.218	-0.869310581968005	0.286	-0.217	276	0.713549269456687	0.99944346117191	loss	411.349	468.896	405.127	475.012	-0.866	0.318	1
82	0	MTOR	chr1	11313895	11314030	0.065	0.0157488375819184	0.203	0.117	135	0.96851788399172	0.99944346117191	gain	884.088	827.518	871.281	838.699	-0.339	0.377	2
83	0	MTOR	chr1	11316048	11316249	-0.099	-0.65084997824221	0.189	-0.061	201	0.750024841576526	0.99944346117191	loss	479.041	503.416	471.876	510.02	-0.671	0.223	1
84	0	MTOR	chr1	11316989	11317222	-0.005	-0.575815250186916	0.33	0.12	233	0.784415998413469	0.99944346117191	loss	486.914	475.177	479.639	481.382	-0.636	0.491	1
85	0	MTOR	chr1	11318541	11318650	0.121	0.0686018849206111	0.1	0.144	109	0.866900849902759	0.99944346117191	gain	889.925	815.742	877.037	826.757	-0.213	0.268	2
86	0	MTOR	chr1	11319304	11319466	-0.359	-0.740967313563654	0.258	-0.346	162	0.618320826228654	0.99944346117191	loss	524.49	660.744	516.691	669.57	-0.904	0.095	1
