Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	-1.089	-1.04454063861955	1.277	-1.104	102	0.73885929727598	0.999933624386272	loss	250.883	437.987	112.824	970.89	-5.823	0.28	2
2	0	-	chr1	2408027	2408151	-1.097	-1.21120167261727	0.904	-0.672	124	0.830387416786218	0.999933624386272	loss	76.939	139.386	34.444	308.223	-2.933	0.069	1
3	0	-	chr1	2409914	2410061	-0.132	-0.225229417530074	0.566	0.009	147	0.966237972433493	0.999933624386272	loss	126.091	126.024	56.592	278.568	-1.889	0.966	1
4	0	-	chr1	2411172	2411416	-1.169	-1.448419908186	1.525	-1.224	244	0.861129453243602	0.999933624386272	loss	24.193	40.564	10.676	88.912	-4.436	1.059	1
5	0	-	chr1	2411621	2411751	0.236	0.182956365232042	0.836	0.392	130	0.968833535854048	0.999933624386272	gain	191.696	146.374	86.154	323.731	-3.278	0.85	1
6	0	-	chr1	2415886	2416057	0.293	0.257304609271024	0.309	0.275	171	0.95344127991933	0.999933624386272	gain	210.575	173.14	94.661	383.129	-0.252	1.078	1
7	0	-	chr1	2418345	2418439	1.154	1.17766435128006	1.393	1.729	94	0.733859419634946	0.999933624386272	gain	440.619	151.225	198.319	334.496	-7.813	2.023	2
8	0	-	chr1	2418611	2418815	-0.628	-0.776108347664344	1.708	-0.423	204	0.900272894238953	0.999933624386272	loss	78.021	90.87	34.931	200.554	-7.852	0.783	1
9	0	-	chr1	2419036	2419157	0.326	0.322165818745834	0.605	0.565	121	0.934176159563769	0.999933624386272	gain	283.151	201.048	127.364	445.065	-1.175	1.003	1
10	0	-	chr1	2420645	2420817	-1.445	-1.5193605307461	1.382	-1.161	172	0.762209740159635	0.999933624386272	loss	102.469	186.88	45.948	413.622	-7.445	-0.098	1
11	0	-	chr1	2421198	2421306	-0.457	-0.502787113658446	0.769	-0.392	108	0.912343113892621	0.999933624386272	loss	160.779	195.683	72.222	433.159	-1.364	0.643	1
12	0	-	chr1	2422630	2422774	-1.384	-1.44935583622801	1.57	-0.827	144	0.766386497145015	0.999933624386272	loss	101.722	207.287	45.611	458.911	-6.472	-0.107	1
13	0	-	chr1	2426294	2426387	-4.887	-5.04415695657703	3.039	-1.934	93	0.426037804022513	0.999933624386272	loss	20.688	137.407	9.097	303.829	-8.177	-1.85	1
14	0	-	chr1	2426926	2427009	-0.209	-0.310381925192051	1.513	0.577	83	0.954590282281804	0.999933624386272	loss	135.767	101.781	60.952	224.768	-2.781	1.176	1
15	0	-	chr1	2428045	2428143	-2.241	-2.38902564437638	1.726	-1.872	98	0.699620402129289	0.999933624386272	loss	40.175	128.818	17.878	284.77	-8.133	-0.274	1
16	0	-	chr1	2428266	2428449	-0.627	-0.724649859818131	0.928	-0.402	183	0.893079734811131	0.999933624386272	loss	106.381	137.728	47.71	304.542	-2.479	0.466	1
17	0	-	chr1	2428940	2429048	-0.459	-0.632347429483183	0.388	-0.212	108	0.923604625183961	0.999933624386272	loss	60.789	79.682	27.167	175.723	-1.535	-0.081	1
18	0	-	chr1	2429961	2430086	-1.83	-2.02113268309886	2.925	-0.278	125	0.768830551994493	0.999933624386272	loss	65.835	57.532	29.44	126.568	-6.552	0.93	1
19	0	-	chr1	2430182	2430267	-1.814	-2.00367370371384	0.746	-1.906	85	0.770017752749678	0.999933624386272	loss	29.925	94.763	13.259	209.192	-3.968	-0.988	1
20	0	-	chr1	2430522	2430669	-1.731	-1.90037337321732	0.803	-2.036	147	0.771071168809657	0.999933624386272	loss	35.812	108.794	15.912	240.331	-3.025	-0.087	1
21	0	-	chr1	2431079	2431159	0.227	0.14955723159223	0.592	0.518	80	0.976468538085983	0.999933624386272	gain	155.459	127.452	69.825	281.737	-0.446	1.055	1
22	0	-	chr1	2433550	2433848	-1.534	-1.8164873490427	2.16	-0.619	284	0.82734580000314	0.999933624386272	loss	32.859	30.464	14.581	66.498	-5.149	1.194	1
