Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	-0.042	0.201143993151996	0.062	-0.065	102	0.500989161961382	0.97705884037648	gain	1045.649	1076.14	1157.912	970.89	-0.133	0.085	2
2	0	-	chr1	2408027	2408151	0.468	-0.638035989238702	0.142	0.442	124	0.789311295515007	0.97705884037648	loss	466.577	341.977	516.363	308.223	0.177	0.682	1
3	0	-	chr1	2409914	2410061	0.535	-0.66479290914517	0.087	0.538	147	0.796309937807393	0.97705884037648	loss	447	309.123	494.673	278.568	0.395	0.739	1
4	0	-	chr1	2411172	2411416	0.531	-2.26150998445123	0.06	0.542	244	0.694757776160655	0.97705884037648	loss	143.08	99.005	157.963	88.912	0.328	0.644	1
5	0	-	chr1	2411621	2411751	0.63	-0.296627207850501	0.063	0.645	130	0.883753584106513	0.980131345715065	loss	560.073	359.159	619.946	323.731	0.505	0.739	1
6	0	-	chr1	2415886	2416057	0.509	-0.269205657980488	0.088	0.474	171	0.876459540328423	0.980131345715065	loss	597.192	424.966	661.07	383.129	0.369	0.715	1
7	0	-	chr1	2418345	2418439	0.603	-0.300116100353671	0.028	0.607	94	0.879624679967389	0.980131345715065	loss	563.732	371.085	624	334.496	0.517	0.659	1
8	0	-	chr1	2418611	2418815	0.394	-1.3507225232301	0.116	0.412	204	0.712548507690795	0.97705884037648	loss	289.417	222.692	320.088	200.554	0.134	0.753	1
9	0	-	chr1	2419036	2419157	0.388	-0.232094836577255	0.093	0.371	121	0.86973323429687	0.978530448772075	loss	650.928	493.583	720.603	445.065	0.238	0.573	1
10	0	-	chr1	2420645	2420817	0.589	-0.0340010326779443	0.076	0.565	172	0.98091110470989	0.995092201843875	loss	683.387	458.748	756.564	413.622	0.497	0.862	1
11	0	-	chr1	2421198	2421306	0.604	0.0631063784956564	0.04	0.599	108	0.959950921978308	0.993728838297556	gain	730.808	480.393	809.102	433.159	0.513	0.684	1
12	0	-	chr1	2422630	2422774	0.592	0.122453120173043	0.039	0.579	144	0.912465248672987	0.984981461967461	gain	765.674	508.924	847.729	458.911	0.529	0.699	1
13	0	-	chr1	2426294	2426387	0.355	-0.825893517501378	0.073	0.342	93	0.744834644153662	0.97705884037648	loss	429.301	337.11	475.065	303.829	0.246	0.471	1
14	0	-	chr1	2426926	2427009	0.453	-1.088166095609	0.056	0.446	83	0.738434922160258	0.97705884037648	loss	342.831	249.518	379.265	224.768	0.372	0.541	1
15	0	-	chr1	2428045	2428143	0.576	-0.569252211514018	0.047	0.588	98	0.817460884498288	0.97705884037648	loss	470.201	315.994	520.378	284.77	0.496	0.645	1
16	0	-	chr1	2428266	2428449	0.639	-0.380985682438723	0.063	0.623	183	0.863471535974469	0.977929230267218	loss	521.97	337.899	577.732	304.542	0.527	0.773	1
17	0	-	chr1	2428940	2429048	0.514	-1.33724914025605	0.059	0.505	108	0.730309950366292	0.97705884037648	loss	279.366	195.182	308.954	175.723	0.394	0.615	1
18	0	-	chr1	2429961	2430086	0.312	-2.10706075967478	0.062	0.305	125	0.674420278201894	0.97705884037648	loss	175.463	140.724	193.84	126.568	0.188	0.475	1
19	0	-	chr1	2430182	2430267	0.509	-1.10462197821753	0.048	0.491	85	0.745533532900489	0.97705884037648	loss	330.178	232.262	365.247	209.192	0.44	0.621	1
