Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	-0.187	-0.156342019202117	0.046	-0.171	102	0.592766977129868	0.959875185168767	loss	777.701	884.232	707.431	970.89	-0.315	-0.132	3
2	0	-	chr1	2408027	2408151	0.338	-0.626170345625455	0.067	0.335	124	0.827970715423997	0.96205517410395	loss	352.485	281.053	320.387	308.223	0.23	0.473	1
3	0	-	chr1	2409914	2410061	0.264	-0.830988887670788	0.063	0.253	147	0.798842556685911	0.960024167073062	loss	304.019	254.06	276.272	278.568	0.144	0.416	1
4	0	-	chr1	2411172	2411416	0.364	-1.84748184780255	0.286	0.412	244	0.776146951992883	0.959875185168767	loss	107.643	81.431	97.525	88.912	-0.395	0.864	1
5	0	-	chr1	2411621	2411751	0.18	-0.788029904942689	0.043	0.185	130	0.785300171195677	0.959875185168767	loss	336.003	295.169	305.385	323.731	0.066	0.251	1
6	0	-	chr1	2415886	2416057	0.038	-0.814312577766974	0.078	0.009	171	0.750157950927285	0.959875185168767	loss	356.865	349.236	324.374	383.129	-0.084	0.225	1
7	0	-	chr1	2418345	2418439	0.026	-0.968745835945877	0.043	0.03	94	0.744303998240212	0.959875185168767	loss	310.067	304.968	281.777	334.496	-0.076	0.109	1
8	0	-	chr1	2418611	2418815	0.055	-1.46203037882571	0.126	0.021	204	0.744394418722035	0.959875185168767	loss	187.638	183.05	170.338	200.554	-0.148	0.285	1
9	0	-	chr1	2419036	2419157	0.184	-0.459211658275018	0.052	0.184	121	0.813929312010531	0.961152810597988	loss	459.162	405.611	417.488	445.065	0.084	0.344	1
10	0	-	chr1	2420645	2420817	0.361	-0.28282615261575	0.057	0.366	172	0.884849177226716	0.975158217957527	loss	487.267	376.991	443.07	413.622	0.188	0.461	1
11	0	-	chr1	2421198	2421306	0.218	-0.438535448578974	0.049	0.221	108	0.825559822365102	0.96205517410395	loss	458.901	394.774	417.25	433.159	0.093	0.308	1
12	0	-	chr1	2422630	2422774	0.371	-0.167430838592229	0.053	0.367	144	0.919045450495316	0.980441751112182	loss	539.017	418.214	490.174	458.911	0.264	0.48	1
