Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	-0.217	-0.188572365011434	0.019	-0.215	102	0.54911288068388	0.850373260559466	loss	1029.321	1196.574	1267.441	970.89	-0.264	-0.181	2
2	0	-	chr1	2408027	2408151	0.03	-1.11398675249544	0.061	0.029	124	0.642037259574986	0.850373260559466	loss	391.211	380.21	481.331	308.223	-0.117	0.168	1
3	0	-	chr1	2409914	2410061	0.208	-0.981107024357551	0.053	0.211	147	0.695418285591231	0.854554208041328	loss	396.917	343.677	488.361	278.568	0.087	0.306	1
4	0	-	chr1	2411172	2411416	0.349	-2.05386532312775	0.164	0.279	244	0.706369958811276	0.858223709271077	loss	137.217	110.034	168.426	88.912	0.086	0.74	1
5	0	-	chr1	2411621	2411751	-0.006	-1.11959389835802	0.099	0.04	130	0.629785194500506	0.850373260559466	loss	393.59	399.316	484.262	323.731	-0.185	0.152	1
6	0	-	chr1	2415886	2416057	0.012	-0.904414641641892	0.071	-0.003	171	0.623827170489304	0.850373260559466	loss	475.101	472.491	584.678	383.129	-0.108	0.183	1
7	0	-	chr1	2418345	2418439	0.127	-0.893237428295449	0.034	0.122	94	0.670002680543168	0.850373260559466	loss	450.138	412.577	553.926	334.496	0.057	0.218	1
8	0	-	chr1	2418611	2418815	0	-1.64106581124726	0.102	0.008	204	0.648755693027699	0.850373260559466	loss	244.664	247.569	300.794	200.554	-0.187	0.253	1
9	0	-	chr1	2419036	2419157	0.005	-0.750902787460723	0.097	-0.033	121	0.605683774047464	0.850373260559466	loss	546.748	548.791	672.942	445.065	-0.126	0.185	1
10	0	-	chr1	2420645	2420817	0.148	-0.631370565749931	0.074	0.16	172	0.676159391269158	0.850373260559466	loss	562.491	510.055	692.337	413.622	-0.03	0.35	1
11	0	-	chr1	2421198	2421306	0.186	-0.523197940984185	0.047	0.184	108	0.696464094932169	0.854554208041328	loss	608.652	534.124	749.204	433.159	0.097	0.295	1
12	0	-	chr1	2422630	2422774	0.17	-0.484410537918725	0.05	0.157	144	0.688473997598056	0.851911106055452	loss	634.941	565.849	781.59	458.911	0.083	0.281	1
13	0	-	chr1	2426294	2426387	-0.043	-1.23302018376119	0.061	-0.066	93	0.622999031416153	0.850373260559466	loss	365.185	374.798	449.269	303.829	-0.125	0.098	1
14	0	-	chr1	2426926	2427009	0.091	-1.38242457208307	0.06	0.094	83	0.665340923069426	0.850373260559466	loss	295.364	277.4	363.253	224.768	-0.009	0.252	1
15	0	-	chr1	2428045	2428143	0.208	-0.958992486268746	0.067	0.22	98	0.695750177045929	0.854554208041328	loss	404.228	351.318	497.367	284.77	0.077	0.314	1
16	0	-	chr1	2428266	2428449	-0.011	-1.18612750840168	0.046	-0.006	183	0.63135327584823	0.850373260559466	loss	374.335	375.676	460.541	304.542	-0.15	0.073	1
17	0	-	chr1	2428940	2429048	0.104	-1.63440494211685	0.052	0.116	108	0.670306583815087	0.850373260559466	loss	233.797	216.98	287.407	175.723	-0.031	0.191	1
18	0	-	chr1	2429961	2430086	0.046	-2.09610432552879	0.158	0	125	0.663578139123547	0.850373260559466	loss	156.541	156.424	192.232	126.568	-0.165	0.564	1
19	0	-	chr1	2430182	2430267	0.032	-1.54404672848838	0.039	0.039	85	0.654013518700821	0.850373260559466	loss	263.816	258.211	324.388	209.192	-0.048	0.106	1
20	0	-	chr1	2430522	2430669	0.124	-1.27032919432718	0.171	0.06	147	0.672384895410648	0.850373260559466	loss	318.638	296.572	391.925	240.331	-0.108	0.451	1
21	0	-	chr1	2431079	2431159	0.378	-0.726155625404342	0.026	0.378	80	0.752190302927024	0.877073198168152	loss	452.117	347.582	556.362	281.737	0.326	0.438	1
22	0	-	chr1	2433550	2433848	0.164	-2.65376603889897	0.155	0.167	298	0.681159075871137	0.850721181621151	loss	90.332	79.6	110.668	64.208	-0.214	0.428	1
23	0	-	chr1	2435360	2436652	-0.014	-2.94681577731544	0.305	-0.017	1292	0.661859600863352	0.850373260559466	loss	75.319	77.83	92.172	62.771	-0.732	0.922	1
24	0	-	chr1	3003428	3003530	-0.062	-0.246053393940701	0.08	-0.088	102	0.434387453915592	0.850373260559466	loss	899.245	937.71	1107.196	760.763	-0.163	0.115	2
25	0	-	chr1	4510054	4510156	0.048	-0.336434865317554	0.03	0.037	102	0.542930141199202	0.850373260559466	loss	778.639	754.007	958.618	611.645	0.011	0.129	2
26	0	NPHP4	chr1	6011300	6011402	-0.023	-0.520080435824741	0.031	-0.029	102	0.529124125272396	0.850373260559466	loss	686.962	697.32	845.676	565.63	-0.083	0.057	1
27	0	-	chr1	7503222	7503323	-0.013	-0.329948606239483	0.049	0.006	101	0.396576198585977	0.850373260559466	loss	812.166	816.877	999.921	662.678	-0.134	0.05	2
28	0	-	chr1	9032969	9033070	-0.124	-0.203489619301683	0.033	-0.132	101	0.517967411883066	0.850373260559466	loss	966.444	1052.589	1189.98	854.013	-0.182	-0.054	2
29	0	-	chr1	10517883	10517985	-0.059	-0.308026631465184	0.095	-0.084	102	0.32778092745138	0.850373260559466	loss	846.252	885.933	1041.912	718.733	-0.448	0.122	2
30	0	MTOR	chr1	11167541	11167557	-0.272	-0.346631518259183	0.018	-0.274	16	0.270792126099235	0.850373260559466	loss	918.517	1109.401	1130.938	900.129	-0.299	-0.242	2
31	0	MTOR	chr1	11168237	11168343	0.023	-0.101674266389217	0.026	0.021	106	0.746682548365804	0.876170219650909	loss	976.637	961.6	1202.538	780.155	-0.032	0.078	2
32	0	MTOR	chr1	11169346	11169427	-0.11	-0.206811840827662	0.023	-0.111	81	0.511157530433643	0.850373260559466	loss	956.037	1031.631	1177.16	837.001	-0.153	-0.071	2
33	0	MTOR	chr1	11169705	11169786	0.001	-0.146407978087124	0.034	-0.008	81	0.641834987369133	0.850373260559466	loss	950.145	948.672	1169.901	769.661	-0.078	0.063	2
34	0	MTOR	chr1	11172908	11172974	-0.202	-0.251985043706465	0.031	-0.202	66	0.423391872102452	0.850373260559466	loss	964.344	1109.256	1187.394	900.012	-0.273	-0.122	2
35	0	MTOR	chr1	11174374	11174510	-0.101	-0.746934136830856	0.117	-0.094	136	0.529404485560412	0.850373260559466	loss	584.379	625.646	719.301	507.451	-0.324	0.069	1
36	0	MTOR	chr1	11174869	11174944	-0.031	0.0260584341770068	0.045	-0.028	75	0.934020878632408	0.971715452295512	gain	1130.137	1154.111	1391.64	936.421	-0.125	0.05	2
37	0	MTOR	chr1	11175452	11175525	-0.193	-0.315836610044716	0.026	-0.193	73	0.315665248035533	0.850373260559466	loss	905.824	1035.635	1115.301	840.251	-0.244	-0.128	2
38	0	MTOR	chr1	11177060	11177143	-0.214	-0.261933283818436	0.046	-0.209	83	0.40532095064656	0.850373260559466	loss	961.716	1115.733	1184.157	905.269	-0.292	-0.124	2
39	0	MTOR	chr1	11181302	11181425	0.106	-0.382597844082101	0.066	0.095	123	0.634925230103811	0.850373260559466	loss	721.145	673.791	887.789	546.531	0.01	0.246	1
40	0	MTOR	chr1	11182035	11182183	0.027	-0.402587805588667	0.035	0.033	148	0.543448839569641	0.850373260559466	loss	742.307	729.049	913.858	591.386	-0.05	0.089	2
41	0	MTOR	chr1	11184554	11184690	0.018	-0.192413507256781	0.036	0.012	136	0.541005490270382	0.850373260559466	loss	901.915	891.791	1110.485	723.488	-0.048	0.102	2
42	0	MTOR	chr1	11186678	11186853	-0.051	-0.26077775342773	0.07	-0.056	175	0.407395993808433	0.850373260559466	loss	880.602	914.135	1084.229	741.625	-0.19	0.098	2
43	0	MTOR	chr1	11187066	11187201	-0.053	-0.286071970284095	0.053	-0.054	135	0.36343250657902	0.850373260559466	loss	861.855	895.49	1061.133	726.491	-0.156	0.082	2
44	0	MTOR	chr1	11187680	11187863	-0.11	-0.470578115767352	0.064	-0.089	183	0.341866605035135	0.850373260559466	loss	756.142	809.911	930.902	657.024	-0.268	-0.013	2
