Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	-0.488	-0.650067068922862	0.465	-0.682	102	0.447546111298496	0.999713748870459	loss	833.022	1111.663	952.804	970.89	-1.069	0.362	2
2	0	-	chr1	2408027	2408151	-0.203	-1.02196927127746	0.156	-0.172	124	0.733109972990393	0.999713748870459	loss	311.791	353.254	356.266	308.223	-0.66	0.011	1
3	0	-	chr1	2409914	2410061	0.126	-0.691815063493008	0.181	0.091	147	0.817183147216833	0.999713748870459	loss	346.985	319.315	396.544	278.568	-0.137	0.531	1
4	0	-	chr1	2411172	2411416	-0.493	-2.10749139108226	0.372	-0.451	244	0.726010755973861	0.999713748870459	loss	79.092	102.258	89.947	88.912	-1.424	0.17	1
5	0	-	chr1	2411621	2411751	-0.466	-1.29974712494723	0.245	-0.425	130	0.67031568998837	0.999713748870459	loss	278.181	371.003	317.8	323.731	-0.941	-0.076	1
6	0	-	chr1	2415886	2416057	-0.569	-1.33328619804388	0.225	-0.62	171	0.632696149203119	0.999713748870459	loss	288.197	438.984	329.263	383.129	-0.969	-0.095	1
7	0	-	chr1	2418345	2418439	-0.407	-1.21841868499806	0.077	-0.415	94	0.681468088431248	0.999713748870459	loss	289.975	383.323	331.298	334.496	-0.581	-0.254	1
8	0	-	chr1	2418611	2418815	-0.924	-2.13131127835056	0.229	-0.962	204	0.633483408956772	0.999713748870459	loss	122.638	230.03	139.784	200.554	-1.332	-0.473	1
9	0	-	chr1	2419036	2419157	0.519	0.090462847556433	0.251	0.623	121	0.952430105212839	0.999713748870459	gain	748.533	509.867	856.107	445.065	-0.187	0.752	1
10	0	-	chr1	2420645	2420817	0.121	-0.452283760204839	0.11	0.11	172	0.826660034725167	0.999713748870459	loss	519.549	473.881	594.041	413.622	-0.197	0.383	1
11	0	-	chr1	2421198	2421306	0.679	0.270839460220433	0.186	0.749	108	0.850724537634998	0.999713748870459	gain	804.748	496.241	920.444	433.159	0.235	0.919	1
12	0	-	chr1	2422630	2422774	-0.113	-0.670971766632737	0.165	-0.134	144	0.738175992590567	0.999713748870459	loss	492.876	525.714	563.514	458.911	-0.469	0.209	1
13	0	-	chr1	2426294	2426387	-0.504	-1.3938710463883	0.192	-0.496	93	0.669531355345078	0.999713748870459	loss	244.091	348.226	278.785	303.829	-0.913	-0.091	1
14	0	-	chr1	2426926	2427009	0.177	-0.758702433579514	0.153	0.164	83	0.825427335844052	0.999713748870459	loss	291.852	257.742	333.446	224.768	-0.158	0.466	1
15	0	-	chr1	2428045	2428143	-0.314	-1.2014747224045	0.199	-0.358	98	0.712196535085924	0.999713748870459	loss	268.227	326.413	306.408	284.77	-0.714	0.119	1
16	0	-	chr1	2428266	2428449	0.185	-0.525545851294315	0.582	0.363	183	0.838949983707325	0.999713748870459	loss	444.857	349.042	508.557	304.542	-1.187	0.84	1
17	0	-	chr1	2428940	2429048	-0.746	-2.00812591255149	0.139	-0.714	108	0.66770165776652	0.999713748870459	loss	120.852	201.612	137.741	175.723	-1.287	-0.468	1
18	0	-	chr1	2429961	2430086	0.178	-0.997990580531187	0.827	0.56	125	0.818580100544771	0.999713748870459	loss	225.825	145.355	257.88	126.568	-1.453	0.989	1
19	0	-	chr1	2430182	2430267	0.041	-0.966031464212644	0.233	0.007	85	0.794578969458838	0.999713748870459	loss	249.234	239.916	284.671	209.192	-0.45	0.45	1
20	0	-	chr1	2430522	2430669	-0.554	-1.57785007947468	0.459	-0.472	147	0.675886911109314	0.999713748870459	loss	200.341	275.554	228.714	240.331	-1.374	0.189	1
21	0	-	chr1	2431079	2431159	-0.688	-1.64522203059013	0.283	-0.579	80	0.640346727240757	0.999713748870459	loss	207.669	322.942	237.1	281.737	-1.156	-0.236	1
22	0	-	chr1	2433550	2433848	-0.062	-1.83432873385726	0.461	0.103	298	0.78146918062553	0.999713748870459	loss	66.152	73.984	75.138	64.208	-1.18	0.6	1
23	0	-	chr1	2435360	2436652	-0.647	-2.50145262553076	0.746	-0.538	1292	0.717891470549489	0.999713748870459	loss	50.204	72.34	56.885	62.771	-2.809	0.585	1
24	0	-	chr1	3003428	3003530	0.698	0.635398295746191	0.158	0.675	102	0.457860785135007	0.999713748870459	gain	1416.574	871.177	1620.667	760.763	0.426	0.96	2
25	0	-	chr1	4510054	4510156	0.217	-0.0939486471277885	0.207	0.294	102	0.930065954148577	0.999713748870459	loss	824.362	700.514	942.892	611.645	-0.101	0.638	2
26	0	NPHP4	chr1	6011300	6011402	-0.151	-0.592207860730157	0.169	-0.129	102	0.705033466712969	0.999713748870459	loss	584.771	647.852	668.686	565.63	-0.506	0.207	1
27	0	-	chr1	7503222	7503323	-0.374	-0.761412336692295	0.124	-0.38	101	0.575704654182677	0.999713748870459	loss	586.914	758.922	671.139	662.678	-0.604	-0.145	2
28	0	-	chr1	9032969	9033070	0.388	0.317133481959129	0.175	0.405	101	0.710990544886676	0.999713748870459	gain	1279.174	977.9	1463.416	854.013	0.039	0.734	2
29	0	-	chr1	10517883	10517985	0.313	0.109239491954802	0.321	0.299	102	0.89844095294706	0.999713748870459	gain	993.58	823.075	1136.559	718.733	-0.084	2.06	2
30	0	MTOR	chr1	11167541	11167557	0.291	0.229786119590881	0.04	0.298	16	0.788335318637307	0.999713748870459	gain	1262.264	1030.679	1444.063	900.129	0.17	0.344	2
31	0	MTOR	chr1	11168237	11168343	-0.259	-0.518908907398996	0.263	-0.196	106	0.554032722114285	0.999713748870459	loss	764.084	893.37	873.906	780.155	-0.997	0.058	2
32	0	MTOR	chr1	11169346	11169427	-0.648	-0.938978198235493	0.19	-0.626	81	0.345209104329484	0.999713748870459	loss	617.008	958.43	705.58	837.001	-0.922	-0.349	2
33	0	MTOR	chr1	11169705	11169786	0.327	0.180408289220341	0.222	0.314	81	0.833057514357864	0.999713748870459	gain	1113.109	881.36	1273.358	769.661	-0.074	0.671	2
34	0	MTOR	chr1	11172908	11172974	-0.013	-0.142164631402606	0.073	-0.02	66	0.868078668925373	0.999713748870459	loss	1021.515	1030.544	1168.53	900.012	-0.164	0.121	2
35	0	MTOR	chr1	11174374	11174510	-0.292	-0.824784687624269	0.199	-0.324	136	0.666157947603559	0.999713748870459	loss	480.104	581.266	548.897	507.451	-0.644	0.046	1
36	0	MTOR	chr1	11174869	11174944	0.196	0.141608470149117	0.249	0.271	75	0.868590056304392	0.999713748870459	gain	1246.424	1072.214	1425.933	936.421	-0.181	0.572	2
37	0	MTOR	chr1	11175452	11175525	-0.019	-0.190128613822561	0.144	0.04	73	0.824205933252858	0.999713748870459	loss	953.964	962.149	1091.219	840.251	-0.347	0.131	2
38	0	MTOR	chr1	11177060	11177143	0.29	0.233737009786911	0.112	0.304	83	0.784784817835251	0.999713748870459	gain	1275	1036.561	1458.639	905.269	0.052	0.49	2
39	0	MTOR	chr1	11181302	11181425	-0.302	-0.794190262026045	0.098	-0.287	123	0.651409061218047	0.999713748870459	loss	508.14	625.993	580.984	546.531	-0.523	-0.135	1
40	0	MTOR	chr1	11182035	11182183	-0.439	-0.908627381730944	0.258	-0.399	148	0.586884471243026	0.999713748870459	loss	499.382	677.329	570.959	591.386	-0.984	0.138	1
41	0	MTOR	chr1	11184554	11184690	0.24	0.0349217576587539	0.162	0.282	136	0.967454394008507	0.999713748870459	gain	984.232	828.517	1125.86	723.488	-0.215	0.516	2
42	0	MTOR	chr1	11186678	11186853	0.078	-0.139621649000079	0.308	0.222	175	0.870417375585156	0.999713748870459	loss	926.711	849.275	1060.029	741.625	-0.934	0.42	2
43	0	MTOR	chr1	11187066	11187201	-0.296	-0.612913524879809	0.137	-0.298	135	0.574999848519119	0.999713748870459	loss	678.137	831.954	775.541	726.491	-0.627	-0.007	2
44	0	MTOR	chr1	11187680	11187863	-0.144	-0.490534785461148	0.136	-0.155	183	0.684058241736515	0.999713748870459	loss	686.316	752.45	784.902	657.024	-0.564	0.131	2
45	0	MTOR	chr1	11188060	11188183	0.128	-0.209633447766559	0.082	0.131	123	0.858004262513187	0.999713748870459	loss	763.456	696.382	873.187	608.034	-0.065	0.293	2
46	0	MTOR	chr1	11188510	11188609	-0.088	-0.485674260202409	0.115	-0.092	99	0.728543894316731	0.999713748870459	loss	643.279	680.186	735.646	593.882	-0.298	0.092	1
47	0	MTOR	chr1	11188911	11189008	0.158	-0.0061022456219936	0.182	0.218	97	0.994311434570338	0.999713748870459	loss	1023.664	914.567	1170.99	798.675	-0.159	0.522	2
48	0	MTOR	chr1	11189794	11189895	0.018	-0.134716203475488	0.12	0.037	101	0.87493195599371	0.999713748870459	loss	994.095	980.521	1137.149	856.303	-0.33	0.268	2
49	0	MTOR	chr1	11190585	11190834	0.029	-0.416869955709369	0.263	0.043	249	0.792178763480063	0.999713748870459	loss	625.396	597.876	715.181	521.963	-0.546	0.432	1
50	0	MTOR	chr1	11193136	11193254	0.193	-0.0906086899542698	0.069	0.184	118	0.925332532928751	0.999713748870459	loss	850.609	743.908	972.932	649.56	0.004	0.342	2
51	0	MTOR	chr1	11194407	11194523	0.396	0.0725005141871905	0.256	0.48	116	0.948298928306677	0.999713748870459	gain	856.845	637.088	980.069	556.225	-0.338	0.728	2
52	0	MTOR	chr1	11199360	11199492	-0.531	-0.987226702939833	0.214	-0.609	132	0.542616168738388	0.999713748870459	loss	494.373	708.379	565.227	618.517	-0.879	-0.086	1
53	0	MTOR	chr1	11199589	11199715	-0.162	-0.848845250878045	0.09	-0.157	126	0.733794662990691	0.999713748870459	loss	389.608	435.628	445.325	380.197	-0.367	0.038	1
54	0	MTOR	chr1	11204704	11204812	-0.056	-0.383138630308199	0.211	-0.007	108	0.734990997345785	0.999713748870459	loss	730.737	754.342	835.741	658.677	-0.644	0.28	2
55	0	MTOR	chr1	11205024	11205102	-0.238	-0.479681325526073	0.153	-0.216	78	0.5751790218418	0.999713748870459	loss	785.271	922.273	898.154	805.409	-0.681	-0.03	2
