Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	0.142	0.355334875968918	0.183	0.138	102	0.598076505603582	0.999829357666584	gain	911.867	819.004	768.324	970.89	-0.18	0.472	2
2	0	-	chr1	2408027	2408151	0.19	-0.802548553033467	0.267	0.199	124	0.820582803515174	0.999829357666584	loss	312.876	260.346	263.347	308.223	-0.44	0.52	1
3	0	-	chr1	2409914	2410061	0.133	-1.01911854391569	0.138	0.103	147	0.794762413550941	0.999829357666584	loss	259.893	235.345	218.68	278.568	-0.071	0.415	1
4	0	-	chr1	2411172	2411416	0.152	-2.22524986478521	0.125	0.136	244	0.744500627587704	0.999829357666584	loss	85.686	75.457	71.816	88.912	-0.061	0.472	1
5	0	-	chr1	2411621	2411751	0.399	-0.488419491658471	0.074	0.373	130	0.881944213237603	0.999829357666584	loss	357.776	273.42	301.2	323.731	0.278	0.597	1
6	0	-	chr1	2415886	2416057	0.349	-0.365523351515783	0.166	0.336	171	0.898942273822804	0.999829357666584	loss	416.071	323.495	350.345	383.129	0.066	0.691	1
7	0	-	chr1	2418345	2418439	0.414	-0.423063184290256	0.077	0.411	94	0.893807077940857	0.999829357666584	loss	378.512	282.495	318.681	334.496	0.262	0.551	1
8	0	-	chr1	2418611	2418815	0.345	-1.08941488716601	0.175	0.26	204	0.812321011440851	0.999829357666584	loss	212.773	169.576	178.956	200.554	0.131	0.837	1
9	0	-	chr1	2419036	2419157	-0.007	-0.706789118072009	0.051	0.001	121	0.803677726285881	0.999829357666584	loss	373.91	375.71	314.802	445.065	-0.111	0.088	1
10	0	-	chr1	2420645	2420817	0.194	-0.513128434681844	0.08	0.163	172	0.857642138589436	0.999829357666584	loss	395.393	349.202	332.913	413.622	0.068	0.443	1
11	0	-	chr1	2421198	2421306	0.236	-0.398151636287187	0.134	0.237	108	0.882214632302735	0.999829357666584	loss	430.423	365.672	362.444	433.159	-0.011	0.436	1
12	0	-	chr1	2422630	2422774	-0.01	-0.678587623713542	0.077	-0.022	144	0.806410097045991	0.999829357666584	loss	383.981	387.383	323.292	458.911	-0.191	0.154	1
13	0	-	chr1	2426294	2426387	-0.073	-1.21662246751495	0.105	-0.103	93	0.75492451524047	0.999829357666584	loss	242.467	256.642	203.989	303.829	-0.274	0.207	1
14	0	-	chr1	2426926	2427009	0.571	-0.636507590124453	0.108	0.573	83	0.875095000028817	0.999829357666584	loss	280.738	189.989	236.253	224.768	0.365	0.792	1
15	0	-	chr1	2428045	2428143	0.283	-0.787633261436304	0.046	0.278	98	0.832501668950943	0.999829357666584	loss	293.062	240.574	246.643	284.77	0.19	0.387	1
16	0	-	chr1	2428266	2428449	0.499	-0.390307209717018	0.149	0.54	183	0.905661837605132	0.999829357666584	loss	372.862	257.243	313.918	304.542	0.175	0.712	1
17	0	-	chr1	2428940	2429048	0.403	-1.13985197985108	0.073	0.399	108	0.814038156815078	0.999829357666584	loss	197.537	148.643	166.111	175.723	0.234	0.569	1
18	0	-	chr1	2429961	2430086	0.393	-1.50745337740924	0.11	0.407	125	0.791256367896223	0.999829357666584	loss	142.243	107.203	119.496	126.568	0.175	0.656	1
19	0	-	chr1	2430182	2430267	-0.019	-1.54446559265667	0.068	-0.022	85	0.747865164157096	0.999829357666584	loss	174.882	176.858	147.012	209.192	-0.176	0.156	1
20	0	-	chr1	2430522	2430669	-0.018	-1.39956815747354	0.105	-0.046	147	0.753817401385838	0.999829357666584	loss	198.212	203.11	166.68	240.331	-0.167	0.26	1
21	0	-	chr1	2431079	2431159	0.58	-0.376450655556402	0.061	0.557	80	0.913182906865507	0.999829357666584	loss	354.485	238.017	298.425	281.737	0.503	0.722	1
22	0	-	chr1	2433550	2433848	0.178	-2.53742549016374	0.15	0.202	298	0.739512382252606	0.999829357666584	loss	63.57	54.63	53.171	64.208	-0.19	0.438	1
