Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	-0.33	-0.431120548228214	0.064	-0.341	102	0.131601484375567	0.346004225143822	loss	1526.258	1915.4	3009.275	970.89	-0.467	-0.182	2
2	0	-	chr1	2408027	2408151	0.069	-0.905643376430476	0.097	0.056	124	0.494791320865479	0.72800905004926	loss	644.532	608.412	1270.234	308.223	-0.309	0.306	1
3	0	-	chr1	2409914	2410061	-0.298	-1.47085727564302	0.264	-0.253	147	0.475395285034124	0.716191415173294	loss	446.294	549.923	879.245	278.568	-0.755	0.211	1
4	0	-	chr1	2411172	2411416	-0.364	-2.52072517259885	0.207	-0.332	244	0.658626511093588	0.80695355594731	loss	143.352	175.863	281.75	88.912	-0.814	-0.055	1
5	0	-	chr1	2411621	2411751	-0.499	-1.56482813916065	0.365	-0.655	130	0.347107323903084	0.60897823394831	loss	488.517	638.999	962.523	323.731	-1.375	0.062	1
6	0	-	chr1	2415886	2416057	0.275	-0.463221945006542	0.195	0.207	171	0.304101567190373	0.56779086538619	loss	890.887	756.152	1756.123	383.129	0.005	0.722	1
7	0	-	chr1	2418345	2418439	-0.352	-1.38004357500662	0.085	-0.337	94	0.365292781933514	0.62618574475109	loss	517.659	660.231	1020	334.496	-0.515	-0.163	1
8	0	-	chr1	2418611	2418815	-0.086	-1.4836471792362	0.207	-0.147	204	0.608127479949769	0.789826136233457	loss	372.058	396.055	732.828	200.554	-0.459	0.327	1
9	0	-	chr1	2419036	2419157	0.144	-0.494727521636924	0.075	0.136	121	0.083580640401743	0.26072228615414	loss	969.63	878.308	1911.43	445.065	-0.032	0.3	1
10	0	-	chr1	2420645	2420817	-0.654	-1.57523887585391	0.109	-0.659	172	0.162833490721206	0.39588626909222	loss	516.495	816.292	1017.703	413.622	-0.935	-0.427	1
11	0	-	chr1	2421198	2421306	-0.345	-1.13711799949147	0.285	-0.188	108	0.0804052679067531	0.255270398411555	loss	692.665	854.825	1365.167	433.159	-0.965	-0.03	1
12	0	-	chr1	2422630	2422774	-0.284	-1.02249492090179	0.153	-0.302	144	0.0236128570651408	0.110492587256753	loss	740.902	905.617	1460.306	458.911	-0.557	0.074	1
13	0	-	chr1	2426294	2426387	-0.46	-1.60178627580376	0.2	-0.535	93	0.410371394728529	0.665221821027384	loss	432.927	599.747	852.882	303.829	-0.731	-0.059	1
14	0	-	chr1	2426926	2427009	-0.315	-1.67152928343414	0.144	-0.325	83	0.542007916639018	0.753238527086426	loss	361.717	443.813	712.434	224.768	-0.735	-0.078	1
15	0	-	chr1	2428045	2428143	-0.148	-1.2604380664231	0.083	-0.16	98	0.492623319747578	0.726845038388023	loss	506.179	562.155	997.357	284.77	-0.293	0.043	1
16	0	-	chr1	2428266	2428449	-0.68	-1.87782865376163	0.229	-0.692	183	0.383172917338995	0.642214045779253	loss	366.7	601.152	722.262	304.542	-1.084	-0.218	1
17	0	-	chr1	2428940	2429048	-0.756	-2.43853620687127	0.133	-0.731	108	0.536886012432999	0.74911389499475	loss	205.382	347.082	404.093	175.723	-1.036	-0.477	1
18	0	-	chr1	2429961	2430086	0.195	-1.53945667603021	0.277	0.12	125	0.710084957543702	0.834874581481177	loss	270.128	250.132	531.792	126.568	-0.289	0.807	1
19	0	-	chr1	2430182	2430267	-0.319	-1.74147809497867	0.157	-0.34	85	0.559683746482367	0.76493023938824	loss	333.271	413.093	656.329	209.192	-0.556	-0.058	1
20	0	-	chr1	2430522	2430669	-0.028	-1.25178582131594	0.126	-0.061	147	0.577882262314567	0.77371223256936	loss	464.715	474.508	915.578	240.331	-0.253	0.192	1
21	0	-	chr1	2431079	2431159	-0.29	-1.45210940599234	0.186	-0.295	80	0.472441442964641	0.714853985724508	loss	452.507	556.173	891.5	281.737	-0.602	-0.001	1
22	0	-	chr1	2433550	2433848	-0.369	-2.75933482785158	0.445	-0.241	298	0.674531479396846	0.814207491850073	loss	116.488	127.138	228.765	64.208	-1.511	0.259	1
23	0	-	chr1	2435360	2436652	-0.378	-2.84003471764513	0.428	-0.32	1292	0.677829895886424	0.815767977784727	loss	99.931	124.304	196.11	62.771	-1.518	0.57	1
24	0	-	chr1	3003428	3003530	-0.183	-0.453637673844854	0.085	-0.19	102	0.112610347436291	0.313151658265211	loss	1327.865	1500.963	2617.98	760.763	-0.352	-0.028	2
25	0	-	chr1	4510054	4510156	0.172	-0.182843038287325	0.063	0.173	102	0.522509526300232	0.740758419943659	loss	1359.424	1206.855	2680.225	611.645	0.03	0.327	1
26	0	NPHP4	chr1	6011300	6011402	-0.594	-1.22967624672439	0.13	-0.627	102	1.7024863085493e-05	0.000289956088529167	loss	738.371	1116.101	1455.314	565.63	-0.825	-0.351	1
27	0	-	chr1	7503222	7503323	-0.166	-0.550926529550397	0.112	-0.216	101	0.0540007804446606	0.194826930774624	loss	1171	1307.51	2308.594	662.678	-0.322	0.061	1
