Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	-0.524	-0.553799005534787	0.072	-0.527	102	0.604967230719738	0.99988748308353	loss	514.035	738.853	390.539	970.89	-0.664	-0.385	2
2	0	-	chr1	2408027	2408151	0.002	-1.20397306865367	0.133	0.028	124	0.728275117702158	0.99988748308353	loss	233.531	234.901	177.218	308.223	-0.28	0.206	1
3	0	-	chr1	2409914	2410061	0.27	-0.936779829734848	0.093	0.243	147	0.787013298856859	0.99988748308353	loss	255.768	212.348	194.129	278.568	0.108	0.493	1
4	0	-	chr1	2411172	2411416	0.507	-1.88649947832906	0.349	0.639	244	0.748477943013122	0.99988748308353	loss	105.366	68.117	79.75	88.912	-0.3	1.028	1
5	0	-	chr1	2411621	2411751	0.067	-1.05726833071704	0.186	0.098	130	0.748610595411422	0.99988748308353	loss	254.87	246.695	193.446	323.731	-0.337	0.382	1
6	0	-	chr1	2415886	2416057	0.041	-0.894381768233706	0.128	0.002	171	0.758939980519856	0.99988748308353	loss	295.546	291.867	224.38	383.129	-0.158	0.316	1
7	0	-	chr1	2418345	2418439	0.328	-0.630805303176589	0.064	0.339	94	0.831364353648961	0.99988748308353	loss	321.135	254.881	243.84	334.496	0.145	0.476	1
8	0	-	chr1	2418611	2418815	0.273	-1.32658319300562	0.18	0.207	204	0.75587594639307	0.99988748308353	loss	184.005	153.019	139.554	200.554	-0.024	0.617	1
9	0	-	chr1	2419036	2419157	0.164	-0.529371120070513	0.305	0.244	121	0.826968187002283	0.99988748308353	loss	380.246	338.968	288.793	445.065	-0.373	0.553	1
10	0	-	chr1	2420645	2420817	0.017	-0.831918823395708	0.089	0.003	172	0.761286542707384	0.99988748308353	loss	316.414	315.056	240.25	413.622	-0.124	0.321	1
11	0	-	chr1	2421198	2421306	0.251	-0.437431121004532	0.052	0.256	108	0.856068958529129	0.99988748308353	loss	392.279	329.913	297.944	433.159	0.148	0.347	1
12	0	-	chr1	2422630	2422774	0.076	-0.603293511233463	0.346	0.157	144	0.80096374349637	0.99988748308353	loss	378.235	349.498	287.264	458.911	-0.517	0.61	1
13	0	-	chr1	2426294	2426387	-0.131	-1.40572889357346	0.087	-0.141	93	0.696618291980374	0.99988748308353	loss	210.692	231.56	159.849	303.829	-0.269	0.095	1
14	0	-	chr1	2426926	2427009	0.412	-0.964159684493143	0.237	0.531	83	0.800323262072634	0.99988748308353	loss	234.844	171.434	178.217	224.768	0.002	0.711	1
15	0	-	chr1	2428045	2428143	0.205	-0.99597106546467	0.125	0.212	98	0.77315799934646	0.99988748308353	loss	253.331	217.065	192.276	284.77	-0.128	0.415	1
16	0	-	chr1	2428266	2428449	0.318	-0.770710166179324	0.247	0.379	183	0.811218628920159	0.99988748308353	loss	284.606	232.101	216.06	304.542	-0.062	0.785	1
17	0	-	chr1	2428940	2429048	0.536	-1.08954909120331	0.092	0.531	108	0.800868037072187	0.99988748308353	loss	195.647	134.136	148.407	175.723	0.357	0.703	1
18	0	-	chr1	2429961	2430086	0.279	-1.85857955252324	0.14	0.278	125	0.72889241353793	0.99988748308353	loss	118.14	96.754	89.464	126.568	-0.173	0.61	1
19	0	-	chr1	2430182	2430267	0.557	-0.846886319880137	0.269	0.527	85	0.826710700792901	0.99988748308353	loss	237.375	159.589	180.141	209.192	0.174	1.071	1
20	0	-	chr1	2430522	2430669	0.064	-1.41201946704898	0.189	0.027	147	0.72509399776281	0.99988748308353	loss	190.451	183.27	144.456	240.331	-0.33	0.416	1
21	0	-	chr1	2431079	2431159	0.662	-0.344205245153381	0.123	0.68	80	0.910400844785672	0.99988748308353	loss	338.867	214.758	257.325	281.737	0.459	0.913	1
22	0	-	chr1	2433550	2433848	0.33	-2.63153336371164	0.293	0.235	298	0.708555331384709	0.99988748308353	loss	58.543	49.329	44.141	64.208	-0.169	1.025	1
23	0	-	chr1	2435360	2436652	0.144	-2.87438891017101	0.339	0.138	1284	0.687913509941547	0.99988748308353	loss	54.383	48.479	40.977	63.089	-0.785	1.357	1
24	0	-	chr1	3003428	3003530	0.119	0.0478295283972934	0.15	0.175	102	0.966964223295913	0.99988748308353	gain	631.22	579.053	479.657	760.763	-0.161	0.33	2
25	0	-	chr1	4510054	4510156	-0.466	-1.02395930570677	0.213	-0.418	102	0.633259978877351	0.99988748308353	loss	339.819	465.65	258.049	611.645	-1.06	-0.077	1
26	0	NPHP4	chr1	6011300	6011402	0.046	-0.411069246199782	0.19	0.089	102	0.832242448195087	0.99988748308353	loss	445.736	430.657	338.598	565.63	-0.289	0.294	2
27	0	-	chr1	7503222	7503323	0.107	-0.131620712338976	0.131	0.046	101	0.92988207387736	0.99988748308353	loss	547.632	504.461	416.089	662.678	-0.078	0.341	2
28	0	-	chr1	9032969	9033070	0.046	0.0806064413440974	0.086	0.039	101	0.931626181048955	0.99988748308353	gain	672.265	649.97	510.871	854.013	-0.101	0.233	2
29	0	-	chr1	10517883	10517985	-0.15	-0.397153094608338	0.124	-0.129	102	0.792964630857941	0.99988748308353	loss	497.521	547.09	377.98	718.733	-1.021	-0.039	2
30	0	MTOR	chr1	11167541	11167557	-0.277	-0.30926532746014	0.019	-0.28	16	0.773715940860329	0.99988748308353	loss	565.266	685.04	429.5	900.129	-0.308	-0.241	2
31	0	MTOR	chr1	11168237	11168343	0.02	-0.0660012331526923	0.065	0.017	106	0.955584959124887	0.99988748308353	loss	601.551	593.801	457.094	780.155	-0.113	0.144	2
32	0	MTOR	chr1	11169346	11169427	-0.022	-0.0402035174697326	0.079	-0.028	81	0.96936995865574	0.99988748308353	loss	628.067	637.032	477.259	837.001	-0.163	0.121	2
33	0	MTOR	chr1	11169705	11169786	0.245	0.241181374828307	0.062	0.269	81	0.812670364017546	0.99988748308353	gain	694.593	585.82	527.852	769.661	0.092	0.326	2
34	0	MTOR	chr1	11172908	11172974	0.199	0.362049151713027	0.045	0.206	66	0.593319255677655	0.99988748308353	gain	787.252	684.951	598.318	900.012	0.079	0.262	2
35	0	MTOR	chr1	11174374	11174510	0.013	-0.590206383507704	0.111	-0.013	136	0.792008835084339	0.99988748308353	loss	389.142	386.412	295.559	507.451	-0.22	0.245	1
36	0	MTOR	chr1	11174869	11174944	-0.196	-0.150031691971418	0.041	-0.204	75	0.869945031275469	0.99988748308353	loss	622.221	712.64	472.813	936.421	-0.259	-0.104	2
37	0	MTOR	chr1	11175452	11175525	-0.032	-0.0497906222907671	0.097	-0.038	73	0.962040303616848	0.99988748308353	loss	626.033	639.503	475.712	840.251	-0.251	0.12	2
38	0	MTOR	chr1	11177060	11177143	0.054	0.160434501783419	0.097	0.047	83	0.839717307619009	0.99988748308353	gain	715.162	688.949	543.494	905.269	-0.11	0.266	2
39	0	MTOR	chr1	11181302	11181425	-0.403	-1.07951383482249	0.088	-0.407	123	0.651147215425548	0.99988748308353	loss	313.295	416.132	237.878	546.531	-0.594	-0.179	1
40	0	MTOR	chr1	11182035	11182183	-0.096	-0.560144107376376	0.097	-0.104	148	0.774480856399824	0.99988748308353	loss	420.978	450.244	319.77	591.386	-0.29	0.187	2
41	0	MTOR	chr1	11184554	11184690	-0.117	-0.346450577613635	0.072	-0.105	136	0.814563880116365	0.99988748308353	loss	509.488	550.706	387.081	723.488	-0.302	0.022	2
42	0	MTOR	chr1	11186678	11186853	-0.417	-0.732277731328215	0.105	-0.433	175	0.657550779884525	0.99988748308353	loss	422.25	564.5	320.737	741.625	-0.597	-0.15	2
43	0	MTOR	chr1	11187066	11187201	-0.104	-0.322216918946134	0.082	-0.086	135	0.82465056689521	0.99988748308353	loss	517.213	552.99	392.956	726.491	-0.303	0.053	2
44	0	MTOR	chr1	11187680	11187863	0.063	-0.20809544643799	0.091	0.09	183	0.894011603754048	0.99988748308353	loss	523.738	500.161	397.918	657.024	-0.227	0.195	2
45	0	MTOR	chr1	11188060	11188183	-0.009	-0.405366488455432	0.054	-0.018	123	0.823459962699602	0.99988748308353	loss	459.136	462.905	348.789	608.034	-0.137	0.16	2
46	0	MTOR	chr1	11188510	11188609	0.068	-0.321881634658951	0.053	0.08	99	0.858371787690963	0.99988748308353	loss	474.914	452.142	360.788	593.882	-0.083	0.155	2
47	0	MTOR	chr1	11188911	11189008	-0.235	-0.391926953328748	0.076	-0.218	97	0.768146507177346	0.99988748308353	loss	518.613	607.886	394.021	798.675	-0.395	-0.053	2
48	0	MTOR	chr1	11189794	11189895	-0.008	0.0095667884233297	0.111	0.017	101	0.992164577054461	0.99988748308353	gain	651.812	651.711	495.317	856.303	-0.236	0.17	2
49	0	MTOR	chr1	11190585	11190834	-0.147	-0.781007566257249	0.152	-0.191	249	0.734277528620591	0.99988748308353	loss	358.38	397.448	272.165	521.963	-0.491	0.13	1
50	0	MTOR	chr1	11193136	11193254	0.061	-0.22574188573989	0.072	0.067	118	0.887365361000718	0.99988748308353	loss	516.101	494.485	392.11	649.56	-0.098	0.216	2
51	0	MTOR	chr1	11194407	11194523	-0.166	-0.729181922275387	0.068	-0.145	116	0.735281791386553	0.99988748308353	loss	378.454	423.504	287.431	556.225	-0.342	-0.068	1
52	0	MTOR	chr1	11199360	11199492	-0.073	-0.472275716835523	0.13	-0.038	132	0.795576182239669	0.99988748308353	loss	448.924	470.876	341.023	618.517	-0.32	0.12	2
53	0	MTOR	chr1	11199589	11199715	-0.11	-1.10017565540392	0.157	-0.069	126	0.716182065351313	0.99988748308353	loss	271.461	289.637	206.063	380.197	-0.472	0.072	1
54	0	MTOR	chr1	11204704	11204812	0.129	-0.113619312527768	0.057	0.12	108	0.939779171858128	0.99988748308353	loss	547.162	501.418	415.731	658.677	0.017	0.268	2
55	0	MTOR	chr1	11205024	11205102	-0.221	-0.363855889282742	0.055	-0.234	78	0.779697238621112	0.99988748308353	loss	526.83	613.006	400.269	805.409	-0.336	-0.105	2
56	0	MTOR	chr1	11206732	11206848	-0.245	-0.42528408360469	0.076	-0.264	116	0.757441113713911	0.99988748308353	loss	504.541	600.163	383.319	788.52	-0.352	-0.038	2
57	0	MTOR	chr1	11210182	11210283	0.019	-0.327360268348913	0.048	0.019	101	0.848634551327026	0.99988748308353	loss	484.463	476.963	368.05	626.52	-0.082	0.142	2
58	0	MTOR	chr1	11217208	11217348	-0.348	-0.751135741678079	0.191	-0.385	140	0.681599087828398	0.99988748308353	loss	403.275	513.56	306.307	674.642	-0.691	-0.035	2
59	0	MTOR	chr1	11227498	11227574	-0.41	-0.862601859622337	0.058	-0.398	76	0.655165906843126	0.99988748308353	loss	378.251	501.423	287.276	658.683	-0.566	-0.327	2
60	0	MTOR	chr1	11259314	11259460	-0.186	-0.746149104534631	0.053	-0.18	146	0.728614709664568	0.99988748308353	loss	375.609	428.386	285.267	562.644	-0.299	-0.047	1
61	0	MTOR	chr1	11259597	11259760	-0.296	-0.640074434838865	0.238	-0.327	163	0.708256899426204	0.99988748308353	loss	430.687	532.579	327.153	699.652	-0.679	0.127	2
62	0	MTOR	chr1	11264617	11264760	-0.304	-1.10816646249093	0.096	-0.296	143	0.675510033452712	0.99988748308353	loss	293.934	361.622	223.154	474.854	-0.524	-0.128	1
63	0	MTOR	chr1	11269368	11269515	-0.088	-0.1796553887698	0.125	-0.073	147	0.880652107939906	0.99988748308353	loss	578.483	611.229	439.551	803.072	-0.419	0.078	2
64	0	MTOR	chr1	11270870	11270963	-0.38	-0.557841865058223	0.134	-0.369	93	0.684320210991049	0.99988748308353	loss	482.644	624.319	366.667	820.284	-0.618	-0.167	2
