Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	-0.165	-0.185711404672818	0.064	-0.17	102	0.608874812292173	0.999953905107228	loss	1243.57	1396.7	989.882	1753.314	-0.288	-0.02	2
2	0	-	chr1	2408027	2408151	1.507	1.12498860843237	0.199	1.564	124	0.0648728263700342	0.999953905107228	gain	398.875	138.629	317.234	173.46	0.883	1.82	1
3	0	-	chr1	2409914	2410061	0.818	0.491515667513864	0.157	0.835	147	0.389766193196755	0.999953905107228	gain	436.297	250.171	347.034	313.531	0.521	1.217	1
4	0	-	chr1	2411172	2411416	1.027	0.418322508937637	0.954	0.79	244	0.583994887751871	0.999953905107228	gain	139.14	58.879	110.402	73.311	-0.487	2.716	1
5	0	-	chr1	2411621	2411751	1.253	0.91850689812179	0.166	1.19	130	0.111392925162546	0.999953905107228	gain	463.678	198.992	368.838	249.262	1.031	1.675	1
6	0	-	chr1	2415886	2416057	1.033	0.777229413704352	0.09	1.044	171	0.13745654931566	0.999953905107228	gain	628.535	308.844	500.117	387.211	0.835	1.206	1
7	0	-	chr1	2418345	2418439	0.657	0.384503762430536	0.152	0.603	94	0.472060536889436	0.999953905107228	gain	532.695	338.097	423.798	423.947	0.458	0.944	1
8	0	-	chr1	2418611	2418815	0.986	0.587415086211416	0.282	1.003	204	0.343941567720853	0.999953905107228	gain	332.031	167.626	264.005	209.873	0.538	1.523	1
9	0	-	chr1	2419036	2419157	0.225	0.0404790547342932	0.221	0.307	121	0.932040644555685	0.999953905107228	gain	702.199	580.827	558.777	728.76	-0.238	0.537	1
10	0	-	chr1	2420645	2420817	0.708	0.468608887441764	0.087	0.728	172	0.360152147939622	0.999953905107228	gain	627.147	380.373	499.012	477.035	0.495	0.866	1
11	0	-	chr1	2421198	2421306	1.211	0.996110580485532	0.099	1.195	108	0.044349460093597	0.999953905107228	gain	784.441	337.919	624.269	423.722	1.001	1.477	1
12	0	-	chr1	2422630	2422774	0.912	0.700085817372274	0.165	0.873	144	0.155892308284244	0.999953905107228	gain	738.547	398.621	587.722	499.951	0.659	1.351	1
13	0	-	chr1	2426294	2426387	1.177	0.835581345322935	0.152	1.172	93	0.150867070708669	0.999953905107228	gain	446.071	196.686	354.817	246.366	0.898	1.516	1
14	0	-	chr1	2426926	2427009	1.08	0.710678488829138	0.221	1.128	83	0.23679165827428	0.999953905107228	gain	387.96	180.449	308.542	225.976	0.586	1.456	1
15	0	-	chr1	2428045	2428143	1.403	1.10940914025384	0.19	1.455	98	0.0433278004530622	0.999953905107228	gain	577.26	216.254	459.286	270.939	0.908	1.682	1
16	0	-	chr1	2428266	2428449	0.752	0.455869390438276	0.367	0.817	183	0.407868115092132	0.999953905107228	gain	503.497	281.188	400.546	352.481	0.118	1.283	1
17	0	-	chr1	2428940	2429048	1.558	1.18081165630249	0.236	1.637	108	0.0513841103360542	0.999953905107228	gain	411.86	137.187	327.574	171.648	0.929	1.844	1
18	0	-	chr1	2429961	2430086	1.73	1.24183768863202	0.218	1.744	125	0.0685354447229261	0.999953905107228	gain	256.919	79.814	204.192	99.6	0.973	2.236	1
19	0	-	chr1	2430182	2430267	1.082	0.666407229010947	0.43	1.027	85	0.291894690071435	0.999953905107228	gain	312.582	151.005	248.518	189	0.427	1.899	1
20	0	-	chr1	2430522	2430669	1.215	0.817904354991424	0.195	1.23	147	0.186863135580081	0.999953905107228	gain	354.287	148.659	281.728	186.054	0.763	1.558	1
21	0	-	chr1	2431079	2431159	1.317	1.00362352923098	0.07	1.304	80	0.0744198513811298	0.999953905107228	gain	518.319	208.957	412.35	261.775	1.189	1.522	1
22	0	-	chr1	2433550	2433848	0.554	-0.19012938096653	0.426	0.685	298	0.824298976337677	0.999953905107228	loss	67.01	42.021	52.963	52.141	-0.446	1.285	1
23	0	-	chr1	2435360	2436652	1.185	0.489109612266353	0.922	1.062	1277	0.552534131226237	0.999953905107228	gain	88.852	45.996	70.356	57.132	-0.631	4.141	1
24	0	-	chr1	3003428	3003530	0.453	0.357551084105512	0.138	0.477	102	0.387688888220705	0.999953905107228	gain	1099.07	800.498	874.814	1004.618	0.144	0.711	1
25	0	-	chr1	4510054	4510156	0.437	0.313479245642	0.157	0.407	102	0.469152852605893	0.999953905107228	gain	961.476	717.118	765.245	899.912	0.167	0.725	1
26	0	NPHP4	chr1	6011300	6011402	0.732	0.601672744630538	0.199	0.782	102	0.169257677879319	0.999953905107228	gain	1012.249	616.758	805.676	773.882	0.273	1.082	1
27	0	-	chr1	7503222	7503323	0.709	0.627075399538304	0.106	0.741	101	0.121262046795287	0.999953905107228	gain	1248.617	767.569	993.901	963.267	0.501	0.873	1
28	0	-	chr1	9032969	9033070	0.123	0.0947328711663862	0.263	0.267	101	0.796902496367178	0.999953905107228	gain	1322.235	1231.596	1052.525	1545.98	-0.352	0.465	2
29	0	-	chr1	10517883	10517985	0.064	0.00475421136653326	0.067	0.068	102	0.990254493537965	0.999953905107228	gain	1137.174	1090.858	905.157	1369.245	-0.153	0.262	2
30	0	MTOR	chr1	11167541	11167557	-0.148	-0.182480167268669	0.036	-0.146	16	0.624065905344946	0.999953905107228	loss	1178.81	1306.067	938.313	1639.5	-0.208	-0.076	2
31	0	MTOR	chr1	11168237	11168343	0.649	0.615284592118581	0.111	0.685	106	0.097961255015127	0.999953905107228	gain	1524.159	969.104	1213.321	1216.349	0.422	0.797	2
32	0	MTOR	chr1	11169346	11169427	0.055	0.0190688833299416	0.068	0.074	81	0.959262978043516	0.999953905107228	gain	1258.648	1210.396	1001.889	1519.358	-0.092	0.154	2
33	0	MTOR	chr1	11169705	11169786	-0.067	-0.10836525717352	0.179	-0.104	81	0.7737931105574	0.999953905107228	loss	1177.689	1232.948	937.42	1547.679	-0.308	0.302	2
34	0	MTOR	chr1	11172908	11172974	0.079	0.067284217319531	0.055	0.075	66	0.850428056241142	0.999953905107228	gain	1409.785	1337.22	1122.242	1678.621	-0.062	0.214	2
