Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	-0.329	-0.334510287983335	0.117	-0.331	102	0.280818874613575	0.999956767091567	loss	381.899	480.149	390.549	468.412	-0.535	-0.117	2
2	0	-	chr1	2408027	2408151	0.35	0.26831548590682	0.21	0.418	124	0.534594680933319	0.999956767091567	gain	173.589	135.733	177.242	132.065	-0.099	0.79	1
3	0	-	chr1	2409914	2410061	0.485	0.407723076299835	0.167	0.46	147	0.337396439665687	0.999956767091567	gain	190.081	138.14	194.129	134.415	0.204	0.907	1
4	0	-	chr1	2411172	2411416	0.4	0.260311107330678	0.52	0.41	244	0.619937682630969	0.999956767091567	gain	78.382	63.349	79.75	61.377	-0.294	1.443	1
5	0	-	chr1	2411621	2411751	-0.096	-0.159352168965066	0.236	-0.05	130	0.69234020952775	0.999956767091567	loss	189.414	206.44	193.446	201.115	-0.566	0.33	1
6	0	-	chr1	2415886	2416057	0.211	0.154176971988488	0.514	-0.021	171	0.694299248898601	0.999956767091567	gain	219.635	212.568	224.392	207.099	-0.391	1.309	1
7	0	-	chr1	2418345	2418439	0.127	0.0742467467737336	0.107	0.135	94	0.847378112018686	0.999956767091567	gain	238.628	217.902	243.84	212.309	-0.116	0.339	1
8	0	-	chr1	2418611	2418815	0.444	0.345242783660788	0.441	0.339	204	0.452332419484181	0.999956767091567	gain	136.784	109.053	139.554	106.01	-0.197	1.682	1
9	0	-	chr1	2419036	2419157	0.468	0.419960224680597	0.18	0.477	121	0.266850615325761	0.999956767091567	gain	282.528	203.893	288.793	198.628	0.098	0.844	1
10	0	-	chr1	2420645	2420817	0.119	0.0657164214463975	0.088	0.11	172	0.865027192651394	0.999956767091567	gain	235.121	218.163	240.25	212.564	-0.043	0.386	1
11	0	-	chr1	2421198	2421306	0.055	0.0190206953151771	0.081	0.062	108	0.957737141509308	0.999956767091567	gain	291.464	280.656	297.944	273.593	-0.138	0.226	1
12	0	-	chr1	2422630	2422774	0.217	0.173496949638637	0.277	0.19	144	0.640005949828949	0.999956767091567	gain	281.034	236.004	287.264	229.986	-0.372	0.698	1
13	0	-	chr1	2426294	2426387	-0.199	-0.274299052282168	0.119	-0.213	93	0.515540938267026	0.999956767091567	loss	156.615	180.458	159.86	175.742	-0.401	0.147	1
14	0	-	chr1	2426926	2427009	-0.45	-0.511573845007664	0.289	-0.307	83	0.200788238022761	0.999956767091567	loss	174.542	230.898	178.217	225	-1.038	0.007	1
15	0	-	chr1	2428045	2428143	0.619	0.537327498554142	0.253	0.664	98	0.213616459609497	0.999956767091567	gain	188.271	121.101	192.276	117.776	0.144	1.104	1
16	0	-	chr1	2428266	2428449	0.544	0.47366200493889	0.372	0.602	183	0.252471723833839	0.999956767091567	gain	211.514	148.827	216.077	144.852	-0.27	1.208	1
17	0	-	chr1	2428940	2429048	0.74	0.636968625534792	0.154	0.71	108	0.171867993609856	0.999956767091567	gain	145.431	86.667	148.407	84.148	0.448	1.051	1
18	0	-	chr1	2429961	2430086	-0.079	-0.200950135457681	0.178	-0.104	125	0.685673141936009	0.999956767091567	loss	87.868	92.069	89.464	89.424	-0.454	0.308	1
19	0	-	chr1	2430182	2430267	0.194	0.117252633910308	0.424	0.191	85	0.782216134901343	0.999956767091567	gain	176.421	154.147	180.141	150.047	-0.408	1.103	1
20	0	-	chr1	2430522	2430669	-0.298	-0.378502217145052	0.138	-0.265	147	0.378922132145694	0.999956767091567	loss	141.578	172.704	144.463	168.17	-0.618	-0.085	1
21	0	-	chr1	2431079	2431159	0.74	0.678185261255986	0.206	0.787	80	0.0902033070254427	0.999956767091567	gain	251.796	152.332	257.325	148.275	0.401	1.162	1
22	0	-	chr1	2433550	2433848	-0.018	-0.192514535074211	0.487	0.055	298	0.740213969240645	0.999956767091567	loss	43.613	45.095	44.148	43.55	-0.863	0.911	1
23	0	-	chr1	2435360	2436652	0.273	0.0892071067371461	0.663	0.263	1216	0.88091339448665	0.999956767091567	gain	42.297	36	42.8	34.669	-1.47	3.003	1
24	0	-	chr1	3003428	3003530	-0.221	-0.214219497599662	0.278	-0.177	102	0.480793699332131	0.999956767091567	loss	468.919	548.154	479.657	534.824	-0.72	0.29	2
25	0	-	chr1	4510054	4510156	-0.271	-0.308664034121848	0.394	-0.342	102	0.393351301349632	0.999956767091567	loss	252.503	306.794	258.049	299.118	-1.08	0.481	1
26	0	NPHP4	chr1	6011300	6011402	0.155	0.125873056684471	0.111	0.15	102	0.71754210998539	0.999956767091567	gain	331.165	296.212	338.598	288.784	-0.094	0.347	1
27	0	-	chr1	7503222	7503323	0.509	0.486982852330491	0.315	0.39	101	0.147940504726958	0.999956767091567	gain	406.841	283.517	416.089	276.386	0.081	1.03	1
28	0	-	chr1	9032969	9033070	-0.25	-0.237781968465519	0.285	-0.374	101	0.433877321914721	0.999956767091567	loss	499.403	594.871	510.871	580.446	-0.593	0.334	2
29	0	-	chr1	10517883	10517985	-0.057	-0.0714118609282332	0.119	-0.084	102	0.825772440365878	0.999956767091567	loss	375.408	389.335	383.902	379.725	-0.258	0.237	2
30	0	MTOR	chr1	11167541	11167557	-0.071	-0.0766053577689343	0.029	-0.072	16	0.805017132911418	0.999956767091567	loss	419.938	441.008	429.5	430.188	-0.119	-0.032	2
31	0	MTOR	chr1	11168237	11168343	0.48	0.465892771896914	0.109	0.479	106	0.15035640904628	0.999956767091567	gain	446.885	320.999	457.094	312.991	0.282	0.743	2
32	0	MTOR	chr1	11169346	11169427	0.786	0.768890909092465	0.132	0.772	81	0.0193362922201858	0.985395579314627	gain	466.59	270.897	477.272	264.062	0.512	1.068	1
33	0	MTOR	chr1	11169705	11169786	0.483	0.479709043500821	0.184	0.502	81	0.117694251945558	0.999956767091567	gain	516.058	372.12	527.926	362.914	0.148	0.781	2
34	0	MTOR	chr1	11172908	11172974	0.632	0.634772799749687	0.077	0.614	66	0.0366963112049405	0.999956767091567	gain	584.801	378.88	598.318	369.515	0.469	0.795	2
