Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	-0.292	-0.31540293352283	0.192	-0.265	102	0.279080954394771	0.93458450961055	loss	1615.537	1970.786	3018.353	1054.245	-0.686	-0.027	2
2	0	-	chr1	2408027	2408151	0.012	-0.0381694892311312	0.103	0.003	124	0.905204631577233	0.995313818148482	loss	713.76	715.583	1333.016	382.621	-0.162	0.279	1
3	0	-	chr1	2409914	2410061	0.185	0.126612571260902	0.171	0.248	147	0.722197689270379	0.988948567154087	gain	570.013	507.635	1064.367	271.354	-0.126	0.503	1
4	0	-	chr1	2411172	2411416	-0.056	-0.15052152977976	0.184	-0.024	244	0.769093998801252	0.990844850170129	loss	153.956	157.32	286.795	83.91	-0.506	0.298	1
5	0	-	chr1	2411621	2411751	0.377	0.317377347794175	0.064	0.371	130	0.379952235365603	0.965013749003762	gain	582.152	450.705	1087.054	240.892	0.247	0.552	1
6	0	-	chr1	2415886	2416057	0.184	0.136314433930389	0.121	0.162	171	0.659875441990481	0.985691548274739	gain	831.261	725.461	1552.614	387.906	-0.063	0.455	1
7	0	-	chr1	2418345	2418439	-0.164	-0.215990349843677	0.047	-0.174	94	0.510732370246173	0.970713000054606	loss	633.046	709.591	1182.17	379.415	-0.26	-0.061	1
8	0	-	chr1	2418611	2418815	0.408	0.33050009444954	0.453	0.548	204	0.451509361393132	0.969740029391202	gain	315.6	243.137	588.892	129.828	-0.428	1.135	1
9	0	-	chr1	2419036	2419157	0.644	0.595507883340666	0.12	0.644	121	0.0572869660378281	0.757165903517199	gain	922.115	592.048	1722.413	316.521	0.377	0.87	1
10	0	-	chr1	2420645	2420817	0.468	0.416988225122719	0.138	0.46	172	0.198318679835278	0.898518589039153	gain	802.81	585.75	1499.442	313.151	0.158	0.905	1
11	0	-	chr1	2421198	2421306	0.255	0.20717355504302	0.053	0.256	108	0.50443060706407	0.970713000054606	gain	842.377	706.826	1573.389	377.935	0.128	0.393	1
12	0	-	chr1	2422630	2422774	0.323	0.275066470911376	0.388	0.199	144	0.376173154449417	0.965013749003762	gain	844.599	698.913	1577.542	373.701	-0.191	1.106	1
13	0	-	chr1	2426294	2426387	-0.363	-0.424041089320605	0.077	-0.366	93	0.24873018620097	0.920263276058657	loss	430.721	552.993	804.043	295.624	-0.545	-0.211	1
14	0	-	chr1	2426926	2427009	0.182	0.112217386167407	0.126	0.21	83	0.781991549965991	0.990844850170129	gain	385.391	343.05	719.325	183.289	-0.052	0.612	1
15	0	-	chr1	2428045	2428143	0.134	0.0746972976431058	0.097	0.115	98	0.835669049829873	0.990844850170129	gain	545.771	498.506	1019.061	266.469	-0.065	0.363	1
16	0	-	chr1	2428266	2428449	0.153	0.0983059714067569	0.199	0.154	183	0.772557352372615	0.990844850170129	gain	647.642	575.858	1209.448	307.858	-0.266	0.528	1
17	0	-	chr1	2428940	2429048	0.302	0.229246820366278	0.181	0.278	108	0.583747338305734	0.981668533632653	gain	362.025	295.718	675.657	157.963	-0.024	0.598	1
18	0	-	chr1	2429961	2430086	-0.181	-0.263399849987032	0.273	-0.12	125	0.567083886192647	0.981668533632653	loss	226.844	245.297	423.016	130.984	-1.078	0.153	1
19	0	-	chr1	2430182	2430267	0.374	0.302803309833551	0.081	0.381	85	0.461982601387589	0.970520435947848	gain	391.613	302.273	730.953	161.471	0.153	0.517	1
20	0	-	chr1	2430522	2430669	0.917	0.847365997132914	0.258	0.828	147	0.0363578195482337	0.695595335625662	gain	472.135	260.036	881.442	138.871	0.572	1.442	1
21	0	-	chr1	2431079	2431159	0.175	0.110241133098189	0.163	0.136	80	0.773900643277864	0.990844850170129	gain	455.673	410.048	850.675	219.137	-0.068	0.461	1
22	0	-	chr1	2433550	2433848	-0.451	-0.550275799029204	0.25	-0.47	298	0.302197502415554	0.947999376568024	loss	112.553	151.8	209.416	80.956	-0.927	0.154	1
23	0	-	chr1	2435360	2436652	0.044	-0.0597309732313312	0.404	0.12	1291	0.913933163698253	0.995313818148482	loss	117.288	109.535	218.266	58.342	-1.36	0.944	1
