Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	-0.143	-0.140000678372749	0.057	-0.15	102	0.469777659287345	0.99996944053572	loss	1292.033	1425.418	1410.765	1304.49	-0.25	-0.021	2
2	0	-	chr1	2408027	2408151	0.259	0.229064439416626	0.063	0.246	124	0.50070334181986	0.99996944053572	gain	347.985	292.686	379.565	267.492	0.155	0.471	1
3	0	-	chr1	2409914	2410061	0.026	-0.0067354051815921	0.131	0.068	147	0.984808981576587	0.99996944053572	loss	285.122	281.493	310.898	257.245	-0.289	0.212	1
4	0	-	chr1	2411172	2411416	0.12	0.0635413202355117	0.291	0.163	244	0.892178930406472	0.99996944053572	gain	105.289	94.824	114.463	86.352	-0.424	0.641	1
5	0	-	chr1	2411621	2411751	-0.1	-0.125384444632966	0.06	-0.094	130	0.693459637191644	0.99996944053572	loss	378.651	403.607	413.062	369.038	-0.21	0.02	1
6	0	-	chr1	2415886	2416057	-0.275	-0.297099586180941	0.063	-0.277	171	0.325505917503458	0.99996944053572	loss	409.459	494.062	446.713	451.848	-0.394	-0.109	1
7	0	-	chr1	2418345	2418439	-0.026	-0.0518034584629167	0.055	-0.022	94	0.871448976633826	0.99996944053572	loss	380.747	387.262	415.351	354.074	-0.172	0.07	1
8	0	-	chr1	2418611	2418815	-0.005	-0.0451489159630857	0.134	0.02	204	0.90776512110472	0.99996944053572	loss	204.155	205.138	222.456	187.343	-0.286	0.201	1
9	0	-	chr1	2419036	2419157	0.066	0.051597380747772	0.044	0.06	121	0.845537693992252	0.99996944053572	gain	648.073	618.391	707.355	565.669	-0.028	0.173	1
10	0	-	chr1	2420645	2420817	0.109	0.0895392901234397	0.116	0.146	172	0.757002841835398	0.99996944053572	gain	524.264	490.157	572.116	448.273	-0.184	0.268	1
11	0	-	chr1	2421198	2421306	0.174	0.154320561176314	0.045	0.166	108	0.595186760564889	0.99996944053572	gain	532.685	472.048	581.315	431.694	0.055	0.272	1
12	0	-	chr1	2422630	2422774	0.031	0.0131499916231676	0.078	0.012	144	0.962750269489512	0.99996944053572	gain	548.837	539.862	598.958	493.778	-0.089	0.2	1
13	0	-	chr1	2426294	2426387	-0.086	-0.118698385976508	0.053	-0.094	93	0.737083556078858	0.99996944053572	loss	274.988	292.548	299.828	267.366	-0.181	0.017	1
14	0	-	chr1	2426926	2427009	0.279	0.243235437894392	0.089	0.258	83	0.509132613344172	0.99996944053572	gain	271.428	224.675	295.94	205.229	0.113	0.427	1
15	0	-	chr1	2428045	2428143	0.226	0.193546725119489	0.073	0.237	98	0.582827079097279	0.99996944053572	gain	309.411	264.261	337.429	241.469	0.045	0.38	1
16	0	-	chr1	2428266	2428449	0.26	0.230038809344574	0.104	0.255	183	0.499040071760303	0.99996944053572	gain	349.79	290.161	381.536	265.18	0.062	0.441	1
17	0	-	chr1	2428940	2429048	0.098	0.0530348866155622	0.187	0.053	108	0.897832562419417	0.99996944053572	gain	170.933	160.403	186.167	146.389	-0.168	0.46	1
18	0	-	chr1	2429961	2430086	-0.037	-0.0960928194071882	0.141	-0.057	125	0.841832474983684	0.99996944053572	loss	87.617	90.656	95.16	82.536	-0.287	0.403	1
19	0	-	chr1	2430182	2430267	-0.019	-0.0618346515527423	0.046	-0.007	85	0.877968827558467	0.99996944053572	loss	180.753	183.046	196.894	167.118	-0.119	0.075	1
20	0	-	chr1	2430522	2430669	0.048	0.0105647132787923	0.1	0.065	147	0.977616063626272	0.99996944053572	gain	233.955	227.085	255.007	207.435	-0.159	0.305	1
21	0	-	chr1	2431079	2431159	0.279	0.246995193556909	0.037	0.284	80	0.480628543325045	0.99996944053572	gain	320.885	264.186	349.962	241.4	0.163	0.34	1
22	0	-	chr1	2433550	2433848	0.263	0.196667338919806	0.592	0.567	298	0.703457588447535	0.99996944053572	gain	75.505	54.255	81.93	49.211	-1.424	0.918	1
23	0	-	chr1	2435360	2436652	0.118	0.0549015039519365	0.358	0.163	1266	0.912734250277778	0.99996944053572	gain	79.11	70.432	85.867	64.021	-1.062	0.737	1
24	0	-	chr1	3003428	3003530	0.216	0.212415468978079	0.066	0.22	102	0.317271196819527	0.99996944053572	gain	1095.303	940.407	1195.873	860.471	0.092	0.353	1
25	0	-	chr1	4510054	4510156	-0.142	-0.144634562620066	0.044	-0.143	102	0.486394677602188	0.99996944053572	loss	1008.538	1113.808	1101.098	1019.216	-0.213	-0.018	1
26	0	NPHP4	chr1	6011300	6011402	0.256	0.244583970818765	0.032	0.259	102	0.32862678960067	0.99996944053572	gain	785.941	657.829	857.951	601.775	0.184	0.331	1
