Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	0.299	0.261497945611054	0.133	0.26	102	0.385399723056535	0.984052019237154	gain	646.644	525.712	768.863	441.382	0.054	0.595	3
2	0	-	chr1	2408027	2408151	0.467	0.380628753960545	0.151	0.475	124	0.289392590403221	0.983725463730587	gain	341.895	241.978	406.234	202.935	0.161	0.7	1
3	0	-	chr1	2409914	2410061	0.701	0.599204930464529	0.164	0.709	147	0.112181141794216	0.929828318670714	gain	291.858	176.706	346.694	148.082	0.391	1.004	1
4	0	-	chr1	2411172	2411416	0.481	0.305081514066846	0.184	0.437	244	0.510406920920423	0.984052019237154	gain	93.807	68.965	111.029	57.537	0.201	1.258	1
5	0	-	chr1	2411621	2411751	-0.139	-0.235009336819897	0.088	-0.141	130	0.525869168345075	0.984052019237154	loss	242.125	266.75	287.515	223.754	-0.391	0.09	1
6	0	-	chr1	2415886	2416057	0.238	0.152907989476687	0.286	0.115	171	0.669102051097807	0.987611634680623	gain	327.171	267.454	388.713	224.345	-0.224	0.866	1
7	0	-	chr1	2418345	2418439	0.794	0.703082907211557	0.087	0.793	94	0.0537831133047491	0.908255791992259	gain	347.402	199.812	412.787	167.5	0.603	0.973	1
8	0	-	chr1	2418611	2418815	0.599	0.483732455121421	0.178	0.577	204	0.218259851054236	0.961526514843657	gain	234.029	152.612	277.882	127.833	0.195	1	1
9	0	-	chr1	2419036	2419157	0.318	0.258346107628884	0.095	0.34	121	0.431143081029957	0.984052019237154	gain	475.542	379.191	565.264	318.248	0.038	0.514	1
10	0	-	chr1	2420645	2420817	0.835	0.763144985606709	0.197	0.875	172	0.0258138201273375	0.847460727975524	gain	464.571	253.629	552.209	212.727	0.352	1.125	1
11	0	-	chr1	2421198	2421306	0.473	0.409199342338301	0.075	0.485	108	0.219130012145963	0.963049824269524	gain	468.348	337.293	556.704	283.037	0.291	0.624	1
