Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	0.116	0.077835512630251	0.084	0.133	102	0.680331367172262	0.99945428839163	gain	655.038	603.804	707.431	558.196	-0.07	0.248	2
2	0	-	chr1	2408027	2408151	0.012	0.0894795126000557	0.135	-0.017	124	0.75347239199749	0.99945428839163	gain	296.932	299.972	320.387	277.081	-0.197	0.35	1
3	0	-	chr1	2409914	2410061	0.104	0.210731686889684	0.054	0.096	147	0.499438230140156	0.99945428839163	gain	256.116	238.117	276.272	219.85	0.01	0.268	1
4	0	-	chr1	2411172	2411416	0.211	0.484217158422449	0.473	0.167	244	0.299111181083693	0.99945428839163	gain	90.733	78.075	97.525	71.775	-0.738	1.167	1
5	0	-	chr1	2411621	2411751	0.092	0.183341905995456	0.092	0.072	130	0.538064572465166	0.99945428839163	gain	283.052	262.779	305.385	242.669	-0.116	0.285	1
6	0	-	chr1	2415886	2416057	-0.194	-0.127142644969841	0.239	-0.22	171	0.643915476763343	0.99945428839163	loss	300.621	338.629	324.374	312.848	-0.63	0.237	1
7	0	-	chr1	2418345	2418439	-0.102	-0.00942376486765141	0.075	-0.1	94	0.974848474782196	0.99945428839163	loss	261.209	280.292	281.777	258.872	-0.259	0.044	1
8	0	-	chr1	2418611	2418815	-0.188	-0.0247141111865296	0.22	-0.24	204	0.945934072381874	0.99945428839163	loss	158.102	185.022	170.338	170.725	-0.476	0.285	1
9	0	-	chr1	2419036	2419157	0.212	0.259772825021732	0.093	0.206	121	0.312819944314133	0.99945428839163	gain	386.773	336.248	417.488	310.645	0.033	0.443	1
10	0	-	chr1	2420645	2420817	0.356	0.403677468928846	0.189	0.419	172	0.116650451529904	0.99945428839163	gain	410.442	313.024	443.07	289.157	-0.106	0.612	1
