Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	1.129	1.16808762196793	0.402	1.19	102	0.0377624056498451	0.918979140478694	gain	911.852	429.818	1067.873	366.392	0.57	1.838	2
2	0	-	chr1	2408027	2408151	-0.026	-0.0858049261467557	0.359	0.082	124	0.88422014034485	0.999360744955335	loss	326.441	317.646	381.919	270.661	-0.828	1.028	1
3	0	-	chr1	2409914	2410061	0.46	0.376125660899392	0.241	0.359	147	0.531742697181214	0.999360744955335	gain	309.714	229.022	362.32	195.027	-0.009	1.068	1
4	0	-	chr1	2411172	2411416	0.241	-0.00177605111940493	0.426	0.156	244	0.997922874134719	0.999360744955335	loss	89.089	76.596	103.803	64.943	-0.351	1.394	1
5	0	-	chr1	2411621	2411751	0.213	0.103760229116062	0.265	0.199	130	0.865881673542882	0.999360744955335	gain	238.567	207.737	278.954	176.862	-0.291	0.728	1
6	0	-	chr1	2415886	2416057	-0.222	-0.296692907320424	0.27	-0.22	171	0.619090309540169	0.999360744955335	loss	272.574	304.146	318.801	259.14	-0.766	0.231	1
7	0	-	chr1	2418345	2418439	0.271	0.210151810822186	0.646	0.003	94	0.721591249575035	0.999360744955335	gain	334.826	304.294	391.745	259.266	-0.64	1.523	1
8	0	-	chr1	2418611	2418815	-0.224	-0.399453473780675	0.331	-0.149	204	0.537612409177121	0.999360744955335	loss	129.087	143.964	150.672	122.436	-0.974	0.255	1
9	0	-	chr1	2419036	2419157	0.865	0.793013874831795	0.863	0.545	121	0.182910121135103	0.999360744955335	gain	351.964	236.457	411.826	201.372	-0.179	2.669	1
10	0	-	chr1	2420645	2420817	-0.481	-0.557364849210679	0.65	-0.214	172	0.351029016206119	0.999360744955335	loss	259.019	310.59	302.919	264.64	-1.829	0.38	1
11	0	-	chr1	2421198	2421306	0.275	0.19104709312369	0.473	0.084	108	0.750777337556352	0.999360744955335	gain	291.4	247.022	340.861	210.389	-0.361	1.494	1
12	0	-	chr1	2422630	2422774	0	-0.0892059157536684	0.542	0.202	144	0.882619888154727	0.999360744955335	loss	265.958	251.88	311.049	214.535	-1.067	0.722	1
13	0	-	chr1	2426294	2426387	0.15	0.0838412860421553	0.128	0.156	93	0.887464361151756	0.999360744955335	gain	323.004	291.42	377.892	248.28	-0.102	0.398	1
14	0	-	chr1	2426926	2427009	-0.476	-0.607362618781038	0.229	-0.518	83	0.331626488933079	0.999360744955335	loss	160.276	218.459	187.217	186.012	-1.051	0.095	1
15	0	-	chr1	2428045	2428143	1.041	0.93221991625163	0.478	0.994	98	0.12902347987888	0.999360744955335	gain	295.002	152.827	345.082	130	0.2	2.079	1
16	0	-	chr1	2428266	2428449	0.23	0.159612542946402	0.576	0.171	183	0.78836695025102	0.999360744955335	gain	321.888	273.555	376.585	233.033	-0.624	1.36	1
17	0	-	chr1	2428940	2429048	1.255	1.07135562223371	0.249	1.275	108	0.100437233664319	0.999360744955335	gain	181.371	75.578	211.935	64.074	0.775	1.675	1
18	0	-	chr1	2429961	2430086	0.848	0.662044526208022	0.311	0.924	125	0.3109144667142	0.999360744955335	gain	167.021	85.559	195.12	72.592	-0.086	1.339	1
19	0	-	chr1	2430182	2430267	-0.813	-0.945660470309185	0.109	-0.807	85	0.131042083109173	0.999360744955335	loss	135.803	239.302	158.541	203.8	-1.067	-0.636	1
20	0	-	chr1	2430522	2430669	0.218	0.102761506546553	0.333	0.121	147	0.867810513679441	0.999360744955335	gain	224.371	202.502	262.32	172.395	-0.31	1.061	1
21	0	-	chr1	2431079	2431159	0.996	0.879158707989068	0.191	1	80	0.155004513828219	0.999360744955335	gain	280.819	141.007	328.462	119.912	0.606	1.396	1
22	0	-	chr1	2433550	2433848	-0.31	-0.59494527829504	0.742	-0.122	298	0.397835056312928	0.999360744955335	loss	56.909	64.258	66.097	54.413	-2.11	1.009	1
23	0	-	chr1	2435360	2436652	0.641	0.324088582396332	1.098	0.579	1207	0.652582728568682	0.999360744955335	gain	55.837	39.743	64.841	33.491	-2.328	3.59	1
24	0	-	chr1	3003428	3003530	0.314	0.355952023876513	0.216	0.386	102	0.526697888155436	0.999360744955335	gain	763.523	606.97	894.069	517.578	-0.296	0.619	2
25	0	-	chr1	4510054	4510156	-0.062	-0.0936743112538778	0.429	-0.219	102	0.870573147470625	0.999360744955335	loss	383.965	409.634	449.324	349.167	-0.554	1.15	1
26	0	NPHP4	chr1	6011300	6011402	0.431	0.418009914751426	0.198	0.4	102	0.45974410540803	0.999360744955335	gain	521.459	390.163	610.431	332.549	0.008	0.85	2
27	0	-	chr1	7503222	7503323	-0.112	-0.143178699473615	0.422	-0.279	101	0.803249297648977	0.999360744955335	loss	387.838	408.685	453.861	348.356	-0.752	0.829	1
28	0	-	chr1	9032969	9033070	0.067	0.054874281263077	0.346	0.001	101	0.922628748027519	0.999360744955335	gain	459.543	457.945	537.881	390.396	-0.46	1.003	2
29	0	-	chr1	10517883	10517985	0.357	0.356284728778065	0.346	0.395	102	0.526311570869233	0.999360744955335	gain	562.926	435.631	659.02	371.353	-1.74	0.973	2
30	0	MTOR	chr1	11167541	11167557	0.727	0.778066691240538	0.059	0.715	16	0.166426236941452	0.999360744955335	gain	914.148	552.246	1070.563	470.875	0.653	0.845	2
31	0	MTOR	chr1	11168237	11168343	-0.146	-0.127727466949206	0.626	0.088	106	0.820298416175069	0.999360744955335	loss	555.405	594.243	650.208	506.717	-1.269	0.74	2
32	0	MTOR	chr1	11169346	11169427	0.837	0.897365746491791	0.149	0.83	81	0.110499945200978	0.999360744955335	gain	1002.719	568.435	1174.346	484.691	0.577	1.122	2
33	0	MTOR	chr1	11169705	11169786	0.19	0.208520341221386	0.327	0.311	81	0.710749289039286	0.999360744955335	gain	616.095	535.669	721.321	456.728	-0.385	0.802	2
34	0	MTOR	chr1	11172908	11172974	0.538	0.506597619529826	0.346	0.475	66	0.378127241438553	0.999360744955335	gain	473.04	322.162	553.697	274.515	0.063	1.428	1
35	0	MTOR	chr1	11174374	11174510	0.183	0.127597346528049	0.34	0.169	136	0.82791694105613	0.999360744955335	gain	351.077	314.398	410.787	267.89	-0.489	1.01	1
36	0	MTOR	chr1	11174869	11174944	0.992	1.01356682827926	0.175	0.993	75	0.0714492113618412	0.999360744955335	gain	781.876	396.222	915.573	337.72	0.676	1.309	2
37	0	MTOR	chr1	11175452	11175525	1.008	1.03096583487778	0.319	1.052	73	0.0667199899465813	0.990832619244149	gain	792.06	398.332	927.507	339.521	0.583	1.444	2
38	0	MTOR	chr1	11177060	11177143	-0.083	-0.0174634481308731	0.194	-0.072	83	0.975222924169201	0.999360744955335	loss	788.327	844.284	923.133	720.108	-0.379	0.296	2
39	0	MTOR	chr1	11181302	11181425	0.527	0.503757863757357	0.632	0.417	123	0.377354200150503	0.999360744955335	gain	470.489	374.353	550.707	319.057	-0.407	1.509	1
40	0	MTOR	chr1	11182035	11182183	0.457	0.437202432365892	0.468	0.578	148	0.442185245704693	0.999360744955335	gain	511.778	354.937	599.088	302.486	-0.641	1.25	1
41	0	MTOR	chr1	11184554	11184690	-0.133	-0.166793990670859	0.492	-0.252	136	0.772147429161093	0.999360744955335	loss	369.802	411.412	432.728	350.684	-0.854	0.704	1
42	0	MTOR	chr1	11186678	11186853	-0.397	-0.390834046649648	0.278	-0.343	175	0.486997741575435	0.999360744955335	loss	462.77	588.1	541.663	501.474	-1.02	0.224	2
43	0	MTOR	chr1	11187066	11187201	-0.562	-0.593817027144694	0.468	-0.619	135	0.301738091950141	0.999360744955335	loss	315.472	477.287	369.067	406.904	-1.409	0.407	1
