Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	-0.098	-0.0685072761743264	0.095	-0.113	102	0.703419450742069	0.999977076295982	loss	1096.234	1173.029	981.52	1308.971	-0.259	0.057	2
2	0	-	chr1	2408027	2408151	0.509	0.407211020678531	0.042	0.512	124	0.154951237017762	0.999977076295982	gain	501.748	351.82	449	392.202	0.416	0.603	1
3	0	-	chr1	2409914	2410061	0.127	0.0163715241338251	0.05	0.132	147	0.955513002217747	0.999977076295982	gain	416.843	382.339	372.946	426.272	0.031	0.243	1
4	0	-	chr1	2411172	2411416	0.413	0.161084913382691	0.24	0.316	244	0.692940980870685	0.999977076295982	gain	161.293	117.728	144.033	130.869	0.038	0.926	1
5	0	-	chr1	2411621	2411751	0.311	0.22153723779826	0.074	0.331	130	0.422712667463162	0.999977076295982	gain	518.176	417.464	463.715	465.485	0.13	0.42	1
6	0	-	chr1	2415886	2416057	0.338	0.273437634737894	0.116	0.393	171	0.28575322073767	0.999977076295982	gain	632.878	493.417	566.462	550.275	0.086	0.565	1
7	0	-	chr1	2418345	2418439	0.053	-0.0283052769582548	0.066	0.039	94	0.91641989446543	0.999977076295982	loss	505.691	488.558	452.532	544.851	-0.062	0.259	1
8	0	-	chr1	2418611	2418815	0.174	0.0216525063878548	0.096	0.159	204	0.947250646649272	0.999977076295982	gain	311.244	274.49	278.353	305.873	-0.01	0.377	1
9	0	-	chr1	2419036	2419157	0.198	0.127495061332522	0.12	0.193	121	0.625160252713595	0.999977076295982	gain	573.62	503.912	513.38	561.992	-0.061	0.436	1
10	0	-	chr1	2420645	2420817	0.096	0.025404069881676	0.145	0.041	172	0.92247329389319	0.999977076295982	gain	560.571	516.231	501.692	575.744	-0.195	0.356	1
11	0	-	chr1	2421198	2421306	0.285	0.230771687014699	0.039	0.291	108	0.351666209603342	0.999977076295982	gain	668.396	548.011	598.278	611.222	0.154	0.365	1
12	0	-	chr1	2422630	2422774	0.2	0.171573899747503	0.048	0.196	144	0.44949686755146	0.999977076295982	gain	787.661	686.481	705.111	765.806	0.066	0.335	1
13	0	-	chr1	2426294	2426387	0.203	0.0965042932682755	0.038	0.208	93	0.739414778560756	0.999977076295982	gain	441.308	382.856	394.86	426.849	0.123	0.295	1
14	0	-	chr1	2426926	2427009	0.124	-0.0261163008479326	0.087	0.108	83	0.936044628888963	0.999977076295982	loss	311.092	284.457	278.217	317	0.001	0.34	1
15	0	-	chr1	2428045	2428143	0.074	-0.037741555722449	0.034	0.078	98	0.8979840690271	0.999977076295982	loss	406.686	385.898	363.847	430.245	-0.024	0.133	1
16	0	-	chr1	2428266	2428449	0.304	0.208109395095987	0.151	0.333	183	0.45978674104124	0.999977076295982	gain	497.099	394.803	444.836	440.186	-0.111	0.529	1
17	0	-	chr1	2428940	2429048	0.028	-0.136425409548278	0.048	0.025	108	0.68566209836874	0.999977076295982	loss	270.071	265.273	241.472	295.583	-0.071	0.139	1
18	0	-	chr1	2429961	2430086	0.124	-0.116435859200746	0.08	0.127	125	0.770227040423794	0.999977076295982	loss	158.577	145.349	141.6	161.704	-0.084	0.313	1
19	0	-	chr1	2430182	2430267	0.336	0.162509095881935	0.118	0.344	85	0.637032343456931	0.999977076295982	gain	279.512	220.879	249.929	246.024	0.158	0.652	1
20	0	-	chr1	2430522	2430669	0.677	0.560338593620822	0.072	0.675	147	0.0603750874826749	0.999977076295982	gain	470.262	293.805	420.796	327.435	0.518	0.829	1
21	0	-	chr1	2431079	2431159	0.242	0.137028105472445	0.053	0.253	80	0.635269391872049	0.999977076295982	gain	451.218	382.353	403.738	426.288	0.084	0.331	1
22	0	-	chr1	2433550	2433848	0.347	0.0566199272426302	0.593	0.538	298	0.897403644718116	0.999977076295982	gain	123.308	86.208	110.007	95.681	-0.819	1.353	1
23	0	-	chr1	2435360	2436652	0.263	-0.0349141796829443	0.355	0.292	1292	0.937493393380576	0.999977076295982	loss	110.117	87.966	98.191	97.644	-0.898	1.035	1
24	0	-	chr1	3003428	3003530	0.31	0.326194645605431	0.068	0.308	102	0.0872060552900422	0.999977076295982	gain	1137.551	917.727	1018.529	1023.961	0.199	0.418	2
25	0	-	chr1	4510054	4510156	0.044	0.028759404540917	0.069	0.033	102	0.894171073210962	0.999977076295982	gain	824.312	801.946	737.941	894.706	-0.038	0.287	1
26	0	NPHP4	chr1	6011300	6011402	-0.1	-0.133518929699055	0.09	-0.076	102	0.563260778283292	0.999977076295982	loss	686.714	732.559	614.686	817.245	-0.27	0.058	1
27	0	-	chr1	7503222	7503323	0.246	0.243777858988177	0.059	0.231	101	0.235841680119945	0.999977076295982	gain	973.064	818.776	871.188	913.495	0.123	0.351	2
28	0	-	chr1	9032969	9033070	0.178	0.197927046203509	0.033	0.182	101	0.291652624050116	0.999977076295982	gain	1122.016	991.198	1004.614	1105.98	0.076	0.239	2
29	0	-	chr1	10517883	10517985	-0.01	-0.0111329529356832	0.06	0.005	102	0.956639804560255	0.999977076295982	loss	901.319	905.116	806.922	1009.882	-0.15	0.08	2
30	0	MTOR	chr1	11167541	11167557	0.239	0.275165717451733	0.029	0.249	16	0.114906495520954	0.999977076295982	gain	1290.948	1093.948	1155.938	1220.688	0.174	0.281	2
31	0	MTOR	chr1	11168237	11168343	-0.043	-0.0341511175811344	0.071	-0.061	106	0.862144883817535	0.999977076295982	loss	959.563	986.289	859.094	1100.5	-0.152	0.117	2
32	0	MTOR	chr1	11169346	11169427	0.031	0.0637285775656802	0.083	0.036	81	0.71930442162806	0.999977076295982	gain	1175.04	1149.578	1052.111	1282.79	-0.131	0.154	2
33	0	MTOR	chr1	11169705	11169786	-0.009	0.00326365833128795	0.122	-0.007	81	0.986571326942484	0.999977076295982	gain	997.042	998.934	892.667	1114.617	-0.236	0.162	2
34	0	MTOR	chr1	11172908	11172974	0.188	0.200631242579883	0.159	0.241	66	0.300073923662396	0.999977076295982	gain	1068.675	932.773	956.833	1040.758	-0.051	0.398	2
35	0	MTOR	chr1	11174374	11174510	0.137	0.0868854855842642	0.17	0.197	136	0.722260778927996	0.999977076295982	gain	658.901	595.353	589.772	664.074	-0.362	0.342	1
36	0	MTOR	chr1	11174869	11174944	0.095	0.12551477113001	0.034	0.095	75	0.483468193333075	0.999977076295982	gain	1180.945	1105.658	1057.4	1233.76	0.04	0.188	2
37	0	MTOR	chr1	11175452	11175525	-0.1	-0.0873558109071026	0.085	-0.131	73	0.65182845470128	0.999977076295982	loss	967.135	1034.506	865.877	1154.329	-0.269	0.057	2
38	0	MTOR	chr1	11177060	11177143	-0.006	0.0218246778831253	0.06	0.004	83	0.904182132990021	0.999977076295982	gain	1119.313	1121.932	1002.193	1251.928	-0.143	0.093	2
39	0	MTOR	chr1	11181302	11181425	0.165	0.130554862954465	0.077	0.147	123	0.573201076068578	0.999977076295982	gain	746.668	662.848	668.39	739.423	0.024	0.339	1
40	0	MTOR	chr1	11182035	11182183	-0.045	-0.0581421325962369	0.158	-0.09	148	0.786336087150163	0.999977076295982	loss	812.716	839.159	727.554	936.25	-0.307	0.258	1
41	0	MTOR	chr1	11184554	11184690	-0.067	-0.0651140025638108	0.113	-0.023	136	0.747569264567726	0.999977076295982	loss	905.782	941.731	810.919	1050.757	-0.345	0.062	2
42	0	MTOR	chr1	11186678	11186853	0.301	0.317808031154401	0.099	0.328	175	0.0947801939615629	0.999977076295982	gain	1140.902	923.787	1021.531	1030.726	0.047	0.434	2
43	0	MTOR	chr1	11187066	11187201	0.025	0.0232310253630822	0.088	0.013	135	0.909895740167735	0.999977076295982	gain	907.46	890.438	812.422	993.496	-0.135	0.242	2
44	0	MTOR	chr1	11187680	11187863	-0.075	-0.0848139392185642	0.107	-0.107	183	0.688820852880686	0.999977076295982	loss	828.343	864.991	741.552	965.087	-0.31	0.147	1
