Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	0.078	-0.00295441764556943	0.115	0.032	102	0.992007862240174	0.99990222778984	loss	1204.815	1140.664	1052.569	1304.539	-0.073	0.356	3
2	0	-	chr1	2408027	2408151	-0.217	0.123695982748392	0.066	-0.224	124	0.939482371967239	0.99990222778984	gain	202.077	234.308	176.177	267.516	-0.391	-0.044	1
3	0	-	chr1	2409914	2410061	-0.011	0.323729015844463	0.19	0.067	147	0.840539613340137	0.99990222778984	gain	221.558	225.337	193.204	257.252	-0.363	0.259	1
4	0	-	chr1	2411172	2411416	-0.438	0.20165628527756	0.191	-0.448	244	0.939280741126567	0.99990222778984	gain	56.47	75.972	48.918	86.352	-0.862	0.04	1
5	0	-	chr1	2411621	2411751	-0.254	0.00833310039107316	0.105	-0.282	130	0.995119922254776	0.99990222778984	gain	273.455	323.039	238.562	369.038	-0.455	-0.019	1
6	0	-	chr1	2415886	2416057	-0.721	-0.482791478555359	0.396	-0.573	171	0.706102614348807	0.99990222778984	loss	261.27	395.47	227.912	451.912	-1.555	-0.252	1
7	0	-	chr1	2418345	2418439	-0.333	-0.0532570220060947	0.082	-0.334	94	0.970118664348017	0.99990222778984	loss	246.52	309.96	215.021	354.074	-0.544	-0.204	1
8	0	-	chr1	2418611	2418815	-0.384	0.057312702080429	0.186	-0.378	204	0.976813069174818	0.99990222778984	gain	127.895	164.242	111.343	187.348	-1.119	-0.041	1
9	0	-	chr1	2419036	2419157	-0.035	0.101480060331608	0.166	-0.015	121	0.913468216442492	0.99990222778984	gain	490.469	494.908	428.231	565.686	-0.429	0.233	1
10	0	-	chr1	2420645	2420817	-0.268	-0.054509735305823	0.124	-0.229	172	0.963651224813901	0.99990222778984	loss	332.475	392.31	290.145	448.297	-0.584	-0.062	1
11	0	-	chr1	2421198	2421306	-0.092	0.118627144008178	0.08	-0.074	108	0.920350817696481	0.99990222778984	gain	355.309	377.8	310.102	431.694	-0.257	0.076	1
12	0	-	chr1	2422630	2422774	-0.084	0.092587477168388	0.173	-0.124	144	0.931074085718134	0.99990222778984	gain	407.585	432.127	355.792	493.854	-0.459	0.202	1
13	0	-	chr1	2426294	2426387	-0.262	0.0822528618039366	0.092	-0.251	93	0.960033506329848	0.99990222778984	gain	196.042	234.196	170.903	267.387	-0.494	-0.055	1
