Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	0.172	0.156616754486533	0.045	0.177	102	0.181651048272927	0.998447886660573	gain	1215.752	1080.364	1286.069	1020.402	0.09	0.274	2
2	0	-	chr1	2408027	2408151	0.258	0.239224424840935	0.082	0.259	124	0.152980185168053	0.998447886660573	gain	500.63	422.375	529.274	398.645	0.104	0.443	1
3	0	-	chr1	2409914	2410061	0.099	0.0799770798150237	0.084	0.12	147	0.641284451410032	0.998447886660573	gain	446.754	416.912	472.259	393.483	-0.083	0.228	1
4	0	-	chr1	2411172	2411416	-0.118	-0.140191056019762	0.125	-0.092	244	0.535526654679144	0.998447886660573	loss	177.827	190.907	187.66	179.922	-0.405	0.164	1
5	0	-	chr1	2411621	2411751	0.103	0.0849814649699697	0.059	0.091	130	0.581922445802495	0.998447886660573	gain	583.962	547.212	617.462	516.608	-0.01	0.233	1
6	0	-	chr1	2415886	2416057	0.099	0.0811533395540984	0.086	0.1	171	0.591913388204085	0.998447886660573	gain	609.691	574.938	644.69	542.807	-0.032	0.336	1
7	0	-	chr1	2418345	2418439	0.26	0.241797021224648	0.032	0.26	94	0.124797619377339	0.998447886660573	gain	586.561	489.929	620.213	462.479	0.187	0.323	1
8	0	-	chr1	2418611	2418815	0.274	0.254034935924154	0.092	0.293	204	0.176381091416879	0.998447886660573	gain	367.705	302.834	388.603	285.686	0.017	0.477	1
9	0	-	chr1	2419036	2419157	0.179	0.161628828677532	0.085	0.187	121	0.25900034692067	0.998447886660573	gain	716.832	629.21	758.074	594.091	-0.008	0.341	1
10	0	-	chr1	2420645	2420817	0.23	0.212653329576521	0.098	0.242	172	0.136359397069691	0.998447886660573	gain	734.831	620.1	777.122	585.483	-0.004	0.382	1
11	0	-	chr1	2421198	2421306	0.16	0.142327109680146	0.152	0.153	108	0.337493831508045	0.998447886660573	gain	654.194	587.048	691.787	554.25	-0.131	0.392	1
12	0	-	chr1	2422630	2422774	-0.091	-0.108035849881137	0.116	-0.134	144	0.431741301861393	0.998447886660573	loss	711.433	761.494	752.361	719.09	-0.251	0.132	1
13	0	-	chr1	2426294	2426387	0.011	-0.00801449945974805	0.051	0.023	93	0.962730259200661	0.998447886660573	loss	434.906	430.716	459.72	406.527	-0.142	0.095	1
14	0	-	chr1	2426926	2427009	0.159	0.139235077341085	0.031	0.156	83	0.45032603246769	0.998447886660573	gain	373.226	334.353	394.446	315.47	0.082	0.225	1
15	0	-	chr1	2428045	2428143	0.127	0.108417676884166	0.088	0.154	98	0.508730245759646	0.998447886660573	gain	508.21	463.98	537.296	437.959	-0.06	0.24	1
16	0	-	chr1	2428266	2428449	0.107	0.0886015203701061	0.073	0.105	183	0.581860100591856	0.998447886660573	gain	530.433	490.978	560.814	463.47	-0.093	0.246	1
17	0	-	chr1	2428940	2429048	0.016	-0.00466282723573699	0.045	0.021	108	0.981392651425892	0.998447886660573	loss	279.361	276.562	295.111	260.861	-0.093	0.111	1
18	0	-	chr1	2429961	2430086	0.303	0.280219872492582	0.184	0.324	125	0.235906351385191	0.998447886660573	gain	173.937	140.827	183.544	132.6	-0.135	0.7	1
19	0	-	chr1	2430182	2430267	0.124	0.103140775587184	0.064	0.116	85	0.611937406445261	0.998447886660573	gain	274.709	252.643	290.188	238.259	0.028	0.278	1
20	0	-	chr1	2430522	2430669	0.117	0.0974331789198607	0.121	0.141	147	0.590437141726412	0.998447886660573	gain	389.428	356.828	411.592	336.707	-0.118	0.419	1
21	0	-	chr1	2431079	2431159	0.326	0.307334711017533	0.035	0.321	80	0.063304154542752	0.998447886660573	gain	528.447	422.314	558.712	398.587	0.262	0.418	1
22	0	-	chr1	2433550	2433848	0.087	0.0629822176713884	0.131	0.099	298	0.806955014826709	0.998447886660573	gain	117.881	107.847	124.221	101.436	-0.25	0.353	1
