Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	-0.396	-0.35838698936416	0.103	-0.437	102	0.417942898139288	0.999644687698277	loss	679.175	897.315	432.382	1407.657	-0.54	-0.129	2
2	0	-	chr1	2408027	2408151	2.07	1.9584095974418	0.078	2.064	124	0.00190730460419464	0.999644687698277	gain	562.056	133.756	357.766	209.161	1.928	2.355	1
3	0	-	chr1	2409914	2410061	1.481	1.34128172100847	0.325	1.635	147	0.0441401438772169	0.999644687698277	gain	439.128	157.261	279.449	246.054	0.801	1.853	1
4	0	-	chr1	2411172	2411416	0.34	-0.091199946991186	0.121	0.337	244	0.92974895560787	0.999644687698277	loss	67.434	53.241	42.643	82.783	-0.009	0.982	1
5	0	-	chr1	2411621	2411751	1.604	1.48185519086656	0.137	1.631	130	0.0214307137483032	0.999644687698277	gain	495.292	161.406	315.231	252.562	1.206	1.811	1
6	0	-	chr1	2415886	2416057	0.837	0.735868294857072	0.421	0.77	171	0.233506287725473	0.999644687698277	gain	483.713	253.156	307.854	396.573	0.163	1.57	1
7	0	-	chr1	2418345	2418439	1.115	1.00908595609705	0.158	1.163	94	0.105684689381411	0.999644687698277	gain	492.692	225.111	313.574	352.553	0.695	1.291	1
8	0	-	chr1	2418611	2418815	1.124	0.910758757698595	0.364	1.057	204	0.230304805170356	0.999644687698277	gain	269.667	128.897	171.485	201.534	0.582	1.833	1
9	0	-	chr1	2419036	2419157	1.073	0.977561308236178	0.453	1.292	121	0.109306960754204	0.999644687698277	gain	522.937	237.29	332.843	371.669	0.22	1.739	1
10	0	-	chr1	2420645	2420817	0.46	0.36469276161359	0.072	0.47	172	0.550136539520799	0.999644687698277	gain	440.367	320.408	280.238	502.134	0.294	0.631	1
11	0	-	chr1	2421198	2421306	1.191	1.1697865467309	0.131	1.23	108	0.0235880540064559	0.999644687698277	gain	796.195	345.754	506.935	541.917	0.738	1.357	2
12	0	-	chr1	2422630	2422774	1.509	1.42038344402141	0.13	1.535	144	0.0182751905918239	0.999644687698277	gain	583.842	205.353	371.646	321.542	1.105	1.756	1
13	0	-	chr1	2426294	2426387	1.616	1.43375184513703	0.125	1.634	93	0.046474964898227	0.999644687698277	gain	356.027	116.342	226.505	181.828	1.36	1.807	1
14	0	-	chr1	2426926	2427009	1.301	1.09051071905729	0.121	1.296	83	0.149039432762124	0.999644687698277	gain	288.232	116.39	183.313	181.904	1.07	1.553	1
15	0	-	chr1	2428045	2428143	1.458	1.28793909504064	0.156	1.499	98	0.0676060206939748	0.999644687698277	gain	370.818	134.186	235.929	209.837	1.003	1.689	1
16	0	-	chr1	2428266	2428449	1.613	1.4704537043361	0.158	1.613	183	0.0281755320264905	0.999644687698277	gain	443.518	143.697	282.246	224.765	1.184	1.972	1
17	0	-	chr1	2428940	2429048	2.112	1.89635046719825	0.134	2.155	108	0.0128555222036206	0.999644687698277	gain	319.801	73.536	203.426	114.639	1.66	2.268	1
18	0	-	chr1	2429961	2430086	1.41	1.10686126910101	0.358	1.296	125	0.204714399867608	0.999644687698277	gain	174.389	69.103	110.784	107.68	0.96	2.379	1
19	0	-	chr1	2430182	2430267	1.259	1.02073836064088	0.073	1.264	85	0.196802086006097	0.999644687698277	gain	245.047	102.436	155.8	160	1.064	1.42	1
20	0	-	chr1	2430522	2430669	1.839	1.6646765366292	0.149	1.869	147	0.0190618670612679	0.999644687698277	gain	387.213	106.128	246.374	165.796	1.363	2.064	1
21	0	-	chr1	2431079	2431159	2.008	1.89063213008143	0.089	2.01	80	0.0030505010639621	0.999644687698277	gain	539.448	134.673	343.363	210.6	1.853	2.226	1
22	0	-	chr1	2433550	2433848	1.544	1.1056723751126	0.336	1.55	298	0.289323807529986	0.999644687698277	gain	87.44	28.611	55.389	44.124	0.798	2.28	1
23	0	-	chr1	2435360	2436652	1.36	0.921857772402167	0.416	1.308	1264	0.376886157682057	0.999644687698277	gain	82.552	33.617	52.275	51.982	0.459	3.071	1
24	0	-	chr1	3003428	3003530	0.118	0.0957933904845772	0.177	0.03	102	0.853283362292666	0.999644687698277	gain	592.323	543.426	377.049	852.186	-0.118	0.483	2
25	0	-	chr1	4510054	4510156	0.689	0.670416965704831	0.061	0.69	102	0.191625292084178	0.999644687698277	gain	714.877	443.657	455.127	695.588	0.559	0.82	2
26	0	NPHP4	chr1	6011300	6011402	0.106	0.0606979275515812	0.187	0.083	102	0.911669897965351	0.999644687698277	gain	518.49	482.202	330.01	756.088	-0.156	0.396	1
27	0	-	chr1	7503222	7503323	0.791	0.810113363475585	0.105	0.786	101	0.0820130589446206	0.999644687698277	gain	901.912	522.548	574.287	819.416	0.611	1.055	2
28	0	-	chr1	9032969	9033070	0.637	0.673260476652717	0.108	0.619	101	0.129571512684833	0.999644687698277	gain	950.896	613.949	605.495	962.881	0.47	0.894	2
29	0	-	chr1	10517883	10517985	-0.04	-0.0648124529066498	0.143	-0.044	102	0.901052664630434	0.999644687698277	loss	555.16	564.481	353.373	885.235	-0.694	0.26	2
30	0	MTOR	chr1	11167541	11167557	0.004	0.0532387763612632	0.044	0.004	16	0.900954866766971	0.999644687698277	gain	841.227	839	535.625	1316.125	-0.077	0.107	2
31	0	MTOR	chr1	11168237	11168343	-0.002	0.0145421645391379	0.095	-0.016	106	0.97526753172013	0.999644687698277	gain	700.861	703.663	446.198	1103.698	-0.16	0.261	2
32	0	MTOR	chr1	11169346	11169427	0.473	0.510630830289149	0.124	0.427	81	0.248441826545442	0.999644687698277	gain	916.15	660.494	583.358	1035.938	0.306	0.749	2
33	0	MTOR	chr1	11169705	11169786	0.627	0.640932099447023	0.166	0.638	81	0.174821840927818	0.999644687698277	gain	843.908	540.664	537.333	847.852	0.36	0.891	2
34	0	MTOR	chr1	11172908	11172974	-0.111	-0.0409929389995201	0.107	-0.113	66	0.918687478585927	0.999644687698277	loss	905.789	977.035	576.758	1532.788	-0.365	0.08	2
35	0	MTOR	chr1	11174374	11174510	0.362	0.292822995044897	0.075	0.373	136	0.612000929117472	0.999644687698277	gain	493.533	384.403	314.11	602.581	0.146	0.486	1
36	0	MTOR	chr1	11174869	11174944	0.127	0.168684245815624	0.049	0.128	75	0.699698460846385	0.999644687698277	gain	841.334	770.734	535.693	1208.973	0.05	0.222	2
37	0	MTOR	chr1	11175452	11175525	-0.042	-0.00493550497245484	0.054	-0.049	73	0.991113851591704	0.999644687698277	loss	773.978	797.779	492.781	1251.425	-0.129	0.072	2
38	0	MTOR	chr1	11177060	11177143	0.442	0.479375982614126	0.137	0.437	83	0.278936424058126	0.999644687698277	gain	905.697	668.746	576.699	1048.892	0.235	0.756	2
39	0	MTOR	chr1	11181302	11181425	0.167	0.137100197746046	0.308	0.221	123	0.795016776701324	0.999644687698277	gain	573.015	515.834	364.748	808.878	-0.269	0.652	1
40	0	MTOR	chr1	11182035	11182183	0.136	0.103025334848718	0.118	0.12	148	0.846328919321715	0.999644687698277	gain	558.69	511.96	355.622	802.797	-0.064	0.353	1
41	0	MTOR	chr1	11184554	11184690	0.454	0.457770340033888	0.098	0.47	136	0.345434253028709	0.999644687698277	gain	757.714	551.842	482.419	865.397	0.201	0.62	2
42	0	MTOR	chr1	11186678	11186853	0.514	0.541976840057709	0.152	0.522	175	0.233205411946503	0.999644687698277	gain	881.863	613.515	561.514	962.2	0.202	0.768	2
43	0	MTOR	chr1	11187066	11187201	0.621	0.642140897349774	0.152	0.668	135	0.165702664749263	0.999644687698277	gain	876.743	563.637	558.252	883.911	0.306	0.92	2
44	0	MTOR	chr1	11187680	11187863	0.247	0.223805941282083	0.269	0.221	183	0.666451274785657	0.999644687698277	gain	617.755	511.863	393.251	802.645	-0.236	0.683	2
45	0	MTOR	chr1	11188060	11188183	0.237	0.237943928692031	0.231	0.328	123	0.626378552106914	0.999644687698277	gain	693.838	595.585	441.724	934.057	-0.208	0.56	2
46	0	MTOR	chr1	11188510	11188609	0.04	0.0374235418169028	0.063	0.045	99	0.93951619473618	0.999644687698277	gain	641.063	623.716	408.101	978.212	-0.093	0.151	2
47	0	MTOR	chr1	11188911	11189008	-0.437	-0.405750784996446	0.195	-0.47	97	0.367756409222176	0.999644687698277	loss	650.5	871.944	414.113	1367.835	-0.744	-0.066	2
48	0	MTOR	chr1	11189794	11189895	0.058	0.103167902531992	0.1	0.055	101	0.811640930681837	0.999644687698277	gain	839.64	803.508	534.614	1260.416	-0.15	0.256	2
49	0	MTOR	chr1	11190585	11190834	-0.304	-0.350534024268829	0.173	-0.302	249	0.522936746178658	0.999644687698277	loss	445.755	548.202	283.671	859.683	-0.622	0.048	1
50	0	MTOR	chr1	11193136	11193254	0.094	0.104795012161786	0.107	0.099	118	0.825864154981213	0.999644687698277	gain	702.253	658.713	447.085	1033.144	-0.148	0.295	2
51	0	MTOR	chr1	11194407	11194523	0.446	0.408565668271316	0.075	0.466	116	0.446949589485223	0.999644687698277	gain	602.692	442.102	383.655	693.147	0.262	0.613	1
52	0	MTOR	chr1	11199360	11199492	0.369	0.339527264269779	0.171	0.294	132	0.519540169098251	0.999644687698277	gain	617.301	474.1	392.962	743.371	0.102	0.677	1
53	0	MTOR	chr1	11199589	11199715	0.043	-0.0579693704776529	0.157	0.053	126	0.925201362319898	0.999644687698277	loss	375.078	362.447	238.643	568.119	-0.302	0.358	1
54	0	MTOR	chr1	11204704	11204812	0.607	0.605783231458557	0.252	0.516	108	0.217745818250816	0.999644687698277	gain	769.744	504.497	490.083	791.083	0.14	0.995	2
55	0	MTOR	chr1	11205024	11205102	0.461	0.494081937283163	0.064	0.461	78	0.270277100466775	0.999644687698277	gain	891.601	646.215	567.718	1013.526	0.335	0.567	2
56	0	MTOR	chr1	11206732	11206848	0.162	0.198506175840589	0.068	0.166	116	0.654706349794354	0.999644687698277	gain	826.092	740.862	525.983	1162.086	-0.012	0.294	2
57	0	MTOR	chr1	11210182	11210283	0.329	0.34275611830209	0.243	0.263	101	0.468278077150051	0.999644687698277	gain	775.192	608.045	493.554	953.614	-0.053	0.664	2
58	0	MTOR	chr1	11217208	11217348	0.418	0.426240176392841	0.18	0.447	140	0.374090256061685	0.999644687698277	gain	767.191	574.848	488.457	901.507	0.028	0.706	2
59	0	MTOR	chr1	11227498	11227574	0.242	0.219170072079454	0.15	0.242	76	0.672682353124094	0.999644687698277	gain	611.495	520.38	389.263	816.013	-0.061	0.466	2
60	0	MTOR	chr1	11259314	11259460	0.51	0.474783946262653	0.162	0.544	146	0.374324316175194	0.999644687698277	gain	622.789	434.787	396.459	681.664	0.116	0.757	1
61	0	MTOR	chr1	11259597	11259760	0.377	0.33925652766953	0.105	0.368	163	0.528015220144893	0.999644687698277	gain	590.311	452.714	375.767	709.804	0.184	0.606	1
62	0	MTOR	chr1	11264617	11264760	-0.066	-0.11254760650417	0.235	0.006	143	0.837490752660399	0.999644687698277	loss	488.432	505.451	310.86	792.58	-0.725	0.234	1
63	0	MTOR	chr1	11269368	11269515	0.369	0.403043133092423	0.217	0.445	147	0.367197287191215	0.999644687698277	gain	876.059	669.881	557.816	1050.673	-0.113	0.704	2
64	0	MTOR	chr1	11270870	11270963	0.125	0.156694661627143	0.185	0.212	93	0.727641159593873	0.999644687698277	gain	796.854	729.312	507.355	1143.957	-0.217	0.423	2
65	0	MTOR	chr1	11272368	11272531	0.285	0.264303248579497	0.156	0.312	163	0.608562216052937	0.999644687698277	gain	628.694	516.494	400.221	809.914	-0.044	0.563	2
66	0	MTOR	chr1	11272852	11272965	0.099	0.111755937638292	0.161	0.14	113	0.81354982599946	0.999644687698277	gain	710.259	665.415	452.186	1043.664	-0.306	0.349	2
67	0	MTOR	chr1	11273455	11273623	0.045	0.0227112934980672	0.132	0.075	168	0.965035324293168	0.999644687698277	gain	575.905	559.333	366.589	877.155	-0.328	0.308	2
68	0	MTOR	chr1	11276204	11276291	0.484	0.544695139739866	0.059	0.48	87	0.187539387259143	0.999644687698277	gain	1043.737	745.391	664.644	1169.195	0.359	0.581	2
69	0	MTOR	chr1	11288724	11288975	0.808	0.760812700871505	0.285	0.735	251	0.166220902631337	0.999644687698277	gain	626.378	364.026	398.745	570.598	0.327	1.355	1
70	0	MTOR	chr1	11290981	11291111	0.314	0.321637132224877	0.243	0.301	130	0.503083561238117	0.999644687698277	gain	743.521	594.089	473.377	931.708	-0.139	0.791	2
71	0	MTOR	chr1	11291356	11291491	0.593	0.617546513128026	0.195	0.623	135	0.17844897109277	0.999644687698277	gain	888.462	579.06	565.719	908.119	0.217	0.913	2
72	0	MTOR	chr1	11292492	11292585	0.656	0.680394667344539	0.142	0.69	93	0.138376462910585	0.999644687698277	gain	897.394	568.907	571.409	892.183	0.42	0.889	2
73	0	MTOR	chr1	11293454	11293544	-0.123	-0.070282688154601	0.085	-0.141	90	0.868154549229486	0.999644687698277	loss	819.004	893.569	521.467	1401.778	-0.277	0.096	2
74	0	MTOR	chr1	11294199	11294322	0.619	0.621484210477984	0.125	0.633	123	0.201733066055753	0.999644687698277	gain	787.236	513.12	501.228	804.618	0.366	0.788	2
75	0	MTOR	chr1	11297899	11298105	0.236	0.137880983443043	0.121	0.224	206	0.822279849164649	0.999644687698277	gain	405.942	343.197	258.306	537.903	-0.046	0.463	1
76	0	MTOR	chr1	11298458	11298674	0.022	-0.0890518945273515	0.174	0.059	216	0.887625390738735	0.999644687698277	loss	355.525	342.344	226.185	536.565	-0.53	0.269	1
77	0	MTOR	chr1	11300359	11300604	-0.029	-0.0473062646028946	0.177	0.004	245	0.926537360431953	0.999644687698277	loss	577.338	582.955	367.502	914.233	-0.552	0.301	2
78	0	MTOR	chr1	11301609	11301738	0.337	0.198022907459638	0.16	0.286	129	0.76602710915089	0.999644687698277	gain	333.576	265.241	212.202	415.543	0.086	0.712	1
79	0	MTOR	chr1	11303170	11303357	0.512	0.48752483469476	0.124	0.503	187	0.349274037749927	0.999644687698277	gain	657.658	464.055	418.674	727.604	0.263	0.8	2
80	0	MTOR	chr1	11307681	11307790	0.365	0.374112275504732	0.184	0.328	109	0.43425494227162	0.999644687698277	gain	760.584	587.886	484.248	921.972	0.085	0.728	2
81	0	MTOR	chr1	11307875	11308151	0.295	0.215323802706932	0.185	0.319	276	0.715406959716167	0.999644687698277	gain	457.646	371.189	291.246	581.841	-0.085	0.649	1
82	0	MTOR	chr1	11313895	11314030	0.432	0.504590960454395	0.167	0.402	135	0.205188194733727	0.999644687698277	gain	1102.442	807.24	702.044	1266.274	0.076	0.761	2
83	0	MTOR	chr1	11316048	11316249	-0.033	-0.0834451606082061	0.198	-0.022	201	0.880199212898217	0.999644687698277	loss	484.88	487.994	308.597	765.179	-0.418	0.389	1
84	0	MTOR	chr1	11316989	11317222	-0.063	-0.103214009100457	0.262	-0.028	233	0.848621997985409	0.999644687698277	loss	493.475	535.52	314.073	839.777	-0.58	0.426	1
85	0	MTOR	chr1	11318541	11318650	0.234	0.234071459746716	0.122	0.261	109	0.632771048406483	0.999644687698277	gain	693.263	590.008	441.358	925.303	-0.015	0.453	2
86	0	MTOR	chr1	11319304	11319466	-0.162	-0.158530109643955	0.099	-0.186	162	0.744060183606316	0.999644687698277	loss	616.197	691.204	392.259	1084.142	-0.362	0.1	2
87	0	-	chr1	12042696	12042798	-0.029	0.0235820845244649	0.11	-0.051	102	0.955599230729177	0.999644687698277	gain	847.325	863.979	539.51	1355.333	-0.195	0.218	2
88	0	LRRC38	chr1	13801735	13801836	0.159	0.179369856082741	0.178	0.16	101	0.699214418327282	0.999644687698277	gain	757.662	676.643	482.386	1061.287	-0.237	0.423	2
89	0	-	chr1	15011474	15011576	-0.041	-0.00381379219838881	0.17	-0.081	102	0.993131004015654	0.999644687698277	loss	771.044	801.762	490.912	1257.676	-0.279	0.368	2
90	0	-	chr1	16517124	16517226	-0.046	-0.0666840079126611	0.095	-0.072	102	0.897188146266901	0.999644687698277	loss	564.516	580.752	359.333	910.775	-0.211	0.145	2
91	0	-	chr1	18026148	18026250	0.359	0.373707292438353	0.143	0.338	102	0.427898827833498	0.999644687698277	gain	780.047	610.421	496.647	957.343	0.131	0.654	2
92	0	UBR4	chr1	19504060	19504162	0	-0.0297802165778291	0.089	-0.025	102	0.954984151357128	0.999644687698277	loss	544.788	544.775	346.765	854.304	-0.162	0.201	1
93	0	KIF17	chr1	21016486	21016587	0.577	0.56975596758494	0.313	0.648	101	0.253635349241477	0.999644687698277	gain	750.343	482.486	477.723	756.535	0.066	1.04	2
94	0	-	chr1	22404971	22405076	-0.096	-0.0537821757072591	0.194	-0.116	105	0.901970410064981	0.999644687698277	loss	783.695	833.095	498.971	1306.857	-0.409	0.22	2
95	0	-	chr1	22408214	22408287	0.132	0.193220723317025	0.139	0.177	73	0.63960534168294	0.999644687698277	gain	938.465	855.825	597.575	1342.534	-0.082	0.323	2
96	0	-	chr1	22412931	22413041	-0.051	-0.00402396879430317	0.079	-0.05	110	0.992544409699217	0.999644687698277	loss	814.861	844.654	518.827	1325	-0.226	0.091	2
97	0	-	chr1	22413161	22413359	0.099	0.0944558174132639	0.221	0.189	198	0.848875433492833	0.999644687698277	gain	646.018	605.192	411.258	949.136	-0.366	0.406	2
