Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	-0.057	-0.0735971447618804	0.116	-0.049	102	0.83237653904084	0.99832255368312	loss	1124.863	1169.968	1140.48	1152.941	-0.42	0.143	2
2	0	-	chr1	2408027	2408151	-0.116	-0.127115387462926	0.232	-0.077	124	0.74883107055722	0.99832255368312	loss	390.999	410.987	396.097	404.685	-0.677	0.3	1
3	0	-	chr1	2409914	2410061	0.383	0.373745708604452	0.289	0.382	147	0.368181864379955	0.99832255368312	gain	317.802	243.444	321.85	239.51	-0.166	1.068	1
4	0	-	chr1	2411172	2411416	-0.16	-0.162855486220797	0.639	-0.124	244	0.733488205656789	0.99832255368312	loss	82.695	81.813	83.373	80.164	-1.281	1	1
5	0	-	chr1	2411621	2411751	-0.846	-0.857652030839733	0.517	-0.838	130	0.0285679597703725	0.915874334177545	loss	338.038	550.886	342.377	542.608	-1.62	-0.054	1
6	0	-	chr1	2415886	2416057	0.143	0.130160022842181	0.191	0.151	171	0.731981131154836	0.99832255368312	gain	587.212	529.164	595.123	521.193	-0.279	0.619	1
7	0	-	chr1	2418345	2418439	-0.019	-0.0312180920761773	0.121	-0.002	94	0.935567132437373	0.99832255368312	loss	494.567	496.294	501.149	488.787	-0.349	0.155	1
8	0	-	chr1	2418611	2418815	0.137	0.127514136463514	0.378	0.266	204	0.757537992824589	0.99832255368312	gain	310.41	276.324	314.353	271.926	-0.711	0.681	1
9	0	-	chr1	2419036	2419157	0.043	0.0288698416699886	0.133	0.03	121	0.937357775677988	0.99832255368312	gain	729.749	700.039	739.702	689.653	-0.233	0.249	1
10	0	-	chr1	2420645	2420817	0.167	0.154658198425413	0.134	0.192	172	0.687852818696586	0.99832255368312	gain	542.957	471.694	550.233	464.535	-0.18	0.484	1
11	0	-	chr1	2421198	2421306	0.381	0.367764266605826	0.2	0.437	108	0.328211959058875	0.99832255368312	gain	682.803	521.605	692.083	513.741	-0.235	0.682	1
12	0	-	chr1	2422630	2422774	-0.1	-0.113969138284035	0.122	-0.111	144	0.7573816203116	0.99832255368312	loss	665.885	720.424	674.924	709.75	-0.379	0.174	1
13	0	-	chr1	2426294	2426387	-0.368	-0.378486398730988	0.16	-0.362	93	0.347882691234123	0.99832255368312	loss	306.84	404.009	310.731	397.806	-0.634	-0.028	1
14	0	-	chr1	2426926	2427009	-0.186	-0.195803475739745	0.199	-0.123	83	0.632891803651345	0.99832255368312	loss	293.695	329.89	297.398	324.735	-0.562	0.166	1
15	0	-	chr1	2428045	2428143	-0.318	-0.329382376426635	0.105	-0.295	98	0.403614626446235	0.99832255368312	loss	376.82	467.301	381.714	460.204	-0.581	-0.033	1
16	0	-	chr1	2428266	2428449	0.302	0.290983668872381	0.332	0.316	183	0.464693107017546	0.99832255368312	gain	440.251	346.643	446.055	341.251	-0.364	1.173	1
17	0	-	chr1	2428940	2429048	0.05	0.0412678359965951	0.268	0.035	108	0.921814669039176	0.99832255368312	gain	256.67	251.097	259.843	247.056	-0.437	0.657	1
18	0	-	chr1	2429961	2430086	-0.249	-0.255905326236739	0.564	-0.595	125	0.559443582822426	0.99832255368312	loss	147.213	210.475	148.816	207.008	-0.792	1.05	1
19	0	-	chr1	2430182	2430267	-0.243	-0.251771366244868	0.227	-0.317	85	0.548944263514396	0.99832255368312	loss	233.35	278.249	236.188	273.824	-0.552	0.194	1
20	0	-	chr1	2430522	2430669	-0.005	-0.0155325080860739	0.151	0.013	147	0.969236093852522	0.99832255368312	loss	360.583	356.58	365.245	351.048	-0.356	0.251	1
21	0	-	chr1	2431079	2431159	0.02	0.00805314875677931	0.072	0.02	80	0.98347593598791	0.99832255368312	gain	473.717	466.917	480	459.825	-0.147	0.141	1
22	0	-	chr1	2433550	2433848	-0.063	-0.0639495858209888	0.439	-0.149	298	0.897629104864012	0.99832255368312	loss	57.73	56.411	58.05	55.121	-0.728	0.828	1
23	0	-	chr1	2435360	2436652	-0.203	-0.205541836179388	0.592	-0.286	1292	0.669394009478266	0.99832255368312	loss	71.514	83.39	72.032	81.718	-2.078	1.328	1
