Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	-0.825	-0.618651899590768	1.287	-0.8	102	0.640921712597311	0.999913082023513	loss	177.342	259.455	112.824	405.892	-5.538	0.509	2
2	0	-	chr1	2408027	2408151	-0.848	0.255973205417161	0.905	-0.455	124	0.903673755776575	0.999913082023513	gain	54.488	89.469	34.444	139.452	-2.513	0.958	1
3	0	-	chr1	2409914	2410061	-0.323	0.549717706940263	0.739	-0.345	147	0.773711990231866	0.999913082023513	gain	89.203	102.409	56.592	159.735	-2.246	1.034	1
4	0	-	chr1	2411172	2411416	-0.38	1.8944196514921	1.38	-0.274	244	NA	NA	gain	17.234	16.625	10.676	25.275	-3.2	1.525	1
5	0	-	chr1	2411621	2411751	-0.112	0.483867173155082	0.845	0.19	130	0.771836202859817	0.999913082023513	gain	135.539	134.296	86.154	209.715	-3.678	0.504	1
6	0	-	chr1	2415886	2416057	0.561	1.22272376861021	0.42	0.511	171	0.478820712167762	0.999913082023513	gain	148.873	99.859	94.661	155.737	-0.274	1.377	1
7	0	-	chr1	2418345	2418439	2.153	2.50125156755892	1.592	2.565	94	0.084761653403896	0.999913082023513	gain	311.35	55.15	198.319	85.66	-6.614	3.672	2
8	0	-	chr1	2418611	2418815	-1.099	-0.0150510458149238	1.51	-0.735	204	0.99427467843565	0.999913082023513	loss	55.252	92.314	34.931	143.912	-7.672	0.208	1
9	0	-	chr1	2419036	2419157	0.906	1.43098008395726	0.791	1.137	121	0.373028924129883	0.999913082023513	gain	200.133	94.422	127.364	147.215	-1.005	1.839	1
10	0	-	chr1	2420645	2420817	-1.367	-0.516285740914026	1.519	-1.058	172	0.78501065374003	0.999913082023513	loss	72.519	124.378	45.948	194.169	-6.992	0.335	1
11	0	-	chr1	2421198	2421306	0.029	0.814850964770225	0.63	0.198	108	0.657101170405343	0.999913082023513	gain	113.703	99.637	72.222	155.389	-0.976	0.95	1
12	0	-	chr1	2422630	2422774	-0.98	-0.0714087524528324	1.466	-0.437	144	0.970689378491676	0.999913082023513	loss	71.992	111.306	45.611	173.681	-5.841	0.245	1
13	0	-	chr1	2426294	2426387	-4.049	-2.4761757279363	2.675	-1.676	93	0.327151369341269	0.999913082023513	loss	14.758	65.863	9.097	102.452	-7.232	-1.273	1
14	0	-	chr1	2426926	2427009	0.041	1.07321235993068	1.447	0.931	83	0.600977179595647	0.999913082023513	gain	96.037	61.278	60.952	95.265	-2.499	1.332	1
15	0	-	chr1	2428045	2428143	-2.126	-0.838349808092302	1.576	-1.859	98	0.712675694635007	0.999913082023513	loss	28.522	86.186	17.878	134.306	-7.415	-0.265	1
16	0	-	chr1	2428266	2428449	-1.016	-0.210511806266335	1.049	-0.494	183	0.909542351371125	0.999913082023513	loss	75.282	132.94	47.71	207.59	-3.26	0.275	1
17	0	-	chr1	2428940	2429048	-0.644	0.688884749799644	0.312	-0.587	108	0.766148678582534	0.999913082023513	gain	43.082	65.386	27.167	101.704	-1.427	0.061	1
18	0	-	chr1	2429961	2430086	-2.168	-0.763837263787993	3.092	-0.695	125	0.748139090825602	0.999913082023513	loss	46.645	52.672	29.44	81.776	-6.614	0.707	1
19	0	-	chr1	2430182	2430267	-0.449	1.54725535977179	0.902	-0.718	85	0.593546993632618	0.999913082023513	gain	21.282	26.477	13.259	40.718	-2.909	0.548	1
20	0	-	chr1	2430522	2430669	-1.473	0.0139589457388036	0.807	-1.619	147	0.995457032386834	0.999913082023513	gain	25.44	64.212	15.912	99.864	-2.563	-0.179	1
21	0	-	chr1	2431079	2431159	-0.268	0.412382044523008	0.88	-0.145	80	0.812963481065291	0.999913082023513	gain	109.945	133.114	69.825	207.863	-1.328	1.306	1
22	0	-	chr1	2433550	2433848	-0.415	1.63710586814001	1.961	0.497	243	0.578692030268511	0.999913082023513	gain	27.211	17.361	17.041	26.428	-4.583	2.164	1
23	0	-	chr1	2435360	2436652	-0.988	1.08554316071628	1.938	-0.717	871	0.714460554729896	0.999913082023513	gain	20.04	23.366	12.466	35.84	-6.67	1.959	1
24	0	-	chr1	3003428	3003530	-1.484	-1.38728595349485	1.589	-0.683	102	0.259404572621342	0.999913082023513	loss	171.656	328.558	109.196	514.206	-4.194	0.239	2
25	0	-	chr1	4510054	4510156	0.031	0.486572314389901	0.195	0.032	102	0.752872317420594	0.999913082023513	gain	162.406	158.546	103.294	247.725	-0.516	0.376	2
26	0	NPHP4	chr1	6011300	6011402	-1.925	-1.20492784334473	2.74	-0.506	102	0.497919051327974	0.999913082023513	loss	86.094	145.324	54.608	227	-8.177	0.268	1
27	0	-	chr1	7503222	7503323	-0.201	-0.164540131270467	0.321	-0.068	101	0.888834177708915	0.999913082023513	loss	254.438	284.469	162.01	445.099	-0.892	0.106	2
28	0	-	chr1	9032969	9033070	0.694	0.642269052625975	0.757	0.983	101	0.559176215777605	0.999913082023513	gain	380.747	220.253	242.594	344.446	-0.915	1.609	2
29	0	-	chr1	10517883	10517985	1.109	1.17695908585194	0.824	1.419	102	0.328629510476898	0.999913082023513	gain	373.347	144.973	237.873	226.451	-0.246	2.986	2
30	0	MTOR	chr1	11167541	11167557	0.484	0.310834061630946	0.252	0.416	16	0.754250656640016	0.999913082023513	gain	409.303	289.071	260.813	452.313	0.213	0.844	2
31	0	MTOR	chr1	11168237	11168343	-0.497	-0.300782230823733	0.259	-0.491	106	0.819416139337775	0.999913082023513	loss	185.012	257.291	117.717	402.5	-1.05	-0.015	2
