Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	-0.166	-0.165879832333897	0.046	-0.173	102	0.316040816875178	0.997267861408453	loss	1195.08	1342.544	1206.314	1328.99	-0.264	-0.034	2
2	0	-	chr1	2408027	2408151	-0.372	-0.316988993329663	0.083	-0.367	124	0.203463163405972	0.997267861408453	loss	369.369	482.552	372.492	477.363	-0.519	-0.156	1
3	0	-	chr1	2409914	2410061	-0.393	-0.326703139510115	0.155	-0.436	147	0.222660140522216	0.997267861408453	loss	291.89	388.78	294.252	384.503	-0.615	-0.041	1
4	0	-	chr1	2411172	2411416	-0.559	-0.444802887773051	0.133	-0.588	244	0.199957139193694	0.997267861408453	loss	105.534	157.056	106.066	155.033	-0.837	-0.217	1
5	0	-	chr1	2411621	2411751	-0.758	-0.705606759429307	0.14	-0.831	130	0.00396595808411189	0.958146095654144	loss	335.837	561.604	338.631	555.646	-0.952	-0.48	1
6	0	-	chr1	2415886	2416057	-0.431	-0.376020447069835	0.094	-0.435	171	0.131326140583447	0.997267861408453	loss	360.867	491.587	363.906	486.31	-0.596	-0.233	1
7	0	-	chr1	2418345	2418439	-0.25	-0.191115463834646	0.034	-0.249	94	0.454730462280293	0.997267861408453	loss	360.391	428.375	363.426	423.713	-0.336	-0.163	1
8	0	-	chr1	2418611	2418815	-0.42	-0.343335374390338	0.081	-0.426	204	0.228379030822128	0.997267861408453	loss	237.001	316.862	238.824	313.284	-0.674	-0.183	1
9	0	-	chr1	2419036	2419157	-0.217	-0.175663357192322	0.168	-0.28	121	0.438336001334904	0.997267861408453	loss	512.52	605.601	517.05	599.215	-0.506	0.077	1
10	0	-	chr1	2420645	2420817	-0.572	-0.527965612578835	0.132	-0.622	172	0.0223481731061462	0.997267861408453	loss	428.822	630.899	432.529	624.267	-0.791	-0.36	1
11	0	-	chr1	2421198	2421306	-0.123	-0.081858851980216	0.173	-0.125	108	0.717600815302122	0.997267861408453	loss	535.092	587.384	539.843	581.176	-0.472	0.171	1
12	0	-	chr1	2422630	2422774	-0.226	-0.192548878570648	0.074	-0.236	144	0.367421358473801	0.997267861408453	loss	602.483	705.454	607.896	698.097	-0.417	-0.076	1
13	0	-	chr1	2426294	2426387	-0.177	-0.109384708552168	0.147	-0.223	93	0.685472315939097	0.997267861408453	loss	308.848	354.209	311.376	350.269	-0.457	0.187	1
14	0	-	chr1	2426926	2427009	-0.316	-0.232455969767842	0.061	-0.318	83	0.432885225136981	0.997267861408453	loss	214.96	268.091	216.566	264.988	-0.461	-0.208	1
15	0	-	chr1	2428045	2428143	-0.078	-0.021083536321723	0.106	-0.076	98	0.933429198121777	0.997267861408453	loss	400.196	420.05	403.622	415.469	-0.274	0.088	1
16	0	-	chr1	2428266	2428449	-0.444	-0.382174459589313	0.197	-0.475	183	0.142376441596205	0.997267861408453	loss	319.027	424.934	321.656	420.306	-0.814	-0.069	1
17	0	-	chr1	2428940	2429048	-0.077	0.00399039210456233	0.237	-0.034	108	0.989103412391699	0.99893727249226	gain	246.693	261.52	248.611	258.481	-0.541	0.345	1
18	0	-	chr1	2429961	2430086	-0.488	-0.377253679485833	0.136	-0.514	125	0.269076353062597	0.997267861408453	loss	115.704	165.537	116.336	163.432	-0.669	-0.028	1
19	0	-	chr1	2430182	2430267	-0.291	-0.207868831452434	0.049	-0.291	85	0.482099817617012	0.997267861408453	loss	218.966	268.067	220.612	264.965	-0.409	-0.187	1
20	0	-	chr1	2430522	2430669	-0.388	-0.321785377723423	0.08	-0.405	147	0.229465027720485	0.997267861408453	loss	294.948	386.836	297.34	382.578	-0.571	-0.201	1
21	0	-	chr1	2431079	2431159	-0.448	-0.388026249368147	0.039	-0.447	80	0.131769001354982	0.997267861408453	loss	326.325	445.541	329.025	440.712	-0.545	-0.371	1
22	0	-	chr1	2433550	2433848	-0.235	-0.0980459196886082	0.273	-0.164	298	0.798803062329006	0.997267861408453	loss	73.488	93.526	73.705	92.121	-0.689	0.21	1
23	0	-	chr1	2435360	2436652	-0.412	-0.276603293237828	0.439	-0.371	1277	0.469098265528919	0.997267861408453	loss	78.141	94.126	78.403	92.715	-1.505	0.907	1
24	0	-	chr1	3003428	3003530	-0.039	-0.0218238842923398	0.055	-0.03	102	0.906964838058229	0.997267861408453	loss	893.416	914.32	901.686	904.931	-0.16	0.061	2
25	0	-	chr1	4510054	4510156	-0.018	-0.000150031101083175	0.085	-0.04	102	0.99936276108724	0.999622409785089	loss	885.591	898.084	893.784	888.853	-0.149	0.155	2
26	0	NPHP4	chr1	6011300	6011402	-0.328	-0.305548300713926	0.05	-0.336	102	0.117993359654632	0.997267861408453	loss	720.613	907.093	727.186	897.775	-0.392	-0.184	1
27	0	-	chr1	7503222	7503323	0.043	0.0692783708270299	0.035	0.045	101	0.731345187065724	0.997267861408453	gain	765.246	743.199	772.257	735.475	-0.03	0.12	1
28	0	-	chr1	9032969	9033070	-0.011	-0.00311757774801973	0.058	-0.021	101	0.985486796203555	0.99893727249226	loss	1081.594	1093.078	1091.713	1081.95	-0.108	0.137	2
29	0	-	chr1	10517883	10517985	-0.199	-0.182662721054567	0.108	-0.221	102	0.324388073634518	0.997267861408453	loss	852.154	985.988	860.02	975.902	-0.659	-0.004	2
30	0	MTOR	chr1	11167541	11167557	-0.136	-0.132362945727342	0.015	-0.134	16	0.423687011261401	0.997267861408453	loss	1127.493	1238.732	1138.063	1226.188	-0.157	-0.109	2
31	0	MTOR	chr1	11168237	11168343	-0.113	-0.103326456407597	0.074	-0.126	106	0.553408384138877	0.997267861408453	loss	1006.197	1092.385	1015.575	1081.264	-0.228	0.055	2
