Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	0.322	0.273196233959823	0.049	0.321	102	0.344106645671878	0.999829186974705	gain	2091.431	1673.222	1492.882	2342.814	0.193	0.434	2
2	0	-	chr1	2408027	2408151	0.525	0.658532371386954	0.338	0.607	124	0.147476705451374	0.999829186974705	gain	515.017	340.187	367.355	475.766	-0.133	0.928	1
3	0	-	chr1	2409914	2410061	0.203	0.355251412897214	0.25	0.24	147	0.451331434674164	0.999829186974705	gain	390.991	343.507	278.803	480.415	-0.314	0.565	1
4	0	-	chr1	2411172	2411416	-0.278	0.0257830085612644	0.411	-0.196	244	0.966258047421575	0.999829186974705	gain	100.901	113.426	71.684	158.164	-1.205	0.304	1
5	0	-	chr1	2411621	2411751	0.088	0.213530387681867	0.083	0.076	130	0.633132863890592	0.999829186974705	gain	468.839	443.838	334.385	620.938	-0.032	0.337	1
6	0	-	chr1	2415886	2416057	0.273	0.365758025716396	0.13	0.292	171	0.381038137837217	0.999829186974705	gain	655.751	535.505	467.836	749.327	-0.059	0.519	1
7	0	-	chr1	2418345	2418439	0.321	0.438310888545973	0.105	0.347	94	0.319033140905612	0.999829186974705	gain	542.04	433.696	386.649	606.734	0.073	0.494	1
8	0	-	chr1	2418611	2418815	0.251	0.451134361903433	0.112	0.266	204	0.381234905799192	0.999829186974705	gain	271.351	226.342	193.382	316.314	-0.007	0.532	1
9	0	-	chr1	2419036	2419157	-0.018	0.047488274757426	0.13	-0.008	121	0.903756384211569	0.999829186974705	gain	744.288	742.567	531.05	1039.339	-0.306	0.205	1
10	0	-	chr1	2420645	2420817	0.061	0.14428426253719	0.098	0.051	172	0.724207455870951	0.999829186974705	gain	660.297	626.316	471.081	876.517	-0.144	0.242	1
11	0	-	chr1	2421198	2421306	0.449	0.525349763802355	0.125	0.467	108	0.191943923589565	0.999829186974705	gain	787.417	573.799	561.843	802.963	0.133	0.625	1
12	0	-	chr1	2422630	2422774	0.254	0.31197045878003	0.078	0.25	144	0.41884009166873	0.999829186974705	gain	861.062	719.483	614.424	1007.007	0.062	0.415	1
13	0	-	chr1	2426294	2426387	0.333	0.499051849566363	0.08	0.345	93	0.302705827868161	0.999829186974705	gain	366.629	289.931	261.409	405.376	0.153	0.468	1
14	0	-	chr1	2426926	2427009	0.663	0.83009095231212	0.126	0.704	83	0.0870858507131371	0.999829186974705	gain	400.43	250.608	285.542	350.301	0.175	0.802	1
15	0	-	chr1	2428045	2428143	-0.061	0.106507773924263	0.16	-0.027	98	0.826368681544572	0.999829186974705	gain	317.093	331.743	226.041	463.939	-0.441	0.176	1
16	0	-	chr1	2428266	2428449	0.363	0.500024566912415	0.262	0.457	183	0.274737383833275	0.999829186974705	gain	478.005	353.265	340.929	494.082	-0.288	0.686	1
17	0	-	chr1	2428940	2429048	0.432	0.636343879585576	0.159	0.489	108	0.220201984573695	0.999829186974705	gain	277.754	203.198	197.954	283.898	0.084	0.637	1
18	0	-	chr1	2429961	2430086	0.075	0.343360947088115	0.264	0.052	125	0.551981976223473	0.999829186974705	gain	151.966	133.871	108.144	186.8	-0.68	0.474	1
19	0	-	chr1	2430182	2430267	0.701	0.874180482562743	0.114	0.703	85	0.0748291208803125	0.999829186974705	gain	383.737	235.861	273.624	329.647	0.437	0.877	1
20	0	-	chr1	2430522	2430669	0.187	0.363813657748644	0.066	0.201	147	0.461448945753832	0.999829186974705	gain	321.542	280.026	229.218	391.503	-0.035	0.306	1
21	0	-	chr1	2431079	2431159	0.494	0.653944763128937	0.067	0.501	80	0.171873193960704	0.999829186974705	gain	404.31	285.664	288.313	399.4	0.256	0.603	1
22	0	-	chr1	2433550	2433848	0.69	1.02435000657671	0.319	0.698	298	0.1079857548605	0.999829186974705	gain	100.76	66.416	71.584	92.322	0.023	1.23	1
23	0	-	chr1	2435360	2436652	0.195	0.529417729732213	0.8	0.241	1276	0.406181671775266	0.999829186974705	gain	92.166	74.918	65.447	104.23	-5.253	2.225	1
24	0	-	chr1	3003428	3003530	0.504	0.474945367308777	0.12	0.565	102	0.121523432189251	0.999829186974705	gain	1881.876	1324.464	1343.265	1854.343	0.322	0.659	2
25	0	-	chr1	4510054	4510156	0.292	0.286956087499742	0.087	0.314	102	0.382476792840479	0.999829186974705	gain	1452.441	1185.412	1036.657	1659.588	0.131	0.408	1
26	0	NPHP4	chr1	6011300	6011402	-0.238	-0.199045067112145	0.087	-0.26	102	0.589191517833208	0.999829186974705	loss	843.579	1001.15	601.941	1401.51	-0.369	-0.039	1
27	0	-	chr1	7503222	7503323	-0.2	-0.191648687751464	0.04	-0.192	101	0.573830292968971	0.999829186974705	loss	1100.678	1265.05	785.505	1771.129	-0.293	-0.128	1
28	0	-	chr1	9032969	9033070	0.333	0.293534842562562	0.103	0.297	101	0.323414412875536	0.999829186974705	gain	1948.61	1540.858	1390.911	2157.426	0.18	0.597	2
29	0	-	chr1	10517883	10517985	0.138	0.147380714927341	0.089	0.144	102	0.666233033830035	0.999829186974705	gain	1231.449	1114.567	878.873	1560.363	-0.193	0.313	1
30	0	MTOR	chr1	11167541	11167557	0.482	0.434473198358997	0.019	0.48	16	0.133988245175345	0.999829186974705	gain	2171.08	1554.7	1549.75	2176.813	0.451	0.515	2
31	0	MTOR	chr1	11168237	11168343	0.049	0.0316302714223825	0.158	0.034	106	0.920608860633044	0.999829186974705	gain	1485.889	1429.935	1060.538	2002.066	-0.206	0.281	2
32	0	MTOR	chr1	11169346	11169427	0.473	0.431532935575319	0.044	0.482	81	0.144112580166398	0.999829186974705	gain	2061.699	1485.014	1471.654	2079.21	0.373	0.548	2
33	0	MTOR	chr1	11169705	11169786	0.512	0.478679221232668	0.093	0.516	81	0.113973809724341	0.999829186974705	gain	1951.086	1368.388	1392.679	1915.864	0.333	0.646	2
34	0	MTOR	chr1	11172908	11172974	-0.024	-0.0612873542371829	0.088	0.001	66	0.837721551056958	0.999829186974705	loss	1702.929	1725.313	1215.5	2415.773	-0.185	0.101	2
35	0	MTOR	chr1	11174374	11174510	-0.131	-0.0796564624872853	0.144	-0.179	136	0.833904757943688	0.999829186974705	loss	798.718	869.298	569.912	1216.838	-0.402	0.092	1
36	0	MTOR	chr1	11174869	11174944	0.597	0.533243307232105	0.038	0.602	75	0.0526338808376279	0.999829186974705	gain	2559.919	1691.261	1827.373	2368.08	0.496	0.668	2
37	0	MTOR	chr1	11175452	11175525	0.188	0.167456730434387	0.124	0.233	73	0.594380427407541	0.999829186974705	gain	1596.244	1395.773	1139.329	1954.219	-0.021	0.355	2
38	0	MTOR	chr1	11177060	11177143	0.253	0.212420252296733	0.133	0.188	83	0.473350737145363	0.999829186974705	gain	1919.389	1601.836	1370.048	2242.831	0.087	0.523	2
39	0	MTOR	chr1	11181302	11181425	0.184	0.217478425715843	0.161	0.246	123	0.549772398657188	0.999829186974705	gain	1035.384	893.317	738.886	1250.48	-0.193	0.373	1
40	0	MTOR	chr1	11182035	11182183	-0.038	-0.014381541184753	0.163	-0.008	148	0.967653150257719	0.999829186974705	loss	1033.982	1055.656	737.885	1477.851	-0.376	0.25	1
41	0	MTOR	chr1	11184554	11184690	-0.04	-0.0505477628759018	0.061	-0.025	136	0.875858864421032	0.999829186974705	loss	1359.061	1399.48	969.985	1959.412	-0.193	0.064	1
42	0	MTOR	chr1	11186678	11186853	0.204	0.190159493497294	0.134	0.254	175	0.553053497883127	0.999829186974705	gain	1523.56	1309.808	1087.434	1833.817	-0.106	0.391	1
