Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	-0.311	-0.212004880291592	0.044	-0.321	102	0.570910118557181	0.999707944257137	loss	1095.128	1357.392	800.824	1854.706	-0.38	-0.175	2
2	0	-	chr1	2408027	2408151	1.515	1.19227633543769	0.079	1.516	124	0.0415549389818051	0.999707944257137	gain	527.575	185.369	385.605	252.694	1.301	1.686	1
3	0	-	chr1	2409914	2410061	1.146	0.801030966071479	0.178	1.116	147	0.179064244196336	0.999707944257137	gain	460.506	207.457	336.537	282.884	0.825	1.476	1
4	0	-	chr1	2411172	2411416	1.274	0.536906191749918	0.163	1.302	244	0.497991386546691	0.999707944257137	gain	150.039	61.723	109.402	83.684	0.803	1.577	1
5	0	-	chr1	2411621	2411751	1.266	0.954419894701494	0.141	1.279	130	0.0995424268422576	0.999707944257137	gain	520.66	215.943	380.546	294.485	1.004	1.54	1
6	0	-	chr1	2415886	2416057	0.603	0.36819411739617	0.101	0.586	171	0.496185694981052	0.999707944257137	gain	555.596	366.793	406.105	500.678	0.361	0.923	1
7	0	-	chr1	2418345	2418439	0.908	0.655461614807394	0.087	0.897	94	0.23330124158382	0.999707944257137	gain	571.404	304.291	417.67	415.245	0.717	1.117	1
8	0	-	chr1	2418611	2418815	0.902	0.42838885488039	0.158	0.86	204	0.516614427892463	0.999707944257137	gain	298.124	160.102	217.74	218.157	0.627	1.262	1
9	0	-	chr1	2419036	2419157	0.886	0.727022248654371	0.151	0.92	121	0.148460354604365	0.999707944257137	gain	749.154	402.683	547.711	549.736	0.597	1.2	1
10	0	-	chr1	2420645	2420817	0.815	0.694667212696559	0.114	0.827	172	0.151045577687565	0.999707944257137	gain	823.631	466.279	602.198	636.663	0.539	1.076	1
11	0	-	chr1	2421198	2421306	0.899	0.734446532827206	0.062	0.888	108	0.146584939049533	0.999707944257137	gain	737.905	395.27	539.481	539.602	0.786	1.082	1
12	0	-	chr1	2422630	2422774	1.067	0.921355121758982	0.086	1.047	144	0.0634769315075123	0.999707944257137	gain	810.347	387.371	592.479	528.806	0.911	1.368	1
13	0	-	chr1	2426294	2426387	0.981	0.634463135226922	0.154	1.007	93	0.287852526747157	0.999707944257137	gain	441.958	222.944	322.968	304.054	0.622	1.257	1
14	0	-	chr1	2426926	2427009	1.558	1.10340914582329	0.061	1.551	83	0.0900839279548253	0.999707944257137	gain	361.817	122.667	264.337	166.988	1.441	1.676	1
15	0	-	chr1	2428045	2428143	1.059	0.681256757802204	0.074	1.07	98	0.266072989741082	0.999707944257137	gain	410.438	196.373	299.908	267.735	0.834	1.215	1
16	0	-	chr1	2428266	2428449	1.306	0.991468742643038	0.196	1.33	183	0.0878843586807545	0.999707944257137	gain	524.5	205.762	383.355	280.568	0.882	1.622	1
17	0	-	chr1	2428940	2429048	1.142	0.641261375163644	0.352	1.27	108	0.341444442512608	0.999707944257137	gain	290.734	132.485	212.333	180.407	0.549	1.719	1
18	0	-	chr1	2429961	2430086	1.317	0.694499781659984	0.157	1.288	125	0.344700003783643	0.999707944257137	gain	210.988	85.254	153.992	115.848	0.959	1.93	1
19	0	-	chr1	2430182	2430267	0.685	0.238272249930813	0.109	0.665	85	0.712696857657075	0.999707944257137	gain	305.378	190.396	223.047	259.565	0.509	0.886	1
20	0	-	chr1	2430522	2430669	0.694	0.231452229975347	0.128	0.696	147	0.723807250886105	0.999707944257137	gain	293.133	180.188	214.088	245.612	0.462	1.034	1
21	0	-	chr1	2431079	2431159	1.272	0.943098122647563	0.069	1.272	80	0.108810867601989	0.999707944257137	gain	495.395	204.761	362.063	279.2	1.133	1.442	1
22	0	-	chr1	2433550	2433848	0.793	-0.127226115251014	0.247	0.752	298	0.885550461145266	0.999707944257137	loss	77.756	46.08	56.52	62.302	0.387	1.345	1
23	0	-	chr1	2435360	2436652	1.87	1.01172040476012	0.661	1.785	1264	0.235548443622195	0.999707944257137	gain	112.558	35.92	81.981	48.415	0.68	3.694	1
24	0	-	chr1	3003428	3003530	0.637	0.603592140608137	0.06	0.642	102	0.170439695549905	0.999707944257137	gain	1012.151	651.855	740.118	890.324	0.478	0.759	1
25	0	-	chr1	4510054	4510156	0.267	0.122577268260348	0.056	0.275	102	0.804749432398318	0.999707944257137	gain	656.749	545.265	480.108	744.627	0.151	0.378	1
26	0	NPHP4	chr1	6011300	6011402	0.298	0.23253743071861	0.126	0.289	102	0.610365701149171	0.999707944257137	gain	833.773	681.083	609.618	930.275	0.03	0.558	1
27	0	-	chr1	7503222	7503323	0.574	0.516867278605841	0.105	0.594	101	0.253026198538176	0.999707944257137	gain	929.923	622.355	679.96	850	0.3	0.831	1
28	0	-	chr1	9032969	9033070	0.07	0.120389207720641	0.197	0.126	101	0.762518654875537	0.999707944257137	gain	1086.356	1040.66	794.406	1421.772	-0.312	0.318	2
29	0	-	chr1	10517883	10517985	0.136	0.0711778946848719	0.101	0.138	102	0.875970506328519	0.999707944257137	gain	797.779	719.922	583.284	983.363	-0.396	0.293	1
30	0	MTOR	chr1	11167541	11167557	-0.228	-0.170510107639323	0.052	-0.241	16	0.66586693684095	0.999707944257137	loss	999.944	1171.782	731.188	1601	-0.293	-0.125	2
31	0	MTOR	chr1	11168237	11168343	0	0.0335164768494769	0.072	-0.006	106	0.934343957646365	0.999707944257137	gain	1012.235	1012.198	740.179	1382.868	-0.115	0.202	2
32	0	MTOR	chr1	11169346	11169427	0.009	0.0849036099569013	0.121	-0.043	81	0.825747322723546	0.999707944257137	gain	1148.441	1143.656	839.827	1562.556	-0.149	0.235	2
33	0	MTOR	chr1	11169705	11169786	0.065	0.116433775983829	0.045	0.055	81	0.769804444117729	0.999707944257137	gain	1090.459	1043.076	797.407	1425.074	-0.034	0.219	2
34	0	MTOR	chr1	11172908	11172974	0.28	0.413028075898868	0.069	0.269	66	0.247393690662395	0.999707944257137	gain	1485.137	1224.512	1086.152	1673.076	0.183	0.431	2
35	0	MTOR	chr1	11174374	11174510	0.326	0.173696388453703	0.193	0.273	136	0.728188858232456	0.999707944257137	gain	650.662	523.918	475.654	715.449	0.041	0.722	1
36	0	MTOR	chr1	11174869	11174944	-0.105	-0.0465901399038562	0.118	-0.067	75	0.905964611970147	0.999707944257137	loss	1052.559	1125.028	769.68	1537.093	-0.367	0.047	2
37	0	MTOR	chr1	11175452	11175525	0.387	0.470180149727869	0.082	0.397	73	0.218391989714733	0.999707944257137	gain	1327.926	1013.557	971.137	1384.726	0.128	0.519	2
38	0	MTOR	chr1	11177060	11177143	-0.127	-0.0733352771813089	0.118	-0.179	83	0.853362008186979	0.999707944257137	loss	1026.778	1120.747	750.819	1531.241	-0.286	0.107	2
39	0	MTOR	chr1	11181302	11181425	0.524	0.446214703495635	0.188	0.502	123	0.334672465300933	0.999707944257137	gain	865.578	595.566	632.886	813.382	0.167	0.903	1
40	0	MTOR	chr1	11182035	11182183	0.581	0.535581346112719	0.115	0.577	148	0.23015339437005	0.999707944257137	gain	962.21	644.263	703.581	879.946	0.407	0.891	1
41	0	MTOR	chr1	11184554	11184690	0.237	0.242501010131009	0.072	0.238	136	0.564479129493982	0.999707944257137	gain	1009.176	855.739	737.941	1169.007	0.071	0.367	2
42	0	MTOR	chr1	11186678	11186853	0.512	0.504160585744487	0.13	0.518	175	0.238307350061868	0.999707944257137	gain	1055.886	737.55	772.114	1007.457	0.194	0.782	1
43	0	MTOR	chr1	11187066	11187201	0.469	0.47365929713511	0.11	0.479	135	0.260874475811028	0.999707944257137	gain	1082.349	777.973	791.474	1062.711	0.234	0.703	2
44	0	MTOR	chr1	11187680	11187863	0.112	0.0493467505078987	0.394	0.236	183	0.913626150667651	0.999707944257137	gain	784.535	742.84	573.596	1014.689	-0.616	0.608	1
45	0	MTOR	chr1	11188060	11188183	0.204	0.184582456641428	0.185	0.196	123	0.670131871336745	0.999707944257137	gain	922.643	810.981	674.634	1107.829	-0.144	0.55	1
46	0	MTOR	chr1	11188510	11188609	0.419	0.319698729326608	0.07	0.415	99	0.499363364722339	0.999707944257137	gain	784.936	586.95	573.889	801.606	0.282	0.601	1
47	0	MTOR	chr1	11188911	11189008	0.396	0.450931087882492	0.054	0.389	97	0.254986529040053	0.999707944257137	gain	1225.181	930.326	895.969	1270.959	0.288	0.519	2
48	0	MTOR	chr1	11189794	11189895	0.021	0.083431710465686	0.071	0.028	101	0.831617914052551	0.999707944257137	gain	1111.285	1092.111	812.644	1492.099	-0.109	0.213	2
49	0	MTOR	chr1	11190585	11190834	0.061	-0.0721551683077183	0.131	0.061	249	0.882981701448135	0.999707944257137	loss	633.491	608.863	463.092	831.558	-0.253	0.349	1
50	0	MTOR	chr1	11193136	11193254	-0.057	-0.104767822530512	0.163	-0.052	118	0.814895893922302	0.999707944257137	loss	782.377	813.078	572.017	1110.695	-0.35	0.327	1
51	0	MTOR	chr1	11194407	11194523	0.601	0.544118090343139	0.118	0.573	116	0.228733476740839	0.999707944257137	gain	935.126	618.293	683.767	844.448	0.409	0.866	1
52	0	MTOR	chr1	11199360	11199492	0.263	0.232353931046884	0.071	0.251	132	0.596562797186126	0.999707944257137	gain	914.548	762.976	668.712	1042.212	0.07	0.415	1
53	0	MTOR	chr1	11199589	11199715	0	-0.298833778752008	0.068	-0.009	126	0.602056648578567	0.999707944257137	loss	381.772	382.857	278.937	522.635	-0.127	0.184	1
54	0	MTOR	chr1	11204704	11204812	0.04	-0.00530605811401589	0.138	0.061	108	0.990513645653088	0.999707944257137	loss	812.337	794.666	593.935	1085.528	-0.276	0.271	1
55	0	MTOR	chr1	11205024	11205102	0.156	0.170582094701495	0.059	0.155	78	0.681997719200387	0.999707944257137	gain	1009.694	905.501	738.321	1237.026	0.045	0.302	2
56	0	MTOR	chr1	11206732	11206848	0.003	0.01797771187922	0.067	0.008	116	0.965539680907976	0.999707944257137	gain	960.59	956.826	702.397	1307.181	-0.128	0.194	2
57	0	MTOR	chr1	11210182	11210283	0.442	0.400647481937339	0.086	0.439	101	0.36718693059182	0.999707944257137	gain	938.598	687.126	686.307	938.535	0.214	0.611	1
58	0	MTOR	chr1	11217208	11217348	0.319	0.334260828257192	0.059	0.307	140	0.421656584111508	0.999707944257137	gain	1064.292	854.715	778.264	1167.607	0.197	0.451	2
59	0	MTOR	chr1	11227498	11227574	0.338	0.270196122362355	0.088	0.352	76	0.554817779783138	0.999707944257137	gain	840.878	663.623	614.816	906.408	0.164	0.513	1
60	0	MTOR	chr1	11259314	11259460	0.285	0.215791107966	0.343	0.171	146	0.637696319211612	0.999707944257137	gain	810.113	688.208	592.308	940.014	-0.198	0.988	1
61	0	MTOR	chr1	11259597	11259760	0.135	0.0978642770322204	0.336	0.143	163	0.824844709544852	0.999707944257137	gain	870.782	775.15	636.693	1058.853	-0.411	0.812	1
62	0	MTOR	chr1	11264617	11264760	-0.083	-0.236940460418319	0.083	-0.072	143	0.635998715513982	0.999707944257137	loss	568.385	600.576	415.462	820.231	-0.321	0.081	1
63	0	MTOR	chr1	11269368	11269515	0.189	0.23345570620383	0.089	0.197	147	0.560811009886979	0.999707944257137	gain	1114.766	975.596	815.19	1332.837	0.006	0.352	2
64	0	MTOR	chr1	11270870	11270963	0.318	0.367742182025347	0.118	0.335	93	0.356383652007931	0.999707944257137	gain	1179.322	943.666	862.419	1289.194	0.106	0.545	2
65	0	MTOR	chr1	11272368	11272531	0.387	0.326237538656728	0.08	0.388	163	0.472402681825378	0.999707944257137	gain	871.52	664.339	637.233	907.387	0.208	0.556	1
66	0	MTOR	chr1	11272852	11272965	0.032	-0.00463898039662961	0.222	-0.036	113	0.991624869446563	0.999707944257137	loss	826.203	822.126	604.08	1123.062	-0.295	0.512	1
