Targeted.Region.ID	Exon.Number	Gene.Sym	Chr	OriStCoordinate	OriEndCoordinate	Mean.of.LogRatio	Adjusted.Mean.of.LogRatio	SD.of.LogRatio	Median.of.LogRatio	number.bases	P.Value	Adjusted.P.Value	gain.loss	tumour.rd	normal.rd	tumour.rd.ori	normal.rd.ori	MinLogRatio	MaxLogRatio	BinNumber
1	0	SSU72	chr1	1509023	1509125	0.104	0.0814576571589774	0.137	0.151	102	0.834597146434509	0.999621740414067	gain	1403.26	1298.039	875.284	2079.48	-0.171	0.302	2
2	0	-	chr1	2408027	2408151	0.997	1.03124527615152	0.138	1.021	124	0.0505944088659382	0.999621740414067	gain	529.679	260.51	330.194	416.702	0.659	1.21	1
3	0	-	chr1	2409914	2410061	0.789	0.835479178520845	0.163	0.817	147	0.133707817597402	0.999621740414067	gain	385.775	220.576	240.401	352.701	0.447	1.071	1
4	0	-	chr1	2411172	2411416	0.599	0.704036748152708	0.195	0.617	244	0.313707432878857	0.999621740414067	gain	104.349	66.355	64.799	105.541	0.13	0.915	1
5	0	-	chr1	2411621	2411751	0.651	0.690391365011347	0.258	0.563	130	0.201046704928497	0.999621740414067	gain	437.822	269.072	272.877	430.423	0.288	1.038	1
6	0	-	chr1	2415886	2416057	0.635	0.666974913909856	0.089	0.637	171	0.201364955372664	0.999621740414067	gain	506.004	323.988	315.421	518.433	0.295	0.826	1
7	0	-	chr1	2418345	2418439	0.402	0.438555558968006	0.212	0.492	94	0.410712653375438	0.999621740414067	gain	430.961	320.684	268.596	513.138	-0.126	0.649	1
8	0	-	chr1	2418611	2418815	0.417	0.484875365175822	0.124	0.442	204	0.425844697400758	0.999621740414067	gain	218.82	162.76	136.225	260.044	0.1	0.659	1
9	0	-	chr1	2419036	2419157	0.186	0.2059581597074	0.125	0.19	121	0.676085420574721	0.999621740414067	gain	575.859	500.704	359.008	801.645	-0.029	0.406	1
10	0	-	chr1	2420645	2420817	0.682	0.70634818490477	0.185	0.749	172	0.160710819442116	0.999621740414067	gain	608.895	370.077	379.622	592.297	0.253	0.969	1
11	0	-	chr1	2421198	2421306	0.446	0.470696344204611	0.059	0.456	108	0.350737312627389	0.999621740414067	gain	560.161	411.461	349.213	658.62	0.282	0.565	1
12	0	-	chr1	2422630	2422774	0.988	1.00444463453004	0.164	1.041	144	0.0381354098223752	0.999621740414067	gain	773.949	387.684	482.611	620.514	0.645	1.273	1
13	0	-	chr1	2426294	2426387	0.784	0.828001955770764	0.093	0.769	93	0.132998245267943	0.999621740414067	gain	404.484	235.268	252.075	376.247	0.639	1.036	1
14	0	-	chr1	2426926	2427009	0.86	0.916336121726957	0.05	0.857	83	0.114738357590029	0.999621740414067	gain	315.659	174.19	196.651	278.361	0.736	0.982	1
15	0	-	chr1	2428045	2428143	0.525	0.586937377741021	0.105	0.525	98	0.323526150037033	0.999621740414067	gain	255.368	178.549	159.031	285.347	0.325	0.737	1
16	0	-	chr1	2428266	2428449	0.553	0.60564558052423	0.212	0.497	183	0.28971602115698	0.999621740414067	gain	319.459	211.127	199.022	337.557	0.132	0.991	1
17	0	-	chr1	2428940	2429048	1.2	1.26497908098857	0.052	1.205	108	0.0355799636627516	0.999621740414067	gain	283.157	123.111	176.37	196.5	1.06	1.3	1
18	0	-	chr1	2429961	2430086	1.431	1.51654358238062	0.262	1.458	125	0.0199519082520951	0.999621740414067	gain	191.688	68.623	119.296	109.176	0.354	1.774	1
19	0	-	chr1	2430182	2430267	0.951	1.00806626558152	0.169	0.969	85	0.0836519210089093	0.999621740414067	gain	318.048	164.12	198.141	262.224	0.628	1.229	1
20	0	-	chr1	2430522	2430669	0.707	0.759420703889367	0.104	0.703	147	0.183905015231739	0.999621740414067	gain	331.875	201.3	206.769	321.81	0.5	0.956	1
21	0	-	chr1	2431079	2431159	1.201	1.23884429707879	0.153	1.245	80	0.0208713664993485	0.999621740414067	gain	511.039	219.928	318.563	351.663	0.898	1.4	1
22	0	-	chr1	2433550	2433848	0.357	0.485540201227374	0.331	0.381	298	0.520538725743402	0.999621740414067	gain	59.443	43.192	36.779	68.419	-0.575	1.035	1
23	0	-	chr1	2435360	2436652	0.935	1.05543191890254	0.423	0.979	1291	0.151606305529348	0.999621740414067	gain	80.361	41.965	49.831	66.453	-0.193	2.745	1
24	0	-	chr1	3003428	3003530	0.909	0.903330457140624	0.056	0.924	102	0.0360628567509256	0.999621740414067	gain	1224.111	650.698	763.5	1042.029	0.791	0.995	2
25	0	-	chr1	4510054	4510156	0.443	0.442029634752456	0.045	0.458	102	0.317611077977139	0.999621740414067	gain	975.797	717.689	608.559	1149.392	0.328	0.516	2
26	0	NPHP4	chr1	6011300	6011402	-0.354	-0.346117598364175	0.225	-0.309	102	0.455435271299479	0.999621740414067	loss	618.284	779.885	385.48	1249.069	-0.775	0.035	1
27	0	-	chr1	7503222	7503323	0.037	0.0339690652279198	0.263	0.148	101	0.938085901838075	0.999621740414067	gain	902.339	868.391	562.723	1390.911	-0.35	0.421	2
28	0	-	chr1	9032969	9033070	0.599	0.574058885234279	0.109	0.57	101	0.135234846470663	0.999621740414067	gain	1710.796	1134.469	1067.178	1817.337	0.429	0.823	2
29	0	-	chr1	10517883	10517985	0.49	0.474940425297372	0.089	0.461	102	0.244640810572276	0.999621740414067	gain	1337.034	960.329	833.961	1538.255	0.241	0.689	2
30	0	MTOR	chr1	11167541	11167557	0.25	0.229158357127652	0.014	0.249	16	0.561042078027765	0.999621740414067	gain	1414.223	1189.441	882.125	1905.438	0.227	0.276	2
